"diceImage"	"d_number"	"dice_loop.thisRepN"	"dice_loop.thisTrialN"	"dice_loop.thisN"	"dice_loop.thisIndex"	"thisRow.t"	"notes"	"Start.started"	"text_start.started"	"continue_start.started"	"mouse_start.started"	"Start.stopped"	"mouse_start.x"	"mouse_start.y"	"mouse_start.leftButton"	"mouse_start.midButton"	"mouse_start.rightButton"	"mouse_start.time"	"trial.started"	"box_dice.started"	"text_dice_header.started"	"text_gain.started"	"value_gain.started"	"text_bank.started"	"value_bank.started"	"img_dice_1.started"	"img_dice_2.started"	"img_dice_3.started"	"img_dice_4.started"	"img_dice_5.started"	"img_dice_6.started"	"img_dice_1_2.started"	"img_dice_3_4.started"	"img_dice_5_6.started"	"img_dice_1_2_3.started"	"img_dice_4_5_6.started"	"img_dice_1_2_3_4.started"	"img_dice_2_3_4_5.started"	"img_dice_3_4_5_6.started"	"text_value_header.started"	"text_value_1000.started"	"text_value_500.started"	"text_value_200.started"	"text_value_100.started"	"mouse_task.started"	"gain_sound.started"	"img_dice_throw_trials.started"	"gain_sound.stopped"	"img_dice_throw_trials.stopped"	"trial.stopped"	"mouse_task.x"	"mouse_task.y"	"mouse_task.leftButton"	"mouse_task.midButton"	"mouse_task.rightButton"	"mouse_task.time"	"choice"	"gain"	"loss_sound.started"	"End.started"	"text_end.started"	"key_end.started"	"End.stopped"	"key_end.keys"	"key_end.rt"	"key_end.duration"	"participant"	"session"	"date"	"expName"	"psychopyVersion"	"frameRate"	"expStart"	"...75"
NA	NA	NA	NA	NA	NA	NA	NA	0.00160950003191828	0.00634379987604916	0.00634379987604916	0.00196110014803707	15.0812417999841	"[0.6777777777777778]"	"[-0.4074074074074074]"	"[1]"	"[0]"	"[0]"	"[15.078601900022477]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37	"03"	"2024-03-06_10h01.23.285"	"GDT_exp"	"2023.2.3"	122.261046920521	"2024-03-06 10h01.40.857186 +0100"	NA
"dice_6.png"	6	0	0	0	5	15.1606479999609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.0881935998332	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	15.1606479999609	0.0258358998689801	6.31504589994438	21.452425000025	7.81788899982348	22.9791558999568	22.9502431999426	"[0.07407407407407407, -0.08055555555555556]"	"[-0.3648148148148148, -0.16666666666666666]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[4.945449399994686, 6.256170999957249]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	37	"03"	"2024-03-06_10h01.23.285"	"GDT_exp"	"2023.2.3"	122.261046920521	"2024-03-06 10h01.40.857186 +0100"	NA
"dice_4.png"	4	0	1	1	3	22.9791558999568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9511275999248	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	22.9791558999568	0.00951370014809072	3.59114130004309	26.5983398000244	5.11181010003202	28.1526720998809	28.1211309998762	"[-0.23796296296296296, -0.13703703703703704]"	"[-0.3685185185185185, -0.15833333333333333]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.8148973998613656, 3.581571899820119]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	37	"03"	"2024-03-06_10h01.23.285"	"GDT_exp"	"2023.2.3"	122.261046920521	"2024-03-06 10h01.40.857186 +0100"	NA
"dice_2.png"	2	0	2	2	1	28.1526720998809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.1217032000422	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	28.1526720998809	0.0118487998843193	2.90817019995302	31.0849188999273	4.42643899982795	32.6352450998966	32.6039844998159	"[-0.5898148148148148, -0.13055555555555556]"	"[-0.3537037037037037, -0.15833333333333333]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.9793972000479698, 2.896297700004652]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	37	"03"	"2024-03-06_10h01.23.285"	"GDT_exp"	"2023.2.3"	122.261046920521	"2024-03-06 10h01.40.857186 +0100"	NA
"dice_3.png"	3	0	3	3	2	32.6352450998966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.6045148998965	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	32.6352450998966	0.0122018998954445	5.66208670008928	38.3223853998352	7.17649170011282	39.8636747000273	39.8319729999639	"[-0.23703703703703705, -0.14814814814814814]"	"[-0.35462962962962963, -0.175]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[4.190180599922314, 5.649685699958354]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	37	"03"	"2024-03-06_10h01.23.285"	"GDT_exp"	"2023.2.3"	122.261046920521	"2024-03-06 10h01.40.857186 +0100"	NA
"dice_1.png"	1	0	4	4	0	39.8636747000273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.8325594998896	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	39.8636747000273	0.0119877001270652	NA	42.2299193998333	NA	43.7664417999331	43.7355967999902	"[-0.10925925925925926, -0.12037037037037036]"	"[-0.25277777777777777, -0.15925925925925927]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.3828757000155747, 2.326910699950531]"	3	-200	2.33912500017323	NA	NA	NA	NA	NA	NA	NA	37	"03"	"2024-03-06_10h01.23.285"	"GDT_exp"	"2023.2.3"	122.261046920521	"2024-03-06 10h01.40.857186 +0100"	NA
"dice_5.png"	5	0	5	5	4	43.7664417999331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.7361919998657	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	43.7664417999331	0.0107492001261562	2.54655369999819	46.3388410999905	4.05559400003403	47.8745309000369	47.843537800014	"[0.03333333333333333, 0.04814814814814815]"	"[-0.34814814814814815, -0.2712962962962963]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.7935164999216795, 2.5354935999494046]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	37	"03"	"2024-03-06_10h01.23.285"	"GDT_exp"	"2023.2.3"	122.261046920521	"2024-03-06 10h01.40.857186 +0100"	NA
"dice_2.png"	2	1	0	6	1	47.8745309000369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.8441176000051	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	47.8745309000369	0.0108994001056999	1.96376119996421	49.8661694000475	3.46633700001985	51.3951809999999	51.3649259000085	"[-0.22314814814814815, 0.03425925925925926]"	"[-0.3675925925925926, -0.2537037037037037]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.2960547001566738, 1.9526205000001937]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	37	"03"	"2024-03-06_10h01.23.285"	"GDT_exp"	"2023.2.3"	122.261046920521	"2024-03-06 10h01.40.857186 +0100"	NA
"dice_6.png"	6	1	1	7	5	51.3951809999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.3655228998978	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	51.3951809999999	0.0100151000078768	NA	53.7394445999525	NA	55.2814233999234	55.2514104999136	"[-0.4, -0.11666666666666667]"	"[-0.24814814814814815, -0.16111111111111112]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.631673299940303, 2.304127899929881]"	3	-200	2.31428020005114	NA	NA	NA	NA	NA	NA	NA	37	"03"	"2024-03-06_10h01.23.285"	"GDT_exp"	"2023.2.3"	122.261046920521	"2024-03-06 10h01.40.857186 +0100"	NA
"dice_3.png"	3	1	2	8	2	55.2814233999234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.2519373998512	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	55.2814233999234	0.00999039993621409	3.73515510000288	59.0428032998461	5.25018109986559	60.5852701000404	60.5548048999626	"[-0.26296296296296295, -0.12129629629629629]"	"[-0.34814814814814815, -0.1648148148148148]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.4036948999855667, 3.7249576000031084]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	37	"03"	"2024-03-06_10h01.23.285"	"GDT_exp"	"2023.2.3"	122.261046920521	"2024-03-06 10h01.40.857186 +0100"	NA
