"image"	"max_pumps"	"pump_loop.thisRepN"	"pump_loop.thisTrialN"	"pump_loop.thisN"	"pump_loop.thisIndex"	"thisRow.t"	"notes"	"Welcome.started"	"text_welcome.started"	"mouse_welcome.started"	"continue_welcome.started"	"Welcome.stopped"	"mouse_welcome.x"	"mouse_welcome.y"	"mouse_welcome.leftButton"	"mouse_welcome.midButton"	"mouse_welcome.rightButton"	"mouse_welcome.time"	"Demographics.started"	"text_demographics.started"	"mouse_demographics.started"	"text_age_demographics.started"	"text_age_input.started"	"text_gender_demographics.started"	"slider_gender.started"	"continue_demographics.started"	"Demographics.stopped"	"mouse_demographics.x"	"mouse_demographics.y"	"mouse_demographics.leftButton"	"mouse_demographics.midButton"	"mouse_demographics.rightButton"	"mouse_demographics.time"	"text_age_input.text"	"slider_gender.response"	"slider_gender.rt"	"Instructions.started"	"text_instructions_center.started"	"text_right_instruction.started"	"mouse_instructions.started"	"continue_instructions.started"	"back_instructions.started"	"back_instructions.stopped"	"stim_balloon_instructions.started"	"stim_balloon_instructions.stopped"	"stim_balloon_burst_instructions.started"	"stim_balloon_burst_instructions.stopped"	"text_balloon_value_instructions.started"	"text_bank_value_instructions.started"	"marker_balloon_value.started"	"marker_balloon_value.stopped"	"marker_bank_value.started"	"marker_bank_value.stopped"	"button_balloon_instructions.started"	"button_balloon_instructions.stopped"	"Instructions.stopped"	"mouse_instructions.x"	"mouse_instructions.y"	"mouse_instructions.leftButton"	"mouse_instructions.midButton"	"mouse_instructions.rightButton"	"mouse_instructions.time"	"button_balloon_instructions.numClicks"	"button_balloon_instructions.timesOn"	"button_balloon_instructions.timesOff"	"Start.started"	"text_start.started"	"continue_start.started"	"mouse_start.started"	"Start.stopped"	"mouse_start.x"	"mouse_start.y"	"mouse_start.leftButton"	"mouse_start.midButton"	"mouse_start.rightButton"	"mouse_start.time"	"Test_trials.started"	"stim_balloon.started"	"stim_balloon_burst.started"	"stim_balloon_burst.stopped"	"text_ballon_value.started"	"text_bank.started"	"mouse.started"	"sound_bang.started"	"sound_bang.stopped"	"button_balloon.started"	"Test_trials.stopped"	"n_pumps"	"earnings"	"popped"	"mouse.x"	"mouse.y"	"mouse.leftButton"	"mouse.midButton"	"mouse.rightButton"	"mouse.time"	"button_balloon.numClicks"	"button_balloon.timesOn"	"button_balloon.timesOff"	"Feedback.started"	"text_feedback.started"	"Feedback.stopped"	"text_feedback.stopped"	"End.started"	"text_end.started"	"key_end.started"	"End.stopped"	"key_end.keys"	"key_end.rt"	"key_end.duration"	"participant"	"session"	"date"	"expName"	"psychopyVersion"	"frameRate"	"expStart"	"...119"
NA	NA	NA	NA	NA	NA	NA	NA	0.0376099000004615	0.0501162999989901	0.0379326999991463	0.0501162999989901	6.55110090000016	"[0.6842592592592592]"	"[-0.3907407407407407]"	"[1]"	"[0]"	"[0]"	"[6.387883400000646]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	"01"	"2024-02-08_13h06.51.376"	"BART_trial"	"2023.2.3"	120.005088216066	"2024-02-08 13h07.58.890001 +0100"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.55116959999941	6.58391540000048	0.00596749999931489	6.58391540000048	6.58391540000048	6.58391540000048	6.58391540000048	6.58391540000048	15.7870088	"[-0.45185185185185184, 0.6851851851851852]"	"[-0.20277777777777778, -0.3851851851851852]"	"[1, 1]"	"[0, 0]"	"[0, 0]"	"[7.394199399999707, 9.06094959999973]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	"01"	"2024-02-08_13h06.51.376"	"BART_trial"	"2023.2.3"	120.005088216066	"2024-02-08 13h07.58.890001 +0100"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	"Weiblich"	7.5505462000001	15.7870836000002	15.8095448000004	15.8095448000004	0.00142410000080417	15.8095448000004	15.8095448000004	15.8095448000004	15.8095448000004	15.8095448000004	15.8095448000004	15.8095448000004	15.8095448000004	15.8095448000004	15.8095448000004	15.8095448000004	15.8095448000004	15.8095448000004	15.8095448000004	15.8095448000004	92.6490804000005	"[0.6833333333333333, 0.7027777777777777, 0.7027777777777777, 0.7287037037037037, 0.6796296296296296, 0.7222222222222222]"	"[-0.3888888888888889, -0.3888888888888889, -0.3907407407407407, -0.3962962962962963, -0.3712962962962963, -0.38981481481481484]"	"[1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0]"	"[8.747331399999894, 31.99304630000006, 39.44340349999948, 54.729296599998634, 69.73006299999906, 76.66178579999905]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	"01"	"2024-02-08_13h06.51.376"	"BART_trial"	"2023.2.3"	120.005088216066	"2024-02-08 13h07.58.890001 +0100"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	92.6492068999996	92.6565952000001	92.6565952000001	0.00039730000025883	97.9492905999996	"[0.7231481481481481]"	"[-0.38981481481481484]"	"[1]"	"[0]"	"[0]"	"[5.299292899999273]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	"01"	"2024-02-08_13h06.51.376"	"BART_trial"	"2023.2.3"	120.005088216066	"2024-02-08 13h07.58.890001 +0100"	NA
"balloon.png"	1	0	0	0	0	97.9736649999995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	97.9539788999991	97.9736649999995	97.9736649999995	97.9736649999995	97.9736649999995	97.9736649999995	0.00647089999984018	0.00647089999984018	0.00647089999984018	97.9736649999995	103.4844804	2	0.05	TRUE	"[-0.003703703703703704, -0.003703703703703704]"	"[-0.3814814814814815, -0.3814814814814815]"	"[1, 1]"	"[0, 0]"	"[0, 0]"	"[3.8289363000003505, 5.3541918999999325]"	2	"[3.818913099999918, 5.344156000001021]"	"[4.002067100000204, 5.510490700000446]"	103.485444099999	103.4989496	104.9908519	NA	NA	NA	NA	NA	NA	NA	NA	17	"01"	"2024-02-08_13h06.51.376"	"BART_trial"	"2023.2.3"	120.005088216066	"2024-02-08 13h07.58.890001 +0100"	NA
"balloon.png"	127	0	1	1	4	105.0074585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	104.991044	105.0074585	105.0074585	105.0074585	105.0074585	105.0074585	0.00695550000091316	0.00695550000091316	0.00695550000091316	105.0074585	116.2933089	4	0.2	FALSE	"[0.0, 0.0, 0.0, 0.0, 0.0]"	"[-0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815]"	"[1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 1]"	"[2.0924128999995446, 3.742392699999982, 5.19259620000048, 9.167771000000357, 11.301362700000027]"	5	"[2.0894170999999915, 3.7393928000001324, 5.189600099998643, 9.164772399999492, 11.29830359999869]"	"[2.247421799998847, 3.872527599998648, 5.339312399999471, 9.32293799999934, 11.29830849999962]"	116.2939425	116.3082593	117.8000911	NA	NA	NA	NA	NA	NA	NA	NA	17	"01"	"2024-02-08_13h06.51.376"	"BART_trial"	"2023.2.3"	120.005088216066	"2024-02-08 13h07.58.890001 +0100"	NA
"balloon.png"	33	0	2	2	1	117.816697099999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	117.800266099999	117.816697099999	117.816697099999	117.816697099999	117.816697099999	117.816697099999	0.00754199999937554	0.00754199999937554	0.00754199999937554	117.816697099999	142.5702741	8	0.4	FALSE	"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000925925925925926]"	"[-0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3907407407407407]"	"[1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[1.8592981999991025, 2.9673244999994495, 4.209199900000385, 5.650977899998907, 9.151091499999893, 12.001534699998956, 15.909918699999253, 19.743555499999275, 24.769070199999987]"	9	"[1.8553744999990158, 2.9633933000004617, 4.20527039999979, 5.647033900000679, 9.147151400000439, 11.99759929999891, 15.90598239999963, 19.739615599999524, 24.765066100000695]"	"[2.0548194000002695, 3.138221999999587, 4.363292599999113, 5.813385100000232, 9.313648699999248, 12.14720750000015, 16.072524299999714, 19.922783599999093, 24.76507119999951]"	142.571151299999	142.585128499999	144.076933999999	NA	NA	NA	NA	NA	NA	NA	NA	17	"01"	"2024-02-08_13h06.51.376"	"BART_trial"	"2023.2.3"	120.005088216066	"2024-02-08 13h07.58.890001 +0100"	NA
"balloon.png"	64	0	3	3	2	144.093539199999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	144.0771104	144.093539199999	144.093539199999	144.093539199999	144.093539199999	144.093539199999	0.00721909999992931	0.00721909999992931	0.00721909999992931	144.093539199999	166.471766500001	12	0.6	FALSE	"[-0.025, -0.024074074074074074, -0.024074074074074074, -0.024074074074074074, -0.024074074074074074, -0.024074074074074074, -0.024074074074074074, -0.024074074074074074, -0.024074074074074074, -0.024074074074074074, -0.024074074074074074, -0.023148148148148147, -0.023148148148148147]"	"[-0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[2.109047300000384, 3.692469900001015, 5.0758406999993895, 6.701012400000764, 7.884449699999095, 9.351237400001992, 10.959655599999678, 12.62631600000168, 14.034832000001188, 15.45995110000149, 16.885147799999686, 19.393415400001686, 22.39371100000062]"	13	"[2.1018614000022353, 3.6852757000015117, 5.060324400001264, 6.69381710000016, 7.877257100000861, 9.344041200001811, 10.952461500000936, 12.619120499999553, 14.027637300001516, 15.452753199999279, 16.877955399999337, 19.386215400001674, 22.386449199999333]"	"[2.234972900001594, 3.8517568999996, 5.218396899999789, 6.843535399999382, 8.051931699999841, 9.493687599999248, 11.118813299999601, 12.752303600002051, 14.169019100001606, 15.635825699999259, 17.03588640000089, 19.59440689999974, 22.386454200001026]"	166.472536200001	166.478475499998	167.970408200001	167.986879499998	NA	NA	NA	NA	NA	NA	NA	17	"01"	"2024-02-08_13h06.51.376"	"BART_trial"	"2023.2.3"	120.005088216066	"2024-02-08 13h07.58.890001 +0100"	NA
"balloon.png"	96	0	4	4	3	167.986879499998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	167.970583299999	167.986879499998	167.986879499998	167.986879499998	167.986879499998	167.986879499998	-0.00073989999873447	-0.00073989999873447	-0.00073989999873447	167.986879499998	191.181906100001	15	0.75	FALSE	"[-0.022222222222222223, -0.022222222222222223, -0.022222222222222223, -0.022222222222222223, -0.022222222222222223, -0.022222222222222223, -0.022222222222222223, -0.022222222222222223, -0.022222222222222223, -0.022222222222222223, -0.022222222222222223, -0.022222222222222223, -0.022222222222222223, -0.022222222222222223, -0.022222222222222223, -0.022222222222222223]"	"[-0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[1.5590006000020367, 2.6922027000000526, 4.0257749000011245, 5.317374900001596, 6.475776700001006, 7.467555200000788, 8.651007899999968, 9.742837700003292, 11.276084500001161, 12.951352600000973, 14.518265300001076, 15.55992420000257, 17.243269300000975, 18.47664110000187, 19.43499160000283, 23.21040410000205]"	16	"[1.555132199999207, 2.688343199999508, 4.021910300001764, 5.313503299999866, 6.471906999999192, 7.463690399999905, 8.647140200002468, 9.738970300000801, 11.272215100001631, 12.947482200001105, 14.514395700000023, 15.55605640000067, 17.239408600002207, 18.47277160000158, 19.43112200000178, 23.206474999999045]"	"[1.7297491999997874, 2.838199199999508, 4.221635199999582, 5.463316000001214, 6.580062100001669, 7.596800999999687, 8.788554099999601, 9.897163500001625, 11.40541210000083, 13.072198699999717, 14.672298400000727, 15.70572539999921, 17.505882600002224, 18.649012100002437, 19.581027799998992, 23.206479899999977]"	191.182786700001	191.196841799998	192.688660499998	NA	NA	NA	NA	NA	NA	NA	NA	17	"01"	"2024-02-08_13h06.51.376"	"BART_trial"	"2023.2.3"	120.005088216066	"2024-02-08 13h07.58.890001 +0100"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	192.688697	192.697005299999	192.697005299999	199.697919	"space"	6.99979969999913	"None"	17	"01"	"2024-02-08_13h06.51.376"	"BART_trial"	"2023.2.3"	120.005088216066	"2024-02-08 13h07.58.890001 +0100"	NA
