"diceImage"	"d_number"	"dice_loop.thisRepN"	"dice_loop.thisTrialN"	"dice_loop.thisN"	"dice_loop.thisIndex"	"thisRow.t"	"notes"	"Start.started"	"text_start.started"	"continue_start.started"	"mouse_start.started"	"Start.stopped"	"mouse_start.x"	"mouse_start.y"	"mouse_start.leftButton"	"mouse_start.midButton"	"mouse_start.rightButton"	"mouse_start.time"	"trial.started"	"box_dice.started"	"text_dice_header.started"	"text_gain.started"	"value_gain.started"	"text_bank.started"	"value_bank.started"	"img_dice_1.started"	"img_dice_2.started"	"img_dice_3.started"	"img_dice_4.started"	"img_dice_5.started"	"img_dice_6.started"	"img_dice_1_2.started"	"img_dice_3_4.started"	"img_dice_5_6.started"	"img_dice_1_2_3.started"	"img_dice_4_5_6.started"	"img_dice_1_2_3_4.started"	"img_dice_2_3_4_5.started"	"img_dice_3_4_5_6.started"	"text_value_header.started"	"text_value_1000.started"	"text_value_500.started"	"text_value_200.started"	"text_value_100.started"	"mouse_task.started"	"gain_sound.started"	"img_dice_throw_trials.started"	"gain_sound.stopped"	"img_dice_throw_trials.stopped"	"trial.stopped"	"mouse_task.x"	"mouse_task.y"	"mouse_task.leftButton"	"mouse_task.midButton"	"mouse_task.rightButton"	"mouse_task.time"	"choice"	"gain"	"loss_sound.started"	"End.started"	"text_end.started"	"key_end.started"	"End.stopped"	"key_end.keys"	"key_end.rt"	"key_end.duration"	"participant"	"session"	"date"	"expName"	"psychopyVersion"	"frameRate"	"expStart"	"...75"
NA	NA	NA	NA	NA	NA	NA	NA	0.0492377000000488	0.0574593000001187	0.0574593000001187	0.0496010000006208	40.9444567	"[0.7361111111111112]"	"[-0.38055555555555554]"	"[1]"	"[0]"	"[0]"	"[40.89409969999997]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"09"	"03"	"2024-02-06_09h53.47.977"	"GDT_exp"	"2023.2.3"	119.995872142871	"2024-02-06 09h53.58.273901 +0100"	NA
"dice_6.png"	6	0	0	0	5	41.0271717000005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.9493284999999	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	41.0271717000005	0.0226271999999881	3.05776620000051	44.0688867999997	4.58285250000063	45.6273518999997	45.5882930999996	"[0.14629629629629629, 0.3398148148148148]"	"[-0.33240740740740743, -0.2611111111111111]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.5283425999996325, 3.003424300000006]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	"09"	"03"	"2024-02-06_09h53.47.977"	"GDT_exp"	"2023.2.3"	119.995872142871	"2024-02-06 09h53.58.273901 +0100"	NA
"dice_4.png"	4	0	1	1	3	45.6273518999997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.5890896999999	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	45.6273518999997	0.01446660000056	0.963448100000278	46.6190551	2.47191750000002	48.1691839000005	48.1217692999999	"[-0.1925925925925926, -0.25277777777777777]"	"[-0.3287037037037037, -0.20092592592592592]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.2986191999998482, 0.9486270999996123]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	"09"	"03"	"2024-02-06_09h53.47.977"	"GDT_exp"	"2023.2.3"	119.995872142871	"2024-02-06 09h53.58.273901 +0100"	NA
"dice_3.png"	3	0	2	2	2	48.1691839000005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.1223107000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	48.1691839000005	0.0178449000004548	0.755369000000428	48.9443667000005	2.28052840000055	50.5193423000001	50.4728477999997	"[-0.2851851851851852, -0.24166666666666667, -0.5740740740740741]"	"[-0.3398148148148148, -0.2074074074074074, -0.32592592592592595]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.17893920000005892, 0.7372840999996697, 2.3210312999999587]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	"09"	"03"	"2024-02-06_09h53.47.977"	"GDT_exp"	"2023.2.3"	119.995872142871	"2024-02-06 09h53.58.273901 +0100"	NA
"dice_2.png"	2	0	3	3	1	50.5193423000001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.4733984000004	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	50.5193423000001	0.0186969999995199	0.579436499999247	51.1194936000002	2.09626959999969	52.6778056000003	52.6305234000001	"[-0.5944444444444444]"	"[-0.287962962962963]"	"[0]"	"[0]"	"[1]"	"[0.5604248999998163]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	"09"	"03"	"2024-02-06_09h53.47.977"	"GDT_exp"	"2023.2.3"	119.995872142871	"2024-02-06 09h53.58.273901 +0100"	NA
"dice_1.png"	1	0	4	4	0	52.6778056000003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.6310746999998	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	52.6778056000003	0.0182689000002938	NA	53.4611975999997	NA	55.0279630000005	54.9888182000004	"[-0.044444444444444446, 0.07222222222222222, -0.05092592592592592]"	"[-0.26666666666666666, -0.2574074074074074, -0.25555555555555554]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.23692730000038864, 0.7368075000003955, 1.9286189000004015]"	3	-200	0.75525800000014	NA	NA	NA	NA	NA	NA	NA	"09"	"03"	"2024-02-06_09h53.47.977"	"GDT_exp"	"2023.2.3"	119.995872142871	"2024-02-06 09h53.58.273901 +0100"	NA
"dice_5.png"	5	0	5	5	4	55.0279630000005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.9894021999999	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	55.0279630000005	0.0146552999995038	1.05551999999989	56.1280892000004	2.56393239999943	57.7031477	57.6639457000001	"[-0.10185185185185185, 0.14074074074074075, -0.25277777777777777]"	"[-0.23333333333333334, -0.25925925925925924, -0.1685185185185185]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.3405637999994724, 1.040774699999929, 2.507625199999893]"	3	200	NA	NA	NA	NA	NA	NA	NA	NA	"09"	"03"	"2024-02-06_09h53.47.977"	"GDT_exp"	"2023.2.3"	119.995872142871	"2024-02-06 09h53.58.273901 +0100"	NA
"dice_3.png"	3	1	0	6	2	57.7031477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57.6645297000005	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	57.7031477	0.0146727000001192	1.00551770000038	58.7365796000004	2.50576360000014	60.2867775000004	60.2389433999997	"[-0.2462962962962963, -0.10833333333333334]"	"[-0.16666666666666666, -0.14444444444444443]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.5324031999998624, 0.9908378999998604]"	2	500	NA	NA	NA	NA	NA	NA	NA	NA	"09"	"03"	"2024-02-06_09h53.47.977"	"GDT_exp"	"2023.2.3"	119.995872142871	"2024-02-06 09h53.58.273901 +0100"	NA
"dice_4.png"	4	1	1	7	3	60.2867775000004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60.2395108999999	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	60.2867775000004	0.0176709000006667	NA	61.3534233999999	NA	62.9118644	62.8727178999998	"[0.06944444444444445, 0.2212962962962963, -0.2740740740740741]"	"[-0.14907407407407408, -0.14907407407407408, -0.1574074074074074]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.42959869999958755, 1.0213441999994757, 2.5298510999991777]"	2	-500	1.03906740000002	NA	NA	NA	NA	NA	NA	NA	"09"	"03"	"2024-02-06_09h53.47.977"	"GDT_exp"	"2023.2.3"	119.995872142871	"2024-02-06 09h53.58.273901 +0100"	NA
"dice_6.png"	6	1	2	8	5	62.9118644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62.8733017000004	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	62.9118644	0.0144319999999425	NA	63.4786808999997	NA	65.0286603000004	64.9893995000002	"[-0.1712962962962963, -0.21944444444444444, -0.17592592592592593]"	"[-0.14351851851851852, -0.12962962962962962, -0.13055555555555556]"	"[0, 1, 0]"	"[0, 0, 0]"	"[1, 0, 1]"	"[0.5242455999996309, 1.5576070999995864, 2.015975000000253]"	2	-500	0.538731000000553	NA	NA	NA	NA	NA	NA	NA	"09"	"03"	"2024-02-06_09h53.47.977"	"GDT_exp"	"2023.2.3"	119.995872142871	"2024-02-06 09h53.58.273901 +0100"	NA
