"image"	"max_pumps"	"pump_loop.thisRepN"	"pump_loop.thisTrialN"	"pump_loop.thisN"	"pump_loop.thisIndex"	"thisRow.t"	"notes"	"Start.started"	"text_start.started"	"continue_start.started"	"mouse_start.started"	"Start.stopped"	"mouse_start.x"	"mouse_start.y"	"mouse_start.leftButton"	"mouse_start.midButton"	"mouse_start.rightButton"	"mouse_start.time"	"trials.started"	"stim_balloon.started"	"stim_balloon_burst.started"	"stim_balloon_burst.stopped"	"text_ballon_value.started"	"text_bank.started"	"mouse.started"	"sound_bang.started"	"sound_bang.stopped"	"button_balloon.started"	"trials.stopped"	"n_pumps"	"earnings"	"popped"	"mouse.x"	"mouse.y"	"mouse.leftButton"	"mouse.midButton"	"mouse.rightButton"	"mouse.time"	"button_balloon.numClicks"	"button_balloon.timesOn"	"button_balloon.timesOff"	"Feedback.started"	"text_feedback.started"	"Feedback.stopped"	"text_feedback.stopped"	"End.started"	"text_end.started"	"key_end.started"	"End.stopped"	"key_end.keys"	"key_end.rt"	"key_end.duration"	"participant"	"session"	"date"	"expName"	"psychopyVersion"	"frameRate"	"expStart"	"...61"
NA	NA	NA	NA	NA	NA	NA	NA	0.0385032999329269	0.0521816997788846	0.0521816997788846	0.0388432000763714	156.746779600158	"[0.6972222222222222]"	"[-0.39444444444444443]"	"[1]"	"[0]"	"[0]"	"[156.70732969976962]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"03"	"03"	"2024-01-31_11h36.26.257"	"BART_exp"	"2023.2.3"	120.000767563723	"2024-01-31 11h36.38.096331 +0100"	NA
"balloon.png"	23	0	0	0	5	156.821137300227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	156.753268000204	156.821137300227	156.821137300227	156.821137300227	156.821137300227	156.821137300227	0.00825020018965005	0.00825020018965005	0.00825020018965005	156.821137300227	163.97359560011	24	1.15	TRUE	"[-0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111]"	"[-0.39351851851851855, -0.39351851851851855, -0.3925925925925926, -0.3925925925925926, -0.3925925925925926, -0.3925925925925926, -0.3925925925925926, -0.3925925925925926, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[2.0273098000325263, 2.535351499915123, 2.7690257001668215, 2.9939218000508845, 3.218897399958223, 3.4354167003184557, 3.76079330034554, 4.0522801000624895, 4.260653499979526, 4.452478900086135, 4.652307300362736, 4.810675300192088, 4.977301800157875, 5.160670400131494, 5.360558900050819, 5.544048200361431, 5.743901700247079, 5.935577299911529, 6.1356148002669215, 6.3356186002492905, 6.527271999977529, 6.718962700106204, 6.902331500314176, 7.102305700071156]"	23	"[1.9749658997170627, 2.4829986998811364, 2.716679099947214, 2.9415700999088585, 3.166547999717295, 3.3830626998096704, 3.7084472998976707, 3.9999286998063326, 4.208306099753827, 4.400134800001979, 4.599955799989402, 4.7583286999724805, 4.924953099805862, 5.108318199869245, 5.491697799880058, 5.6915595000609756, 5.883235299959779, 6.083269899711013, 6.283265300095081, 6.474919700063765, 6.666611799970269, 6.849978500045836, 7.049959700088948]"	"[2.0911568999290466, 2.5912238000892103, 2.83286269987002, 3.032893399707973, 3.2245541997253895, 3.4162558000534773, 3.816302899736911, 4.124658700078726, 4.3246476999484, 4.508040999993682, 4.691317500080913, 4.874860600102693, 5.049699599854648, 5.433217499870807, 5.633048200048506, 5.824721199925989, 5.991449499968439, 6.191421499941498, 6.39977419981733, 6.583115399815142, 6.774803699925542, 6.958166999742389, 7.158139399718493]"	163.975091800094	163.988291800022	165.480092700105	NA	NA	NA	NA	NA	NA	NA	NA	"03"	"03"	"2024-01-31_11h36.26.257"	"BART_exp"	"2023.2.3"	120.000767563723	"2024-01-31 11h36.38.096331 +0100"	NA
"balloon.png"	127	0	1	1	29	165.496739500202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	165.480268999934	165.496739500202	165.496739500202	165.496739500202	165.496739500202	165.496739500202	0.00646599987521767	0.00646599987521767	0.00646599987521767	165.496739500202	171.573868600186	25	1.25	FALSE	"[-0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111]"	"[-0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.3421569000929594, 0.5672092000022531, 0.775641200132668, 0.9505785000510514, 1.1258839000947773, 1.5589383002370596, 1.7506281002424657, 1.9256763998419046, 2.1091475998982787, 2.3174872999079525, 2.484104299917817, 2.7008381001651287, 2.950650699902326, 3.1340923001989722, 3.3506614002399147, 3.5590428998693824, 3.767420200165361, 3.9673704002052546, 4.150724399834871, 4.359112500213087, 4.584151600021869, 4.800892599858344, 5.100998200010508, 5.359175200108439, 5.550800899975002, 6.0926417000591755]"	26	"[0.33689389983192086, 0.5619343998841941, 0.7703657001256943, 0.945302200037986, 1.1206187000498176, 1.5536675998009741, 1.7453533997759223, 1.9203995000571012, 2.103878099936992, 2.312210800126195, 2.4788319999352098, 2.695562900044024, 2.9453741000033915, 3.128809900023043, 3.345383199863136, 3.5537633998319507, 3.762139800004661, 3.9620926999486983, 4.145444700028747, 4.353837799746543, 4.578876900020987, 4.795613399706781, 5.095725100021809, 5.353898900095373, 5.545518400147557, 6.087297100108117]"	"[0.47836549999192357, 0.6700818999670446, 0.853419799823314, 1.0451059001497924, 1.45350919989869, 1.645209999755025, 1.8369231997057796, 2.020326799713075, 2.2202139999717474, 2.403528700117022, 2.6202350999228656, 2.820240099914372, 3.0538015998899937, 3.270256099756807, 3.453629700001329, 3.6702799000777304, 3.8620937997475266, 4.06194379972294, 4.270354900043458, 4.470350599847734, 4.7036771001294255, 4.9120372999459505, 5.262076399754733, 5.462151600047946, 5.678737899754196, 6.087301400024444]"	171.574938899837	171.58879469987	173.080596799962	NA	NA	NA	NA	NA	NA	NA	NA	"03"	"03"	"2024-01-31_11h36.26.257"	"BART_exp"	"2023.2.3"	120.000767563723	"2024-01-31 11h36.38.096331 +0100"	NA
"balloon.png"	57	0	2	2	13	173.097228399944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	173.0807742998	173.097228399944	173.097228399944	173.097228399944	173.097228399944	173.097228399944	0.00707659963518381	0.00707659963518381	0.00707659963518381	173.097228399944	179.699392700102	29	1.45	FALSE	"[-0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111]"	"[-0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.29247900005429983, 0.5255280002020299, 0.7173113999888301, 0.9172789002768695, 1.092411500401795, 1.2923760004341602, 1.5007922002114356, 1.6674944004043937, 1.8590969000943005, 2.0758972000330687, 2.284152100328356, 2.4924879004247487, 2.8591355001553893, 3.0758343003690243, 3.3009244999848306, 3.459178800228983, 3.650882299989462, 3.8675252003595233, 4.0592027003876865, 4.267560000065714, 4.494130600243807, 4.675915900152177, 4.834297200199217, 5.050991100259125, 5.217604300007224, 5.42597179999575, 5.634302800055593, 5.8093136004172266, 6.0011741002090275, 6.6177157000638545]"	30	"[0.2879643002524972, 0.5210156003013253, 0.712801800109446, 0.9127600998617709, 1.0878938999958336, 1.2878589001484215, 1.4962766002863646, 1.6629767999984324, 1.8545814999379218, 2.0713845998980105, 2.279639100190252, 2.487976800184697, 2.8546164999715984, 3.0713340998627245, 3.296411500312388, 3.4546719999052584, 3.646368000190705, 3.863006300292909, 4.054687799885869, 4.263040100224316, 4.489773999899626, 4.671397900208831, 4.829787900205702, 5.0464757001027465, 5.213081399910152, 5.421451100148261, 5.629786500241607, 5.8047915999777615, 5.996678600087762, 6.613133300095797]"	"[0.42085740016773343, 0.620845400262624, 0.8124814000912011, 1.004218100104481, 1.187539600301534, 1.3708625002764165, 1.5625609001144767, 1.7792362999171019, 1.9793022000230849, 2.1543260999023914, 2.37117510009557, 2.5626586000435054, 2.954318600241095, 3.1710008000954986, 3.3543316000141203, 3.5628382000140846, 3.746062600053847, 3.9293729001656175, 4.137734900228679, 4.362781700212508, 4.546112800016999, 4.754433200228959, 4.921161199919879, 5.104491200298071, 5.3295983001589775, 5.512811399996281, 5.7128520999103785, 5.921238400042057, 6.087880900129676, 6.613137600012124]"	179.700696200132	179.714377800003	181.206183500122	NA	NA	NA	NA	NA	NA	NA	NA	"03"	"03"	"2024-01-31_11h36.26.257"	"BART_exp"	"2023.2.3"	120.000767563723	"2024-01-31 11h36.38.096331 +0100"	NA
"balloon.png"	114	0	3	3	26	181.222778699826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	181.206369400024	181.222778699826	181.222778699826	181.222778699826	181.222778699826	181.222778699826	0.00692199962213635	0.00692199962213635	0.00692199962213635	181.222778699826	189.383245300036	35	1.75	FALSE	"[-0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111]"	"[-0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.4171834997832775, 0.6504471995867789, 1.458820499945432, 1.6421771999448538, 1.833861599676311, 2.033891399856657, 2.233877499587834, 2.4422248997725546, 2.61734090000391, 2.800652399659157, 3.0101354997605085, 3.192329399753362, 3.3923289999365807, 3.550876199733466, 3.759150999598205, 3.950835299678147, 4.150877699721605, 4.342582899611443, 4.534253499936312, 4.73421399993822, 4.909223099704832, 5.075949699617922, 5.284249399788678, 5.4676336999982595, 5.642478999681771, 5.809132299851626, 6.050808999687433, 6.242605299688876, 6.4438072997145355, 6.625920499674976, 6.825882399920374, 7.034206399694085, 7.200884899590164, 7.434253299608827, 7.600909199565649, 8.175958599895239]"	36	"[0.4080325001850724, 0.6412917003035545, 1.4496659003198147, 1.6330275000073016, 1.8247104999609292, 2.024740499909967, 2.2247333000414073, 2.4330788999795914, 2.608188800048083, 2.791507299989462, 3.0009886999614537, 3.1831894000060856, 3.3831819999031723, 3.5417263000272214, 3.750003600027412, 3.9416849999688566, 4.1417332999408245, 4.333431100007147, 4.5251084002666175, 4.725070100277662, 4.900077499914914, 5.066805500071496, 5.275098800193518, 5.458482900168747, 5.633326800074428, 5.799986500293016, 6.041657600086182, 6.233456700108945, 6.434813600033522, 6.616772000212222, 6.8167355000041425, 7.025054499972612, 7.191735100001097, 7.425108100287616, 7.591756900306791, 8.166747299954295]"	"[0.5661361003294587, 1.4078663000836968, 1.5828674999065697, 1.774617100134492, 1.966355999931693, 2.1329183001071215, 2.3162851999513805, 2.5329439002089202, 2.7594373002648354, 2.933013000059873, 3.0996469003148377, 3.2830528002232313, 3.4580691000446677, 3.6748144002631307, 3.8996794000267982, 4.049738100264221, 4.249765099957585, 4.449744500219822, 4.641415300313383, 4.849795000161976, 4.999757300131023, 5.174796600360423, 5.358125899918377, 5.524898500181735, 5.716540700290352, 5.924911200068891, 6.133175800088793, 6.333260199986398, 6.541558000259101, 6.733263799920678, 6.933245799969882, 7.116619500331581, 7.324925700202584, 7.483329600188881, 7.699983600061387, 8.166751800104976]"	189.384485700168	189.389997799881	190.881964500062	190.89011040004	NA	NA	NA	NA	NA	NA	NA	"03"	"03"	"2024-01-31_11h36.26.257"	"BART_exp"	"2023.2.3"	120.000767563723	"2024-01-31 11h36.38.096331 +0100"	NA
"balloon.png"	84	0	4	4	19	190.89011040004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	190.882145999931	190.89011040004	190.89011040004	190.89011040004	190.89011040004	190.89011040004	0.00568689964711666	0.00568689964711666	0.00568689964711666	190.89011040004	199.18401979981	35	1.75	FALSE	"[-0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111, -0.03611111111111111]"	"[-0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.31693309964612126, 0.5502759995870292, 0.7336639999412, 1.075321199838072, 1.2588895997032523, 1.442171299830079, 1.817250999622047, 2.125497499946505, 2.2838943996466696, 2.458928699605167, 2.633934899698943, 2.9673818997107446, 3.1671150997281075, 3.3254844998009503, 3.5088885999284685, 3.7088411999866366, 4.050711399875581, 4.250718499999493, 4.4340328997932374, 4.634079299867153, 4.834078399930149, 5.042418099939823, 5.225749199744314, 5.41744379978627, 5.617464599665254, 5.842520299833268, 6.034149299841374, 6.267517799977213, 6.467498399782926, 6.692347999662161, 6.884079599753022, 7.092402599751949, 7.275744399987161, 7.467425799928606, 7.650912199635059, 8.30090589961037]"	36	"[0.31506709987297654, 0.5484103001654148, 0.7318048998713493, 1.0734597998671234, 1.2570277000777423, 1.440306699834764, 1.8153933002613485, 2.1236406001262367, 2.2820270000956953, 2.457063499838114, 2.63206489989534, 2.9655184000730515, 3.165244100149721, 3.32361500011757, 3.507026799954474, 3.7069768998771906, 4.048842099960893, 4.2488555000163615, 4.432167500257492, 4.632216400001198, 4.832217200193554, 5.04055539984256, 5.223880200181156, 5.415575600229204, 5.6156040001660585, 5.840662200003862, 6.032282600179315, 6.265655600000173, 6.465629400219768, 6.69047910021618, 6.882211800199002, 7.090530599933118, 7.27388280024752, 7.465555800125003, 7.6490484001114964, 8.29898349987343]"	"[0.4399291002191603, 0.6566111999563873, 0.981621699873358, 1.1816672999411821, 1.3650831999257207, 1.7483783001080155, 2.0150238000787795, 2.1817946000956, 2.3569372999481857, 2.548396199941635, 2.706788800191134, 3.0651515000499785, 3.248664400074631, 3.432020999956876, 3.6235195002518594, 3.7818991001695395, 4.131851800251752, 4.3485411000438035, 4.5485602002590895, 4.731884500011802, 4.92357029998675, 5.107011400163174, 5.31526040006429, 5.531986800022423, 5.723684799857438, 5.9320418001152575, 6.14886109996587, 6.3403258002363145, 6.573692699894309, 6.782033500261605, 6.973705700132996, 7.182047599926591, 7.365405799821019, 7.56539070000872, 7.757158000022173, 8.29898800002411]"	199.185255299788	199.190661199857	200.682665099856	200.690778899938	NA	NA	NA	NA	NA	NA	NA	"03"	"03"	"2024-01-31_11h36.26.257"	"BART_exp"	"2023.2.3"	120.000767563723	"2024-01-31 11h36.38.096331 +0100"	NA
