"diceImage"	"d_number"	"dice_loop.thisRepN"	"dice_loop.thisTrialN"	"dice_loop.thisN"	"dice_loop.thisIndex"	"thisRow.t"	"notes"	"Start.started"	"text_start.started"	"continue_start.started"	"mouse_start.started"	"Start.stopped"	"mouse_start.x"	"mouse_start.y"	"mouse_start.leftButton"	"mouse_start.midButton"	"mouse_start.rightButton"	"mouse_start.time"	"trial.started"	"box_dice.started"	"text_dice_header.started"	"text_gain.started"	"value_gain.started"	"text_bank.started"	"value_bank.started"	"img_dice_1.started"	"img_dice_2.started"	"img_dice_3.started"	"img_dice_4.started"	"img_dice_5.started"	"img_dice_6.started"	"img_dice_1_2.started"	"img_dice_3_4.started"	"img_dice_5_6.started"	"img_dice_1_2_3.started"	"img_dice_4_5_6.started"	"img_dice_1_2_3_4.started"	"img_dice_2_3_4_5.started"	"img_dice_3_4_5_6.started"	"text_value_header.started"	"text_value_1000.started"	"text_value_500.started"	"text_value_200.started"	"text_value_100.started"	"mouse_task.started"	"gain_sound.started"	"img_dice_throw_trials.started"	"gain_sound.stopped"	"img_dice_throw_trials.stopped"	"trial.stopped"	"mouse_task.x"	"mouse_task.y"	"mouse_task.leftButton"	"mouse_task.midButton"	"mouse_task.rightButton"	"mouse_task.time"	"choice"	"gain"	"loss_sound.started"	"End.started"	"text_end.started"	"key_end.started"	"End.stopped"	"key_end.keys"	"key_end.rt"	"key_end.duration"	"participant"	"session"	"date"	"expName"	"psychopyVersion"	"frameRate"	"expStart"	"...75"
NA	NA	NA	NA	NA	NA	NA	NA	0.0384508999995887	0.0449687999971502	0.0449687999971502	0.0387891999998828	67.9836899000002	"[0.7157407407407408]"	"[-0.4222222222222222]"	"[1]"	"[0]"	"[0]"	"[67.94430680000005]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"08"	"02"	"2024-02-05_15h43.41.242"	"GDT_exp"	"2023.2.3"	119.908246211043	"2024-02-05 15h43.53.197097 +0100"	NA
"dice_2.png"	2	0	0	0	1	68.0663490999978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.988624499998	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	68.0663490999978	0.0228615999985777	3.0494824999987	71.0998867999988	4.5581280999977	72.6500108	72.6105730999989	"[-0.2935185185185185, -0.2935185185185185]"	"[-0.35648148148148145, -0.35648148148148145]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.3702705999967293, 2.994986899997457]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	"08"	"02"	"2024-02-05_15h43.41.242"	"GDT_exp"	"2023.2.3"	119.908246211043	"2024-02-05 15h43.53.197097 +0100"	NA
"dice_1.png"	1	0	1	1	0	72.6500108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72.6113757999992	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	72.6500108	0.0148258000008354	NA	73.5835227999996	NA	75.1336247999971	75.0940530999978	"[-0.2861111111111111, -0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186, -0.35185185185185186]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.14060150000295835, 0.8821212000002561, 1.8491095999997924]"	4	-100	0.897154999998747	NA	NA	NA	NA	NA	NA	NA	"08"	"02"	"2024-02-05_15h43.41.242"	"GDT_exp"	"2023.2.3"	119.908246211043	"2024-02-05 15h43.53.197097 +0100"	NA
"dice_6.png"	6	0	2	2	5	75.1336247999971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75.0945872999982	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	75.1336247999971	0.0144711999964784	NA	75.775224099998	NA	77.3255013999988	77.2778801999993	"[-0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.057727700001123594, 0.5910972999990918]"	4	-100	0.60578749999695	NA	NA	NA	NA	NA	NA	NA	"08"	"02"	"2024-02-05_15h43.41.242"	"GDT_exp"	"2023.2.3"	119.908246211043	"2024-02-05 15h43.53.197097 +0100"	NA
"dice_5.png"	5	0	3	3	4	77.3255013999988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.2784159000003	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	77.3255013999988	0.0187550000009651	0.863846600001125	78.2087105999999	2.39728459999969	79.7755154999977	79.7362403999978	"[-0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.27816879999954836, 0.8447531999991043]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	"08"	"02"	"2024-02-05_15h43.41.242"	"GDT_exp"	"2023.2.3"	119.908246211043	"2024-02-05 15h43.53.197097 +0100"	NA
"dice_3.png"	3	0	4	4	2	79.7755154999977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.7368186999993	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	79.7755154999977	0.0147590000015043	0.713868300001195	80.5173434999997	2.21401320000223	82.0590114999977	82.0195415999988	"[-0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.10735009999916656, 0.6988743000001705]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	"08"	"02"	"2024-02-05_15h43.41.242"	"GDT_exp"	"2023.2.3"	119.908246211043	"2024-02-05 15h43.53.197097 +0100"	NA
"dice_4.png"	4	0	5	5	3	82.0590114999977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82.0200807999972	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	82.0590114999977	0.0145169999996142	4.27273720000085	86.3676259999993	5.7979333000003	87.9177445999994	87.8783025999983	"[-0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.9410385999981372, 4.258219499999541]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	"08"	"02"	"2024-02-05_15h43.41.242"	"GDT_exp"	"2023.2.3"	119.908246211043	"2024-02-05 15h43.53.197097 +0100"	NA
"dice_1.png"	1	1	0	6	0	87.9177445999994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	87.8788768999984	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	87.9177445999994	0.0175650000019232	NA	89.0512601999981	NA	90.5930530000005	90.5533934999985	"[-0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.47976890000063577, 1.0879773999986355]"	4	-100	1.10574450000058	NA	NA	NA	NA	NA	NA	NA	"08"	"02"	"2024-02-05_15h43.41.242"	"GDT_exp"	"2023.2.3"	119.908246211043	"2024-02-05 15h43.53.197097 +0100"	NA
"dice_6.png"	6	1	1	7	5	90.5930530000005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90.5539282999998	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	90.5930530000005	0.0149071999985608	NA	91.376325899997	NA	92.9265443000004	92.8870016000001	"[-0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.3072204000018246, 0.7406976000020222]"	4	-100	0.755884700000024	NA	NA	NA	NA	NA	NA	NA	"08"	"02"	"2024-02-05_15h43.41.242"	"GDT_exp"	"2023.2.3"	119.908246211043	"2024-02-05 15h43.53.197097 +0100"	NA
"dice_4.png"	4	1	2	8	3	92.9265443000004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	92.8875793999978	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	92.9265443000004	0.0145369000019855	0.705687900001067	93.6681132999984	2.2058285000021	95.2348985999997	95.1957446999986	"[-0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.31573909999860916, 0.690791299999546]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	"08"	"02"	"2024-02-05_15h43.41.242"	"GDT_exp"	"2023.2.3"	119.908246211043	"2024-02-05 15h43.53.197097 +0100"	NA
