image	max_pumps	pump_loop.thisRepN	pump_loop.thisTrialN	pump_loop.thisN	pump_loop.thisIndex	thisRow.t	notes	Welcome.started	text_welcome.started	mouse_welcome.started	continue_welcome.started	Welcome.stopped	mouse_welcome.x	mouse_welcome.y	mouse_welcome.leftButton	mouse_welcome.midButton	mouse_welcome.rightButton	mouse_welcome.time	Demographics.started	text_demographics.started	mouse_demographics.started	text_age_demographics.started	text_age_input.started	text_gender_demographics.started	slider_gender.started	continue_demographics.started	Demographics.stopped	mouse_demographics.x	mouse_demographics.y	mouse_demographics.leftButton	mouse_demographics.midButton	mouse_demographics.rightButton	mouse_demographics.time	text_age_input.text	slider_gender.response	slider_gender.rt	Instructions.started	text_instructions_center.started	text_right_instruction.started	mouse_instructions.started	continue_instructions.started	back_instructions.started	back_instructions.stopped	stim_balloon_instructions.started	stim_balloon_instructions.stopped	stim_balloon_burst_instructions.started	stim_balloon_burst_instructions.stopped	text_balloon_value_instructions.started	text_bank_value_instructions.started	marker_balloon_value.started	marker_balloon_value.stopped	marker_bank_value.started	marker_bank_value.stopped	button_balloon_instructions.started	button_balloon_instructions.stopped	Instructions.stopped	mouse_instructions.x	mouse_instructions.y	mouse_instructions.leftButton	mouse_instructions.midButton	mouse_instructions.rightButton	mouse_instructions.time	button_balloon_instructions.numClicks	button_balloon_instructions.timesOn	button_balloon_instructions.timesOff	Start.started	text_start.started	continue_start.started	mouse_start.started	Start.stopped	mouse_start.x	mouse_start.y	mouse_start.leftButton	mouse_start.midButton	mouse_start.rightButton	mouse_start.time	Test_trials.started	stim_balloon.started	stim_balloon_burst.started	stim_balloon_burst.stopped	text_ballon_value.started	text_bank.started	mouse.started	sound_bang.started	sound_bang.stopped	button_balloon.started	Test_trials.stopped	n_pumps	earnings	popped	mouse.x	mouse.y	mouse.leftButton	mouse.midButton	mouse.rightButton	mouse.time	button_balloon.numClicks	button_balloon.timesOn	button_balloon.timesOff	Feedback.started	text_feedback.started	Feedback.stopped	text_feedback.stopped	End.started	text_end.started	key_end.started	End.stopped	key_end.keys	key_end.rt	key_end.duration	participant	session	date	expName	psychopyVersion	frameRate	expStart	
								0.04043769999407232	0.050440600025467575	0.040890200063586235	0.050440600025467575	10.176713699940592	[0.7129629629629629]	[-0.37592592592592594]	[1]	[0]	[0]	[9.960364900063723]																																																																																													20	01	2024-02-14_11h09.07.486	BART_trial	2023.2.3	119.95628798682532	2024-02-14 11h09.21.582544 +0100	
																			10.176782099995762	10.201126800035127	0.005501499981619418	10.201126800035127	10.201126800035127	10.201126800035127	10.201126800035127	10.201126800035127	20.545976200024597	"[-0.45740740740740743, 0.6796296296296296]"	"[-0.22685185185185186, -0.375]"	"[1, 1]"	"[0, 0]"	"[0, 0]"	"[8.894703899975866, 10.277963000000454]"																																																																														20	01	2024-02-14_11h09.07.486	BART_trial	2023.2.3	119.95628798682532	2024-02-14 11h09.21.582544 +0100	
																																		23	Weiblich	8.984695499995723	20.54605140001513	20.585184399969876	20.585184399969876	0.0014189999783411622	20.585184399969876	20.585184399969876	20.585184399969876	20.585184399969876	20.585184399969876	20.585184399969876	20.585184399969876	20.585184399969876	20.585184399969876	20.585184399969876	20.585184399969876	20.585184399969876	20.585184399969876	20.585184399969876	20.585184399969876	89.65756910003256	"[0.7037037037037037, 0.008333333333333333, 0.008333333333333333, 0.6694444444444444, 0.6925925925925925, 0.7333333333333333, 0.6935185185185185, 0.7444444444444445]"	"[-0.38333333333333336, -0.03888888888888889, -0.03888888888888889, -0.3851851851851852, -0.3925925925925926, -0.37407407407407406, -0.37037037037037035, -0.39814814814814814]"	"[1, 1, 1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0]"	"[7.800668900017627, 25.44623360002879, 26.212803300004452, 31.829896499984898, 35.33802869997453, 48.60707809997257, 61.87435519997962, 68.91435860004276]"																																																	20	01	2024-02-14_11h09.07.486	BART_trial	2023.2.3	119.95628798682532	2024-02-14 11h09.21.582544 +0100	
																																																															0			89.65771469997708	89.66505559999496	89.66505559999496	0.0003877000417560339	92.94917649996933	[0.7138888888888889]	[-0.38055555555555554]	[1]	[0]	[0]	[3.290712199988775]																																			20	01	2024-02-14_11h09.07.486	BART_trial	2023.2.3	119.95628798682532	2024-02-14 11h09.21.582544 +0100	
balloon.png	1	0	0	0	0	92.99028949998319																																																																							92.96224180003628	92.99028949998319	92.99028949998319	92.99028949998319	92.99028949998319	92.99028949998319	0.014884600066579878	0.014884600066579878	0.014884600066579878	92.99028949998319	101.27606089995243	2	0.05	True	"[-0.008333333333333333, -0.004629629629629629, 0.053703703703703705, 0.053703703703703705]"	"[-0.027777777777777776, -0.018518518518518517, -0.39814814814814814, -0.39537037037037037]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[2.3956843999912962, 5.070734099950641, 6.312574499985203, 8.187752499943599]"	2	"[6.301181799964979, 8.176356099895202]"	"[6.442583899945021, 8.292714299983345]"	101.29048049997073	101.29910399997607	102.79099230002612									20	01	2024-02-14_11h09.07.486	BART_trial	2023.2.3	119.95628798682532	2024-02-14 11h09.21.582544 +0100	
balloon.png	33	0	1	1	1	102.8076133999275																																																																							102.7911732000066	102.8076133999275	102.8076133999275	102.8076133999275	102.8076133999275	102.8076133999275	0.00202850007917732	0.00202850007917732	0.00202850007917732	102.8076133999275	110.54322029999457	3	0.15	False	"[0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664]"	"[-0.3861111111111111, -0.3861111111111111, -0.3861111111111111, -0.3861111111111111]"	"[1, 1, 1, 0]"	"[0, 0, 0, 0]"	"[0, 0, 0, 1]"	"[3.859065599972382, 5.109316100017168, 6.734436700004153, 7.7511576999677345]"	4	"[3.856069599976763, 5.106308899936266, 6.731430699932389, 7.748087399988435]"	"[3.9978041999274865, 5.231002599932253, 6.856115699978545, 7.748094599926844]"	110.54383889993187	110.5581670999527	112.04997129994445									20	01	2024-02-14_11h09.07.486	BART_trial	2023.2.3	119.95628798682532	2024-02-14 11h09.21.582544 +0100	
balloon.png	127	0	2	2	4	112.06659920001402																																																																							112.05014780000784	112.06659920001402	112.06659920001402	112.06659920001402	112.06659920001402	112.06659920001402	0.007521499996073544	0.007521499996073544	0.007521499996073544	112.06659920001402	117.88539099995978	4	0.20	False	"[0.03148148148148148, 0.03148148148148148, 0.03148148148148148, 0.03148148148148148, 0.03148148148148148]"	"[-0.39351851851851855, -0.39351851851851855, -0.39351851851851855, -0.39351851851851855, -0.39351851851851855]"	"[1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 1]"	"[1.7256107999710366, 2.684183400007896, 4.275918899918906, 4.809421899961308, 5.834341399953701]"	5	"[1.72206910001114, 2.6806392000289634, 4.2723717000335455, 4.805869800038636, 5.830728300032206]"	"[1.8885572999715805, 2.813627599971369, 4.405423399992287, 4.938914299942553, 5.8307322999462485]"	117.88604230002966	117.89201429998502	119.38403129996732	119.4004566000076								20	01	2024-02-14_11h09.07.486	BART_trial	2023.2.3	119.95628798682532	2024-02-14 11h09.21.582544 +0100	
balloon.png	96	0	3	3	3	119.4004566000076																																																																							119.38420790003147	119.4004566000076	119.4004566000076	119.4004566000076	119.4004566000076	119.4004566000076	-0.000623999978415668	-0.000623999978415668	-0.000623999978415668	119.4004566000076	123.39423919992987	1	0.05	False	"[0.062037037037037036, 0.06296296296296296]"	"[-0.37777777777777777, -0.37407407407407406]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.700586699997075, 4.009053300018422]"	2	"[2.690866500022821, 3.9992700000293553]"	"[2.8405283000320196, 3.9992740000598133]"	123.39479890000075	123.40075589995831	124.89270079997368	124.91750470001716								20	01	2024-02-14_11h09.07.486	BART_trial	2023.2.3	119.95628798682532	2024-02-14 11h09.21.582544 +0100	
balloon.png	64	0	4	4	2	124.91750470001716																																																																							124.89288049994502	124.91750470001716	124.91750470001716	124.91750470001716	124.91750470001716	124.91750470001716	-0.0007397999288514256	-0.0007397999288514256	-0.0007397999288514256	124.91750470001716	132.95294250000734	5	0.25	False	"[0.01574074074074074, 0.01574074074074074, 0.01574074074074074, 0.01574074074074074, 0.01574074074074074, 0.01574074074074074]"	"[-0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407]"	"[1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 1]"	"[2.0173537000082433, 3.300772000104189, 5.100667800055817, 6.2590770000824705, 6.91745480010286, 8.059174900059588]"	6	"[2.0064506999915466, 3.289896300062537, 5.089755199966021, 6.248165400000289, 6.906547700054944, 8.048201799974777]"	"[2.2227397999959067, 3.456136900000274, 5.198009600047953, 6.389677900006063, 7.023099399986677, 8.04820620000828]"	132.95363060000818	132.95978579996154	134.45176840003114	134.45985490002204								20	01	2024-02-14_11h09.07.486	BART_trial	2023.2.3	119.95628798682532	2024-02-14 11h09.21.582544 +0100	
																																																																																																								134.4518049999606	134.45985490002204	134.45985490002204	140.4940278000431	space	6.0304701999993995	None	20	01	2024-02-14_11h09.07.486	BART_trial	2023.2.3	119.95628798682532	2024-02-14 11h09.21.582544 +0100	
