diceImage	d_number	dice_loop.thisRepN	dice_loop.thisTrialN	dice_loop.thisN	dice_loop.thisIndex	thisRow.t	notes	Start.started	text_start.started	continue_start.started	mouse_start.started	Start.stopped	mouse_start.x	mouse_start.y	mouse_start.leftButton	mouse_start.midButton	mouse_start.rightButton	mouse_start.time	trial.started	box_dice.started	text_dice_header.started	text_gain.started	value_gain.started	text_bank.started	value_bank.started	img_dice_1.started	img_dice_2.started	img_dice_3.started	img_dice_4.started	img_dice_5.started	img_dice_6.started	img_dice_1_2.started	img_dice_3_4.started	img_dice_5_6.started	img_dice_1_2_3.started	img_dice_4_5_6.started	img_dice_1_2_3_4.started	img_dice_2_3_4_5.started	img_dice_3_4_5_6.started	text_value_header.started	text_value_1000.started	text_value_500.started	text_value_200.started	text_value_100.started	mouse_task.started	gain_sound.started	img_dice_throw_trials.started	gain_sound.stopped	img_dice_throw_trials.stopped	trial.stopped	mouse_task.x	mouse_task.y	mouse_task.leftButton	mouse_task.midButton	mouse_task.rightButton	mouse_task.time	choice	gain	loss_sound.started	End.started	text_end.started	key_end.started	End.stopped	key_end.keys	key_end.rt	key_end.duration	participant	session	date	expName	psychopyVersion	frameRate	expStart	
								0.04742070008069277	0.053135099820792675	0.053135099820792675	0.047754999715834856	22.238606799859554	[0.7027777777777777]	[-0.40185185185185185]	[1]	[0]	[0]	[22.190282000228763]																																																	04	03	2024-01-31_14h00.39.245	GDT_exp	2023.2.3	119.99400064541898	2024-01-31 14h00.49.988485 +0100	
dice_4.png	4	0	0	0	3	22.321335600223392													22.243450299836695	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	22.321335600223392	0.022664000280201435	4.291307300329208	26.59662749990821	5.799944000318646	28.138408500235528	28.099323600064963	"[0.046296296296296294, 0.046296296296296294]"	"[-0.35648148148148145, -0.35648148148148145]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[3.4959833002649248, 4.237490199971944]"	4	100									04	03	2024-01-31_14h00.39.245	GDT_exp	2023.2.3	119.99400064541898	2024-01-31 14h00.49.988485 +0100	
dice_2.png	2	0	1	1	1	28.138408500235528													28.100116500165313	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	28.138408500235528	0.015539899934083223		29.03845820017159		30.588727800175548	30.549566899891943	"[0.046296296296296294, 0.046296296296296294]"	"[-0.35648148148148145, -0.35648148148148145]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.3559046001173556, 0.8476145002059639]"	4	-100	0.8635010998696089								04	03	2024-01-31_14h00.39.245	GDT_exp	2023.2.3	119.99400064541898	2024-01-31 14h00.49.988485 +0100	
dice_1.png	1	0	2	2	0	30.588727800175548													30.5501699000597	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	30.588727800175548	0.01465460006147623		31.646962699946016		33.19709559995681	33.14963119989261	"[-0.22592592592592592, -0.22592592592592592]"	"[-0.36203703703703705, -0.36018518518518516]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.023771699983626604, 1.0151673001237214]"	4	-100	1.030330799985677								04	03	2024-01-31_14h00.39.245	GDT_exp	2023.2.3	119.99400064541898	2024-01-31 14h00.49.988485 +0100	
dice_6.png	6	0	3	3	5	33.19709559995681													33.15016689989716	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	33.19709559995681	0.01814820012077689	0.930434999987483	34.14712780015543	2.463929300196469	35.722256099805236	35.68335360009223	"[-0.11944444444444445, -0.11944444444444445]"	"[-0.24722222222222223, -0.24814814814814815]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.3535463996231556, 0.9118964998051524]"	3	200									04	03	2024-01-31_14h00.39.245	GDT_exp	2023.2.3	119.99400064541898	2024-01-31 14h00.49.988485 +0100	
dice_3.png	3	0	4	4	2	35.722256099805236													35.683932799845934	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	35.722256099805236	0.015234400052577257	1.6385657000355422	37.38915879977867	3.155377599876374	38.94748350000009	38.89997640019283	"[-0.6296296296296297, -0.6296296296296297]"	"[-0.36018518518518516, -0.36018518518518516]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.0732124000787735, 1.6230478999204934]"	4	100									04	03	2024-01-31_14h00.39.245	GDT_exp	2023.2.3	119.99400064541898	2024-01-31 14h00.49.988485 +0100	
dice_5.png	5	0	5	5	4	38.94748350000009													38.9005705001764	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	38.94748350000009	0.017653599847108126		41.33096340019256		42.889395699836314	42.85126380017027	"[-0.5731481481481482, -0.5731481481481482]"	"[-0.3453703703703704, -0.3453703703703704]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.8627092000097036, 2.34602709999308]"	4	-100	2.363905899692327								04	03	2024-01-31_14h00.39.245	GDT_exp	2023.2.3	119.99400064541898	2024-01-31 14h00.49.988485 +0100	
dice_4.png	4	1	0	6	3	42.889395699836314													42.85185550013557	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	42.889395699836314	0.014772400259971619	1.5711476001888514	44.497832799796015	3.096220300067216	46.04794029984623	46.008714199997485	"[0.019444444444444445, 0.019444444444444445]"	"[-0.3416666666666667, -0.3416666666666667]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.9977031997404993, 1.55609120009467]"	4	100									04	03	2024-01-31_14h00.39.245	GDT_exp	2023.2.3	119.99400064541898	2024-01-31 14h00.49.988485 +0100	
dice_6.png	6	1	1	7	5	46.04794029984623													46.009290299844	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	46.04794029984623	0.014715000055730343		48.86479720007628		50.423252500128	50.383919099811465	"[-0.24166666666666667, -0.24166666666666667]"	"[-0.3611111111111111, -0.3611111111111111]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.2909090002067387, 2.7740865000523627]"	4	-100	2.78899409994483								04	03	2024-01-31_14h00.39.245	GDT_exp	2023.2.3	119.99400064541898	2024-01-31 14h00.49.988485 +0100	
dice_2.png	2	1	2	8	1	50.423252500128													50.38450329983607	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	50.423252500128	0.014515700284391642		51.65665190014988		53.1984346001409	53.1591771999374	"[-0.10925925925925926, -0.10925925925925926]"	"[-0.22962962962962963, -0.22962962962962963]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.7153859999962151, 1.1891024997457862]"	3	-200	1.2056277003139257								04	03	2024-01-31_14h00.39.245	GDT_exp	2023.2.3	119.99400064541898	2024-01-31 14h00.49.988485 +0100	
dice_3.png	3	1	3	9	2	53.1984346001409													53.159708300139755	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	53.1984346001409	0.014808000065386295	0.7723717000335455	53.99847960006446	2.297453499864787	55.55693869991228	55.517990100197494	"[-0.4027777777777778, -0.4027777777777778]"	"[-0.25925925925925924, -0.25925925925925924]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.1988188000395894, 0.7574708997271955]"	3	200									04	03	2024-01-31_14h00.39.245	GDT_exp	2023.2.3	119.99400064541898	2024-01-31 14h00.49.988485 +0100	
dice_5.png	5	1	4	10	4	55.55693869991228													55.518523999955505	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	55.55693869991228	0.014779599849134684	1.4553294996730983	57.04037170019001	2.9804463000036776	58.598917399998754	58.55956570012495	"[0.06574074074074074, 0.06666666666666667]"	"[-0.3509259259259259, -0.3509259259259259]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.9323479998856783, 1.440290099941194]"	4	100									04	03	2024-01-31_14h00.39.245	GDT_exp	2023.2.3	119.99400064541898	2024-01-31 14h00.49.988485 +0100	
