diceImage	d_number	dice_loop.thisRepN	dice_loop.thisTrialN	dice_loop.thisN	dice_loop.thisIndex	thisRow.t	notes	Start.started	text_start.started	continue_start.started	mouse_start.started	Start.stopped	mouse_start.x	mouse_start.y	mouse_start.leftButton	mouse_start.midButton	mouse_start.rightButton	mouse_start.time	trial.started	box_dice.started	text_dice_header.started	text_gain.started	value_gain.started	text_bank.started	value_bank.started	img_dice_1.started	img_dice_2.started	img_dice_3.started	img_dice_4.started	img_dice_5.started	img_dice_6.started	img_dice_1_2.started	img_dice_3_4.started	img_dice_5_6.started	img_dice_1_2_3.started	img_dice_4_5_6.started	img_dice_1_2_3_4.started	img_dice_2_3_4_5.started	img_dice_3_4_5_6.started	text_value_header.started	text_value_1000.started	text_value_500.started	text_value_200.started	text_value_100.started	mouse_task.started	loss_sound.started	img_dice_throw_trials.started	img_dice_throw_trials.stopped	trial.stopped	mouse_task.x	mouse_task.y	mouse_task.leftButton	mouse_task.midButton	mouse_task.rightButton	mouse_task.time	choice	gain	gain_sound.started	gain_sound.stopped	End.started	text_end.started	key_end.started	End.stopped	key_end.keys	key_end.rt	key_end.duration	participant	session	date	expName	psychopyVersion	frameRate	expStart	
								0.03892750001978129	0.04641770001035184	0.04641770001035184	0.03926440002396703	32.71607079997193	[0.6768518518518518]	[-0.37777777777777777]	[1]	[0]	[0]	[32.676242299959995]																																																	20	02	2024-02-14_11h46.04.274	GDT_exp	2023.2.3	119.98651346906641	2024-02-14 11h46.14.056542 +0100	
dice_1.png	1	0	0	0	0	32.79880939994473													32.72096089995466	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	32.79880939994473	0.022826600004918873	1.89114600000903	34.67393719998654	36.24073179997504	36.19343719992321	"[-0.09537037037037037, -0.09537037037037037, -0.09537037037037037, -0.09537037037037037]"	"[-0.23055555555555557, -0.23055555555555557, -0.23055555555555557, -0.23055555555555557]"	"[1, 0, 1, 1]"	"[0, 0, 0, 0]"	"[0, 1, 0, 0]"	"[1.3033632999286056, 1.8366947999456897, 2.778535999939777, 3.3300362000009045]"	3	-200										20	02	2024-02-14_11h46.04.274	GDT_exp	2023.2.3	119.98651346906641	2024-02-14 11h46.14.056542 +0100	
dice_3.png	3	0	1	1	2	36.24073179997504													36.19427029998042	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	36.24073179997504	0.018391599995084107	0.8466494999593124	37.107616499997675	38.65757239994127	38.61005849996582	"[-0.09537037037037037, -0.09537037037037037, -0.24351851851851852]"	"[-0.23055555555555557, -0.23055555555555557, -0.35555555555555557]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.3613306999905035, 0.8281397999962792, 1.7532232999801636]"	3	-200										20	02	2024-02-14_11h46.04.274	GDT_exp	2023.2.3	119.98651346906641	2024-02-14 11h46.14.056542 +0100	
dice_4.png	4	0	2	2	3	38.65757239994127													38.61060000001453	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	38.65757239994127	0.01821200002450496		39.27440130000468	40.8494028999703	40.801952600013465	"[-0.24351851851851852, -0.24351851851851852]"	"[-0.35555555555555557, -0.35555555555555557]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.028911100002005696, 0.5703587000025436]"	4	100	0.5887958999956027	2.122311700019054								20	02	2024-02-14_11h46.04.274	GDT_exp	2023.2.3	119.98651346906641	2024-02-14 11h46.14.056542 +0100	
dice_5.png	5	0	3	3	4	40.8494028999703													40.80250829993747	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	40.8494028999703	0.017960199969820678		41.57444629992824	43.149670799961314	43.11010419996455	"[0.08611111111111111, 0.08333333333333333]"	"[-0.36574074074074076, -0.3611111111111111]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.28715690004173666, 0.6790698000695556]"	4	100	0.6970919000450522	2.205550799961202								20	02	2024-02-14_11h46.04.274	GDT_exp	2023.2.3	119.98651346906641	2024-02-14 11h46.14.056542 +0100	
dice_2.png	2	0	4	4	1	43.149670799961314													43.11063619994093	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	43.149670799961314	0.014634400024078786		44.891250999993645	46.45811619993765	46.41036689991597	"[-0.5703703703703704, -0.5703703703703704]"	"[-0.34814814814814815, -0.34814814814814815]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.1909799999557436, 1.699319600011222]"	4	100	1.7141716000624	3.2311343000037596								20	02	2024-02-14_11h46.04.274	GDT_exp	2023.2.3	119.98651346906641	2024-02-14 11h46.14.056542 +0100	
dice_6.png	6	0	5	5	5	46.45811619993765													46.41094550001435	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	46.45811619993765	0.01823529996909201	0.7557264999486506	47.24149889999535	48.808272199938074	48.76908779994119	"[-0.21574074074074073, -0.21574074074074073, -0.23333333333333334]"	"[-0.36018518518518516, -0.36018518518518516, -0.3574074074074074]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.23701600008644164, 0.7370829000137746, 2.0540926000103354]"	4	-100										20	02	2024-02-14_11h46.04.274	GDT_exp	2023.2.3	119.98651346906641	2024-02-14 11h46.14.056542 +0100	
dice_4.png	4	1	0	6	3	48.808272199938074													48.76962569996249	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	48.808272199938074	0.014793399954214692		50.10836690000724	51.65026219992433	51.611203699954785	"[-0.10185185185185185, -0.10185185185185185]"	"[-0.25092592592592594, -0.25092592592592594]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.8324707000283524, 1.2573461000574753]"	3	200	1.2722216999391094	2.772356200031936								20	02	2024-02-14_11h46.04.274	GDT_exp	2023.2.3	119.98651346906641	2024-02-14 11h46.14.056542 +0100	
dice_1.png	1	1	1	7	0	51.65026219992433													51.61176389991306	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	51.65026219992433	0.014529500040225685	1.3470019000815228	53.025239199982025	54.60034409991931	54.561103499960154	"[0.03148148148148148, 0.03148148148148148, 0.05]"	"[-0.3416666666666667, -0.3416666666666667, -0.3416666666666667]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.8407178999623284, 1.3322999000083655, 2.8824021000182256]"	4	-100										20	02	2024-02-14_11h46.04.274	GDT_exp	2023.2.3	119.98651346906641	2024-02-14 11h46.14.056542 +0100	
dice_6.png	6	1	2	8	5	54.60034409991931													54.56165960000362	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	54.60034409991931	0.014885999960824847		55.125387999927625	56.69216500001494	56.65325969993137	[0.05]	[-0.3416666666666667]	[0]	[0]	[1]	[0.47384560003411025]	4	100	0.488872499903664	1.9890165999531746								20	02	2024-02-14_11h46.04.274	GDT_exp	2023.2.3	119.98651346906641	2024-02-14 11h46.14.056542 +0100	
