"diceImage"	"d_number"	"dice_loop.thisRepN"	"dice_loop.thisTrialN"	"dice_loop.thisN"	"dice_loop.thisIndex"	"thisRow.t"	"notes"	"Start.started"	"text_start.started"	"continue_start.started"	"mouse_start.started"	"Start.stopped"	"mouse_start.x"	"mouse_start.y"	"mouse_start.leftButton"	"mouse_start.midButton"	"mouse_start.rightButton"	"mouse_start.time"	"trial.started"	"box_dice.started"	"text_dice_header.started"	"text_gain.started"	"value_gain.started"	"text_bank.started"	"value_bank.started"	"img_dice_1.started"	"img_dice_2.started"	"img_dice_3.started"	"img_dice_4.started"	"img_dice_5.started"	"img_dice_6.started"	"img_dice_1_2.started"	"img_dice_3_4.started"	"img_dice_5_6.started"	"img_dice_1_2_3.started"	"img_dice_4_5_6.started"	"img_dice_1_2_3_4.started"	"img_dice_2_3_4_5.started"	"img_dice_3_4_5_6.started"	"text_value_header.started"	"text_value_1000.started"	"text_value_500.started"	"text_value_200.started"	"text_value_100.started"	"mouse_task.started"	"gain_sound.started"	"img_dice_throw_trials.started"	"gain_sound.stopped"	"img_dice_throw_trials.stopped"	"trial.stopped"	"mouse_task.x"	"mouse_task.y"	"mouse_task.leftButton"	"mouse_task.midButton"	"mouse_task.rightButton"	"mouse_task.time"	"choice"	"gain"	"loss_sound.started"	"End.started"	"text_end.started"	"key_end.started"	"End.stopped"	"key_end.keys"	"key_end.rt"	"key_end.duration"	"participant"	"session"	"date"	"expName"	"psychopyVersion"	"frameRate"	"expStart"	"...75"
NA	NA	NA	NA	NA	NA	NA	NA	0.0464348999998947	0.051299399999607	0.051299399999607	0.046806800000013	30.7460311	"[0.7555555555555555]"	"[-0.4027777777777778]"	"[1]"	"[0]"	"[0]"	"[30.69854750000013]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	"03"	"2024-02-21_09h49.47.467"	"GDT_exp"	"2023.2.3"	122.24415825698	"2024-02-21 09h49.58.755150 +0100"	NA
"dice_2.png"	2	0	0	0	1	30.8212371999998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.7515853999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	30.8212371999998	0.0232860000000983	3.85937729999978	34.6613773999998	5.37337680000019	36.1983434999997	36.1694594999999	"[-0.30925925925925923, -0.30925925925925923]"	"[-0.33611111111111114, -0.33611111111111114]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[3.12696219999998, 3.804451699999845]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	30	"03"	"2024-02-21_09h49.47.467"	"GDT_exp"	"2023.2.3"	122.24415825698	"2024-02-21 09h49.58.755150 +0100"	NA
"dice_4.png"	4	0	1	1	3	36.1983434999997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.1702943999999	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	36.1983434999997	0.0085906000003888	1.25172230000044	37.4759046999998	2.77010749999999	39.0319996999997	38.9989859999996	"[-0.07962962962962963, -0.07962962962962963]"	"[-0.24166666666666667, -0.24166666666666667]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.7529386999999588, 1.2429188000000977]"	3	200	NA	NA	NA	NA	NA	NA	NA	NA	30	"03"	"2024-02-21_09h49.47.467"	"GDT_exp"	"2023.2.3"	122.24415825698	"2024-02-21 09h49.58.755150 +0100"	NA
"dice_5.png"	5	0	2	2	4	39.0319996999997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.9997664999996	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	39.0319996999997	0.0123155000001134	NA	39.8651734	NA	41.4213556999998	41.3887161999996	"[-0.27685185185185185, -0.27685185185185185, -0.27870370370370373]"	"[-0.14351851851851852, -0.14351851851851852, -0.36203703703703705]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.2745927999999367, 0.7971428000000742, 2.308329599999979]"	2	-500	0.809699800000089	NA	NA	NA	NA	NA	NA	NA	30	"03"	"2024-02-21_09h49.47.467"	"GDT_exp"	"2023.2.3"	122.24415825698	"2024-02-21 09h49.58.755150 +0100"	NA
"dice_3.png"	3	0	3	3	2	41.4213556999998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.3893163999996	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	41.4213556999998	0.0118612000001121	0.457743700000265	41.9056784999998	1.98359600000003	43.4670584999999	43.4320767999998	"[-0.27870370370370373]"	"[-0.36203703703703705]"	"[0]"	"[0]"	"[1]"	"[0.4457069000000047]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	30	"03"	"2024-02-21_09h49.47.467"	"GDT_exp"	"2023.2.3"	122.24415825698	"2024-02-21 09h49.58.755150 +0100"	NA
"dice_6.png"	6	0	4	4	5	43.4670584999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.432644	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	43.4670584999999	0.0131462999997893	NA	44.5147020999998	NA	46.0701204999996	46.0370946999997	"[-0.27870370370370373, -0.27870370370370373]"	"[-0.36203703703703705, -0.36203703703703705]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.3158256000001529, 1.00938670000005]"	4	-100	1.02270529999987	NA	NA	NA	NA	NA	NA	NA	30	"03"	"2024-02-21_09h49.47.467"	"GDT_exp"	"2023.2.3"	122.24415825698	"2024-02-21 09h49.58.755150 +0100"	NA
"dice_1.png"	1	0	5	5	0	46.0701204999996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.0377125	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	46.0701204999996	0.011858900000334	NA	46.8396187999997	NA	48.3810113	48.3455047999996	"[-0.27870370370370373, -0.27870370370370373, -0.28703703703703703]"	"[-0.36203703703703705, -0.36203703703703705, -0.3416666666666667]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.03824810000014622, 0.7306115999999747, 2.02240299999994]"	4	-100	0.742615000000114	NA	NA	NA	NA	NA	NA	NA	30	"03"	"2024-02-21_09h49.47.467"	"GDT_exp"	"2023.2.3"	122.24415825698	"2024-02-21 09h49.58.755150 +0100"	NA
"dice_2.png"	2	1	0	6	1	48.3810113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.3462276	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	48.3810113	0.0134336000000985	0.789472899999964	49.1968443999999	2.30451529999982	50.7420821999999	50.7115339999996	"[-0.28703703703703703, -0.28703703703703703]"	"[-0.3416666666666667, -0.3416666666666667]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.26424450000013167, 0.7759944000003998]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	30	"03"	"2024-02-21_09h49.47.467"	"GDT_exp"	"2023.2.3"	122.24415825698	"2024-02-21 09h49.58.755150 +0100"	NA
"dice_3.png"	3	1	1	7	2	50.7420821999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.7121594999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	50.7420821999999	0.0101334999999381	0.936141599999701	51.7085460999997	2.44505169999957	53.2447530999998	53.2115153999998	"[-0.28703703703703703, -0.28703703703703703]"	"[-0.3416666666666667, -0.34444444444444444]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.39293499999985215, 0.9260091999999531]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	30	"03"	"2024-02-21_09h49.47.467"	"GDT_exp"	"2023.2.3"	122.24415825698	"2024-02-21 09h49.58.755150 +0100"	NA
"dice_5.png"	5	1	2	8	4	53.2447530999998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53.2121386999997	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	53.2447530999998	0.010507299999972	1.02853609999966	54.3023962999996	2.53231629999982	55.8668817999996	55.8330286999999	"[-0.09907407407407408, -0.09907407407407408]"	"[-0.2518518518518518, -0.2518518518518518]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.5440576000000874, 1.0163350000002538]"	3	200	NA	NA	NA	NA	NA	NA	NA	NA	30	"03"	"2024-02-21_09h49.47.467"	"GDT_exp"	"2023.2.3"	122.24415825698	"2024-02-21 09h49.58.755150 +0100"	NA
