diceImage	d_number	dice_loop.thisRepN	dice_loop.thisTrialN	dice_loop.thisN	dice_loop.thisIndex	thisRow.t	notes	Start.started	text_start.started	continue_start.started	mouse_start.started	Start.stopped	mouse_start.x	mouse_start.y	mouse_start.leftButton	mouse_start.midButton	mouse_start.rightButton	mouse_start.time	trial.started	box_dice.started	text_dice_header.started	text_gain.started	value_gain.started	text_bank.started	value_bank.started	img_dice_1.started	img_dice_2.started	img_dice_3.started	img_dice_4.started	img_dice_5.started	img_dice_6.started	img_dice_1_2.started	img_dice_3_4.started	img_dice_5_6.started	img_dice_1_2_3.started	img_dice_4_5_6.started	img_dice_1_2_3_4.started	img_dice_2_3_4_5.started	img_dice_3_4_5_6.started	text_value_header.started	text_value_1000.started	text_value_500.started	text_value_200.started	text_value_100.started	mouse_task.started	gain_sound.started	img_dice_throw_trials.started	gain_sound.stopped	img_dice_throw_trials.stopped	trial.stopped	mouse_task.x	mouse_task.y	mouse_task.leftButton	mouse_task.midButton	mouse_task.rightButton	mouse_task.time	choice	gain	loss_sound.started	End.started	text_end.started	key_end.started	End.stopped	key_end.keys	key_end.rt	key_end.duration	participant	session	date	expName	psychopyVersion	frameRate	expStart	
								0.03845089999958873	0.0449687999971502	0.0449687999971502	0.03878919999988284	67.98368990000017	[0.7157407407407408]	[-0.4222222222222222]	[1]	[0]	[0]	[67.94430680000005]																																																	08	02	2024-02-05_15h43.41.242	GDT_exp	2023.2.3	119.90824621104342	2024-02-05 15h43.53.197097 +0100	
dice_2.png	2	0	0	0	1	68.06634909999775													67.98862449999797	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	68.06634909999775	0.02286159999857773	3.049482499998703	71.09988679999879	4.5581280999977025	72.65001080000002	72.61057309999887	"[-0.2935185185185185, -0.2935185185185185]"	"[-0.35648148148148145, -0.35648148148148145]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.3702705999967293, 2.994986899997457]"	4	100									08	02	2024-02-05_15h43.41.242	GDT_exp	2023.2.3	119.90824621104342	2024-02-05 15h43.53.197097 +0100	
dice_1.png	1	0	1	1	0	72.65001080000002													72.61137579999922	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	72.65001080000002	0.014825800000835443		73.58352279999963		75.13362479999705	75.09405309999784	"[-0.2861111111111111, -0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186, -0.35185185185185186]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.14060150000295835, 0.8821212000002561, 1.8491095999997924]"	4	-100	0.8971549999987474								08	02	2024-02-05_15h43.41.242	GDT_exp	2023.2.3	119.90824621104342	2024-02-05 15h43.53.197097 +0100	
dice_6.png	6	0	2	2	5	75.13362479999705													75.09458729999824	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	75.13362479999705	0.01447119999647839		75.77522409999801		77.32550139999876	77.27788019999934	"[-0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.057727700001123594, 0.5910972999990918]"	4	-100	0.6057874999969499								08	02	2024-02-05_15h43.41.242	GDT_exp	2023.2.3	119.90824621104342	2024-02-05 15h43.53.197097 +0100	
dice_5.png	5	0	3	3	4	77.32550139999876													77.27841590000025	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	77.32550139999876	0.018755000000965083	0.8638466000011249	78.2087105999999	2.3972845999996935	79.77551549999771	79.73624039999777	"[-0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.27816879999954836, 0.8447531999991043]"	4	100									08	02	2024-02-05_15h43.41.242	GDT_exp	2023.2.3	119.90824621104342	2024-02-05 15h43.53.197097 +0100	
dice_3.png	3	0	4	4	2	79.77551549999771													79.73681869999928	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	79.77551549999771	0.014759000001504319	0.7138683000011952	80.5173434999997	2.2140132000022277	82.05901149999772	82.01954159999877	"[-0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.10735009999916656, 0.6988743000001705]"	4	100									08	02	2024-02-05_15h43.41.242	GDT_exp	2023.2.3	119.90824621104342	2024-02-05 15h43.53.197097 +0100	
dice_4.png	4	0	5	5	3	82.05901149999772													82.02008079999723	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	82.05901149999772	0.0145169999996142	4.272737200000847	86.36762599999929	5.797933300000295	87.91774459999942	87.87830259999828	"[-0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.9410385999981372, 4.258219499999541]"	4	100									08	02	2024-02-05_15h43.41.242	GDT_exp	2023.2.3	119.90824621104342	2024-02-05 15h43.53.197097 +0100	
dice_1.png	1	1	0	6	0	87.91774459999942													87.87887689999843	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	87.91774459999942	0.01756500000192318		89.05126019999807		90.59305300000051	90.55339349999849	"[-0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.47976890000063577, 1.0879773999986355]"	4	-100	1.1057445000005828								08	02	2024-02-05_15h43.41.242	GDT_exp	2023.2.3	119.90824621104342	2024-02-05 15h43.53.197097 +0100	
dice_6.png	6	1	1	7	5	90.59305300000051													90.55392829999982	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	90.59305300000051	0.014907199998560827		91.37632589999703		92.92654430000039	92.88700160000008	"[-0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.3072204000018246, 0.7406976000020222]"	4	-100	0.7558847000000242								08	02	2024-02-05_15h43.41.242	GDT_exp	2023.2.3	119.90824621104342	2024-02-05 15h43.53.197097 +0100	
dice_4.png	4	1	2	8	3	92.92654430000039													92.88757939999778	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	92.92654430000039	0.014536900001985487	0.7056879000010667	93.66811329999837	2.2058285000020987	95.23489859999972	95.19574469999861	"[-0.2861111111111111, -0.2861111111111111]"	"[-0.35185185185185186, -0.35185185185185186]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.31573909999860916, 0.690791299999546]"	4	100									08	02	2024-02-05_15h43.41.242	GDT_exp	2023.2.3	119.90824621104342	2024-02-05 15h43.53.197097 +0100	
