image	max_pumps	pump_loop.thisRepN	pump_loop.thisTrialN	pump_loop.thisN	pump_loop.thisIndex	thisRow.t	notes	Welcome.started	text_welcome.started	mouse_welcome.started	continue_welcome.started	Welcome.stopped	mouse_welcome.x	mouse_welcome.y	mouse_welcome.leftButton	mouse_welcome.midButton	mouse_welcome.rightButton	mouse_welcome.time	Demographics.started	text_demographics.started	mouse_demographics.started	text_age_demographics.started	text_age_input.started	text_gender_demographics.started	slider_gender.started	continue_demographics.started	Demographics.stopped	mouse_demographics.x	mouse_demographics.y	mouse_demographics.leftButton	mouse_demographics.midButton	mouse_demographics.rightButton	mouse_demographics.time	text_age_input.text	slider_gender.response	slider_gender.rt	Instructions.started	text_instructions_center.started	text_right_instruction.started	mouse_instructions.started	continue_instructions.started	back_instructions.started	back_instructions.stopped	stim_balloon_instructions.started	stim_balloon_instructions.stopped	stim_balloon_burst_instructions.started	stim_balloon_burst_instructions.stopped	text_balloon_value_instructions.started	text_bank_value_instructions.started	marker_balloon_value.started	marker_balloon_value.stopped	marker_bank_value.started	marker_bank_value.stopped	button_balloon_instructions.started	button_balloon_instructions.stopped	Instructions.stopped	mouse_instructions.x	mouse_instructions.y	mouse_instructions.leftButton	mouse_instructions.midButton	mouse_instructions.rightButton	mouse_instructions.time	button_balloon_instructions.numClicks	button_balloon_instructions.timesOn	button_balloon_instructions.timesOff	Start.started	text_start.started	continue_start.started	mouse_start.started	Start.stopped	mouse_start.x	mouse_start.y	mouse_start.leftButton	mouse_start.midButton	mouse_start.rightButton	mouse_start.time	Test_trials.started	stim_balloon.started	stim_balloon_burst.started	stim_balloon_burst.stopped	text_ballon_value.started	text_bank.started	mouse.started	sound_bang.started	sound_bang.stopped	button_balloon.started	Test_trials.stopped	n_pumps	earnings	popped	mouse.x	mouse.y	mouse.leftButton	mouse.midButton	mouse.rightButton	mouse.time	button_balloon.numClicks	button_balloon.timesOn	button_balloon.timesOff	Feedback.started	text_feedback.started	text_feedback.stopped	Feedback.stopped	End.started	text_end.started	key_end.started	End.stopped	key_end.keys	key_end.rt	key_end.duration	participant	session	date	expName	psychopyVersion	frameRate	expStart	
								0.0013004000065848231	0.0059486000100150704	0.001572699984535575	0.0059486000100150704	13.665912700002082	[0.7166666666666667]	[-0.4185185185185185]	[1]	[0]	[0]	[13.530333400005475]																																																																																													36	01	2024-02-28_15h01.52.329	BART_trial	2023.2.3	122.22996341415896	2024-02-28 15h02.05.144993 +0100	
																			13.665987399988808	13.689741099951789	0.007117600063793361	13.689741099951789	13.689741099951789	13.689741099951789	13.689741099951789	13.689741099951789	24.14423390000593	"[0.27037037037037037, -0.15555555555555556, 0.6898148148148148]"	"[0.09814814814814815, -0.18425925925925926, -0.38425925925925924]"	"[1, 1, 1]"	"[0, 0, 0]"	"[0, 0, 0]"	"[5.579809500020929, 9.199162799981423, 10.308613199973479]"																																																																														36	01	2024-02-28_15h01.52.329	BART_trial	2023.2.3	122.22996341415896	2024-02-28 15h02.05.144993 +0100	
																																		21	Männlich	9.350229399977252	24.144331000046805	24.16279139998369	24.16279139998369	0.001712600002065301	24.16279139998369	24.16279139998369	24.16279139998369	24.16279139998369	24.16279139998369	24.16279139998369	24.16279139998369	24.16279139998369	24.16279139998369	24.16279139998369	24.16279139998369	24.16279139998369	24.16279139998369	24.16279139998369	24.16279139998369	93.6387830999447	"[0.6518518518518519, 0.0, 0.0, 0.09074074074074075, 0.7222222222222222, 0.6898148148148148, 0.6944444444444444, 0.7046296296296296, 0.6546296296296297]"	"[-0.3861111111111111, -0.02962962962962963, -0.02962962962962963, -0.37037037037037035, -0.39166666666666666, -0.3851851851851852, -0.37962962962962965, -0.37962962962962965, -0.38796296296296295]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[5.019737900001928, 21.88353500002995, 22.2800714999903, 23.11391790001653, 24.3618981000036, 29.912253899965435, 48.43886710004881, 62.298625600058585, 69.23373380000703]"																																																	36	01	2024-02-28_15h01.52.329	BART_trial	2023.2.3	122.22996341415896	2024-02-28 15h02.05.144993 +0100	
																																																															0			93.63894870004151	93.64563669997733	93.64563669997733	0.00039760000072419643	96.66348560003098	[0.662962962962963]	[-0.38796296296296295]	[1]	[0]	[0]	[3.0236600000644103]																																			36	01	2024-02-28_15h01.52.329	BART_trial	2023.2.3	122.22996341415896	2024-02-28 15h02.05.144993 +0100	
balloon.png	96	0	0	0	3	96.69065779994708																																																																							96.67038110003341	96.69065779994708	96.69065779994708	96.69065779994708	96.69065779994708	96.69065779994708	0.008958899998106062	0.008958899998106062	0.008958899998106062	96.69065779994708	102.70670959993731	7	0.35	False	"[-0.001851851851851852, 0.08888888888888889, 0.08888888888888889, 0.08888888888888889, 0.08888888888888889, 0.08888888888888889, 0.08888888888888889, 0.08888888888888889, 0.08888888888888889]"	"[-0.024074074074074074, -0.39814814814814814, -0.39814814814814814, -0.39814814814814814, -0.39814814814814814, -0.39814814814814814, -0.39814814814814814, -0.39814814814814814, -0.39814814814814814]"	"[1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[1.5348384999670088, 2.5349155999720097, 3.0014311999548227, 3.3433630999643356, 3.7520413999445736, 4.2021788998972625, 4.75964149995707, 5.369004899985157, 6.034725399920717]"	8	"[2.5208696000045165, 2.987357100006193, 3.3293124999618158, 3.7379900000523776, 4.188106499961577, 4.745570700033568, 5.354994500055909, 6.020589799969457]"	"[2.6454604000318795, 3.0954107999568805, 3.4541469999821857, 3.862105599953793, 4.304746099980548, 4.878853900008835, 5.5043124000076205, 6.020596300018951]"	102.70841019996442	102.71864650002681	104.21425920003094	104.20521449996158								36	01	2024-02-28_15h01.52.329	BART_trial	2023.2.3	122.22996341415896	2024-02-28 15h02.05.144993 +0100	
balloon.png	1	0	1	1	0	104.21425920003094																																																																							104.20542759995442	104.21425920003094	104.21425920003094	104.21425920003094	104.21425920003094	104.21425920003094	0.005927499965764582	0.005927499965764582	0.005927499965764582	104.21425920003094	105.1987585000461	2	0.05	True	"[0.07962962962962963, 0.07962962962962963]"	"[-0.3972222222222222, -0.3972222222222222]"	"[1, 1]"	"[0, 0]"	"[0, 0]"	"[0.683318700059317, 0.8751382000045851]"	2	"[0.6800941000692546, 0.8719164000358433]"	"[0.7899551000446081, 0.98013310006354]"	105.19943020003848	105.20546760002617	106.69711589999497	106.68875159998424								36	01	2024-02-28_15h01.52.329	BART_trial	2023.2.3	122.22996341415896	2024-02-28 15h02.05.144993 +0100	
balloon.png	64	0	2	2	2	106.69711589999497																																																																							106.68897170003038	106.69711589999497	106.69711589999497	106.69711589999497	106.69711589999497	106.69711589999497	0.005474200006574392			106.69711589999497	110.11595530004706	11	0.55	False	"[0.0787037037037037, 0.0787037037037037, 0.0787037037037037, 0.0787037037037037, 0.0787037037037037, 0.0787037037037037, 0.0787037037037037, 0.0787037037037037, 0.0787037037037037, 0.0787037037037037, 0.0787037037037037, 0.0787037037037037]"	"[-0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.4503262999933213, 0.6586198000004515, 0.9002119000069797, 1.108695299946703, 1.325383699964732, 1.5335537999635562, 1.758693699957803, 1.9918737999396399, 2.25011160003487, 2.509025300038047, 2.916981599992141, 3.4257562999846414]"	12	"[0.44801269995514303, 0.6562961000017822, 0.8978791999397799, 1.1063722999533638, 1.3230576999485493, 1.5312161999754608, 1.756356899975799, 1.9895353999454528, 2.247768300003372, 2.5067071999656036, 2.914637599955313, 3.4233881999971345]"	"[0.5308885999256745, 0.7726499999407679, 1.0060143999289721, 1.2308786999201402, 1.4475909000029787, 1.6476022999268025, 1.8809724999591708, 2.139460999984294, 2.380963300005533, 2.647676199907437, 3.031050099991262, 3.4233929999172688]"	110.1167945000343	110.12173799995799	111.61723960004747	111.60576830001082								36	01	2024-02-28_15h01.52.329	BART_trial	2023.2.3	122.22996341415896	2024-02-28 15h02.05.144993 +0100	
balloon.png	33	0	3	3	1	111.61723960004747																																																																							111.60599599999841	111.61723960004747	111.61723960004747	111.61723960004747	111.61723960004747	111.61723960004747	0.0005188999930396676	0.0005188999930396676	0.0005188999930396676	111.61723960004747	113.10717079997994	5	0.25	False	"[0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592]"	"[-0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666]"	"[1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 1]"	"[0.26661540009081364, 0.4582490000175312, 0.6666393000632524, 0.8500021001091227, 1.0251460000872612, 1.5000913999974728]"	6	"[0.2613086000783369, 0.4529587000142783, 0.6613613000372425, 0.8446997000137344, 1.0198332000290975, 1.4947207000805065]"	"[0.37786650005728006, 0.5612451999913901, 0.7612087000161409, 0.9528861000435427, 1.1362734000431374, 1.4947249999968335]"	113.10862579999957	113.11363869998604	114.60585039993748	114.59761209995486								36	01	2024-02-28_15h01.52.329	BART_trial	2023.2.3	122.22996341415896	2024-02-28 15h02.05.144993 +0100	
balloon.png	127	0	4	4	4	114.60585039993748																																																																							114.59782190003898	114.60585039993748	114.60585039993748	114.60585039993748	114.60585039993748	114.60585039993748	0.0051377000054344535	0.0051377000054344535	0.0051377000054344535	114.60585039993748	125.84985360002611	56	2.80	False	"[0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592, 0.07592592592592592]"	"[-0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.24167070002295077, 0.42498649994377047, 0.7586107000242919, 0.9418329000473022, 1.1168600999517366, 1.3168469000374898, 1.5085298999911174, 1.6919348000083119, 1.891875799978152, 2.1000980000244454, 2.2834487999789417, 2.4668551000067964, 2.6586352000012994, 2.8419629000127316, 3.0419635999714956, 3.225505599984899, 3.425419299979694, 3.6168767999624833, 3.825794699951075, 4.026086800033227, 4.23353650001809, 4.426079099997878, 4.616931400028989, 4.792958099977113, 4.983885399997234, 5.1595754999434575, 5.359245399944484, 5.533848199993372, 5.7170621999539435, 5.9086359000066295, 6.092094199964777, 6.275328999967314, 6.470397899975069, 6.633743299986236, 6.817103400011547, 6.992298900033347, 7.192296699970029, 7.400646699941717, 7.5638396999565884, 7.750810600002296, 7.91719639999792, 8.100467600044794, 8.308831300004385, 8.49214290000964, 8.667225299985148, 8.858913699979894, 9.033910600002855, 9.217282600002363, 9.408876499976031, 9.64227640000172, 9.825592000037432, 10.025609400006942, 10.250771500053816, 10.417718400014564, 10.575866500032134, 10.79253360000439, 11.250918600009754]"	56	"[0.23938449996057898, 0.4227189999073744, 0.7563493999186903, 1.1145719999913126, 1.3145634999964386, 1.506252899998799, 1.6896513999672607, 1.88958889991045, 2.0978157999925315, 2.281173099996522, 2.464572099968791, 2.6563482999335974, 2.8396849000127986, 3.0396832999540493, 3.2232293999986723, 3.4231699999654666, 3.614601199980825, 3.82351449993439, 4.023821800015867, 4.231247099931352, 4.423839399940334, 4.614645599969663, 4.790727899991907, 4.981608500005677, 5.157366700004786, 5.357242499943823, 5.531570499995723, 5.71477690001484, 5.906408299924806, 6.089822700014338, 6.273048199946061, 6.468116299947724, 6.631457999930717, 6.814823099994101, 6.990018400014378, 7.190020199981518, 7.39837049995549, 7.561569799901918, 7.748549100011587, 7.914909599930979, 8.098182499990799, 8.306546499952674, 8.489867499913089, 8.664936299901456, 8.85663009993732, 9.0316227999283, 9.214999999967404, 9.40659099991899, 9.639991199946962, 9.823306199978106, 10.023319599917158, 10.24848879990168, 10.415460799937136, 10.57358289998956, 10.790249899961054, 11.248573999968357]"	"[0.34759749996010214, 0.6976234999019653, 1.0227547999238595, 1.214380499906838, 1.422763800015673, 1.6061623999848962, 1.7977110999636352, 1.9895017999224365, 2.20619119994808, 2.3895603999262676, 2.5728904999559745, 2.7665474999230355, 2.981096399948001, 3.147759099956602, 3.3229349999455735, 3.531114300014451, 3.7144546000054106, 3.9235040999483317, 4.14786159992218, 4.340444299974479, 4.514501199941151, 4.714542499976233, 4.907269099960104, 5.090186499990523, 5.273239700007252, 5.473190499935299, 5.639719399972819, 5.822970899986103, 6.006280199973844, 6.189602799946442, 6.381351899937727, 6.556394999963231, 6.739660499966703, 6.914738799910992, 7.106365299900062, 7.333257699967362, 7.508779599913396, 7.681398899992928, 7.848085599951446, 8.01478239998687, 8.20649389992468, 8.414819299941882, 8.598174099926837, 8.781543899909593, 8.939815199933946, 9.123181400005706, 9.323203100007959, 9.51492959994357, 9.748308799928054, 9.939873699913733, 10.131690899957903, 10.348454699967988, 10.515111499931663, 10.656619799905457, 10.898475499940105, 11.2485783000011]"	125.85166919999756	125.85690869996324	127.3486204999499	127.34017870004755								36	01	2024-02-28_15h01.52.329	BART_trial	2023.2.3	122.22996341415896	2024-02-28 15h02.05.144993 +0100	
																																																																																																								127.34022060001735	127.3486204999499	127.3486204999499	133.64075529994443	space	6.2865976999746636	None	36	01	2024-02-28_15h01.52.329	BART_trial	2023.2.3	122.22996341415896	2024-02-28 15h02.05.144993 +0100	
