"image"	"max_pumps"	"pump_loop.thisRepN"	"pump_loop.thisTrialN"	"pump_loop.thisN"	"pump_loop.thisIndex"	"thisRow.t"	"notes"	"Welcome.started"	"text_welcome.started"	"mouse_welcome.started"	"continue_welcome.started"	"Welcome.stopped"	"mouse_welcome.x"	"mouse_welcome.y"	"mouse_welcome.leftButton"	"mouse_welcome.midButton"	"mouse_welcome.rightButton"	"mouse_welcome.time"	"Demographics.started"	"text_demographics.started"	"mouse_demographics.started"	"text_age_demographics.started"	"text_age_input.started"	"text_gender_demographics.started"	"slider_gender.started"	"continue_demographics.started"	"Demographics.stopped"	"mouse_demographics.x"	"mouse_demographics.y"	"mouse_demographics.leftButton"	"mouse_demographics.midButton"	"mouse_demographics.rightButton"	"mouse_demographics.time"	"text_age_input.text"	"slider_gender.response"	"slider_gender.rt"	"Instructions.started"	"text_instructions_center.started"	"text_right_instruction.started"	"mouse_instructions.started"	"continue_instructions.started"	"back_instructions.started"	"back_instructions.stopped"	"stim_balloon_instructions.started"	"stim_balloon_instructions.stopped"	"stim_balloon_burst_instructions.started"	"stim_balloon_burst_instructions.stopped"	"text_balloon_value_instructions.started"	"text_bank_value_instructions.started"	"marker_balloon_value.started"	"marker_balloon_value.stopped"	"marker_bank_value.started"	"marker_bank_value.stopped"	"button_balloon_instructions.started"	"button_balloon_instructions.stopped"	"Instructions.stopped"	"mouse_instructions.x"	"mouse_instructions.y"	"mouse_instructions.leftButton"	"mouse_instructions.midButton"	"mouse_instructions.rightButton"	"mouse_instructions.time"	"button_balloon_instructions.numClicks"	"button_balloon_instructions.timesOn"	"button_balloon_instructions.timesOff"	"Start.started"	"text_start.started"	"continue_start.started"	"mouse_start.started"	"Start.stopped"	"mouse_start.x"	"mouse_start.y"	"mouse_start.leftButton"	"mouse_start.midButton"	"mouse_start.rightButton"	"mouse_start.time"	"Test_trials.started"	"stim_balloon.started"	"stim_balloon_burst.started"	"stim_balloon_burst.stopped"	"text_ballon_value.started"	"text_bank.started"	"mouse.started"	"sound_bang.started"	"sound_bang.stopped"	"button_balloon.started"	"Test_trials.stopped"	"n_pumps"	"earnings"	"popped"	"mouse.x"	"mouse.y"	"mouse.leftButton"	"mouse.midButton"	"mouse.rightButton"	"mouse.time"	"button_balloon.numClicks"	"button_balloon.timesOn"	"button_balloon.timesOff"	"Feedback.started"	"text_feedback.started"	"Feedback.stopped"	"text_feedback.stopped"	"End.started"	"text_end.started"	"key_end.started"	"End.stopped"	"key_end.keys"	"key_end.rt"	"key_end.duration"	"participant"	"session"	"date"	"expName"	"psychopyVersion"	"frameRate"	"expStart"	"...119"
NA	NA	NA	NA	NA	NA	NA	NA	0.0421710000373423	0.0536114999558777	0.0424939999356866	0.0536114999558777	10.4966304999543	"[0.6888888888888889]"	"[-0.3851851851851852]"	"[1]"	"[0]"	"[0]"	"[10.336821099976078]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	"01"	"2024-02-15_13h02.44.722"	"BART_trial"	"2023.2.3"	119.978883611564	"2024-02-15 13h02.54.094973 +0100"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.4966977000004	10.5211025000317	0.00555290002375841	10.5211025000317	10.5211025000317	10.5211025000317	10.5211025000317	10.5211025000317	16.3241436999524	"[-0.4305555555555556, 0.6694444444444444]"	"[-0.2101851851851852, -0.3972222222222222]"	"[1, 1]"	"[0, 0]"	"[0, 0]"	"[4.035862599965185, 5.685982099967077]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	"01"	"2024-02-15_13h02.44.722"	"BART_trial"	"2023.2.3"	119.978883611564	"2024-02-15 13h02.54.094973 +0100"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	"Weiblich"	4.14219349995255	16.3242172000464	16.3465141999768	16.3465141999768	0.00154710002243518	16.3465141999768	16.3465141999768	16.3465141999768	16.3465141999768	16.3465141999768	16.3465141999768	16.3465141999768	16.3465141999768	16.3465141999768	16.3465141999768	16.3465141999768	16.3465141999768	16.3465141999768	16.3465141999768	16.3465141999768	90.0024617000017	"[0.7277777777777777, -0.011111111111111112, 0.01574074074074074, 0.009259259259259259, 0.003703703703703704, 0.003703703703703704, 0.003703703703703704, 0.003703703703703704, 0.003703703703703704, -0.001851851851851852, -0.001851851851851852, 0.7055555555555556, 0.7129629629629629, 0.6898148148148148, 0.7157407407407408, 0.7342592592592593]"	"[-0.39537037037037037, -0.017592592592592594, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39166666666666666, -0.39166666666666666, -0.4101851851851852, -0.39537037037037037, -0.40185185185185185, -0.40555555555555556, -0.3972222222222222]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[5.072058300022036, 16.541899999952875, 17.92516889993567, 23.84239499992691, 25.809277400025167, 26.292379399994388, 26.475793299963698, 26.709438299993053, 26.99247319996357, 33.29336849995889, 33.85993039992172, 41.59354439994786, 46.177080199937336, 55.86263170000166, 67.65464989992324, 73.53631639992818]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	"01"	"2024-02-15_13h02.44.722"	"BART_trial"	"2023.2.3"	119.978883611564	"2024-02-15 13h02.54.094973 +0100"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	90.0026649000356	90.0100173000246	90.0100173000246	0.00036930001806467	94.1525779999793	"[0.7314814814814815]"	"[-0.3972222222222222]"	"[1]"	"[0]"	"[0]"	"[4.14917239989154]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	"01"	"2024-02-15_13h02.44.722"	"BART_trial"	"2023.2.3"	119.978883611564	"2024-02-15 13h02.54.094973 +0100"	NA
"balloon.png"	1	0	0	0	0	94.1853205000516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	94.1580453000497	94.1853205000516	94.1853205000516	94.1853205000516	94.1853205000516	94.1853205000516	0.00701090006623417	0.00701090006623417	0.00701090006623417	94.1853205000516	96.6375092000235	2	0.05	TRUE	"[-0.03888888888888889, -0.03796296296296296]"	"[-0.3787037037037037, -0.3787037037037037]"	"[1, 1]"	"[0, 0]"	"[0, 0]"	"[1.4365781999658793, 2.353092100005597]"	2	"[1.4200864000013098, 2.336568900034763]"	"[1.5280640999553725, 2.453203700017184]"	96.6384631999536	96.6521581000416	98.1439946000464	NA	NA	NA	NA	NA	NA	NA	NA	24	"01"	"2024-02-15_13h02.44.722"	"BART_trial"	"2023.2.3"	119.978883611564	"2024-02-15 13h02.54.094973 +0100"	NA
"balloon.png"	64	0	1	1	2	98.1605926000048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.1441701999866	98.1605926000048	98.1605926000048	98.1605926000048	98.1605926000048	98.1605926000048	0.00694499991368502	0.00694499991368502	0.00694499991368502	98.1605926000048	107.237970900023	4	0.2	FALSE	"[0.002777777777777778, 0.002777777777777778, 0.002777777777777778, 0.002777777777777778, 0.002777777777777778]"	"[-0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965]"	"[1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 1]"	"[1.6338680000044405, 4.009119100053795, 6.159180499962531, 8.492894100025296, 9.092872200068086]"	5	"[1.6237112999660894, 3.9989639000268653, 6.149023300036788, 8.482741700019687, 9.08265370002482]"	"[1.7569301000330597, 4.098804199951701, 6.298915200051852, 8.607395500061102, 9.08265780005604]"	107.238639399991	107.252901599975	108.744756200002	NA	NA	NA	NA	NA	NA	NA	NA	24	"01"	"2024-02-15_13h02.44.722"	"BART_trial"	"2023.2.3"	119.978883611564	"2024-02-15 13h02.54.094973 +0100"	NA
"balloon.png"	127	0	2	2	4	108.761338199954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	108.744931899942	108.761338199954	108.761338199954	108.761338199954	108.761338199954	108.761338199954	0.00754500005859881	0.00754500005859881	0.00754500005859881	108.761338199954	122.997389500029	9	0.45	FALSE	"[-0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926, -0.000925925925925926]"	"[-0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[2.592261700076051, 4.459231800050475, 6.000792899983935, 8.042841900023632, 10.48463130008895, 11.384512800024822, 12.167968700057827, 12.927538400050253, 13.751364800031297, 14.251517600030638]"	10	"[2.5829545001033694, 4.449919200036675, 5.991483299992979, 8.03352260007523, 10.475315700052306, 11.375198399997316, 12.158653900027275, 12.918380300048739, 13.742051100009121, 14.242136800079606]"	"[2.67450760002248, 4.566426000092179, 6.133071499993093, 8.14984710002318, 10.599990400020033, 11.48339800001122, 12.241846700082533, 12.991822800016962, 13.825247500091791, 14.242140999995172]"	122.998098599957	123.004009500029	124.496133600012	124.520832699956	NA	NA	NA	NA	NA	NA	NA	24	"01"	"2024-02-15_13h02.44.722"	"BART_trial"	"2023.2.3"	119.978883611564	"2024-02-15 13h02.54.094973 +0100"	NA
"balloon.png"	96	0	3	3	3	124.520832699956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	124.49635130004	124.520832699956	124.520832699956	124.520832699956	124.520832699956	124.520832699956	-0.0003850000211969	-0.0003850000211969	-0.0003850000211969	124.520832699956	132.623074000003	6	0.3	FALSE	"[-0.002777777777777778, -0.002777777777777778, -0.002777777777777778, -0.002777777777777778, -0.002777777777777778, -0.002777777777777778, -0.002777777777777778]"	"[-0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484]"	"[1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 1]"	"[1.4418361999560148, 1.9920129999518394, 3.717301099910401, 4.650546199991368, 5.459064199938439, 6.6673011999810115, 8.12572419992648]"	7	"[1.4336947000119835, 1.9838758000405505, 3.709168800036423, 4.64240630005952, 5.45092560001649, 6.659161600051448, 8.117522999993525]"	"[1.550202100072056, 2.116924300091341, 3.858667900087312, 4.767251800047234, 5.567108700051904, 6.792200800031424, 8.117527100024745]"	132.623782000039	132.62968709995	134.121734300046	134.146454800037	NA	NA	NA	NA	NA	NA	NA	24	"01"	"2024-02-15_13h02.44.722"	"BART_trial"	"2023.2.3"	119.978883611564	"2024-02-15 13h02.54.094973 +0100"	NA
"balloon.png"	33	0	4	4	1	134.146454800037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	134.121910499991	134.146454800037	134.146454800037	134.146454800037	134.146454800037	134.146454800037	-0.00063260004390031	-0.00063260004390031	-0.00063260004390031	134.146454800037	141.590425999952	12	0.6	FALSE	"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"	"[-0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815, -0.3814814814814815]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.8837877999758348, 1.783790799905546, 2.5753533999668434, 3.242224699934013, 3.6339676999486983, 4.100621999939904, 4.600730799953453, 5.02573669992853, 5.46746409998741, 5.875787799945101, 6.492459499975666, 7.042606399976648, 7.467563399928622]"	13	"[0.8710918000433594, 1.7710840000072494, 2.5626494999742135, 3.229520400054753, 3.6212593000382185, 4.087916000047699, 4.588031299994327, 5.013029600027949, 5.454759199987166, 5.86308000003919, 6.479749100049958, 7.0298995999619365, 7.454797800048254]"	"[0.9874017999973148, 1.8791651000501588, 2.6708442999515682, 3.3542187999701127, 3.762685399968177, 4.187620499986224, 4.7043533000396565, 5.121065399958752, 5.571110800025053, 5.971089099999517, 6.579540699953213, 7.146192600019276, 7.4548018999630585]"	141.591421299963	141.605308800004	143.097130400012	NA	NA	NA	NA	NA	NA	NA	NA	24	"01"	"2024-02-15_13h02.44.722"	"BART_trial"	"2023.2.3"	119.978883611564	"2024-02-15 13h02.54.094973 +0100"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	143.097166399937	143.105414999998	143.105414999998	149.456265300047	"space"	6.34521649999078	"None"	24	"01"	"2024-02-15_13h02.44.722"	"BART_trial"	"2023.2.3"	119.978883611564	"2024-02-15 13h02.54.094973 +0100"	NA
