diceImage	d_number	dice_loop.thisRepN	dice_loop.thisTrialN	dice_loop.thisN	dice_loop.thisIndex	thisRow.t	notes	Start.started	text_start.started	continue_start.started	mouse_start.started	Start.stopped	mouse_start.x	mouse_start.y	mouse_start.leftButton	mouse_start.midButton	mouse_start.rightButton	mouse_start.time	trial.started	box_dice.started	text_dice_header.started	text_gain.started	value_gain.started	text_bank.started	value_bank.started	img_dice_1.started	img_dice_2.started	img_dice_3.started	img_dice_4.started	img_dice_5.started	img_dice_6.started	img_dice_1_2.started	img_dice_3_4.started	img_dice_5_6.started	img_dice_1_2_3.started	img_dice_4_5_6.started	img_dice_1_2_3_4.started	img_dice_2_3_4_5.started	img_dice_3_4_5_6.started	text_value_header.started	text_value_1000.started	text_value_500.started	text_value_200.started	text_value_100.started	mouse_task.started	loss_sound.started	img_dice_throw_trials.started	img_dice_throw_trials.stopped	trial.stopped	mouse_task.x	mouse_task.y	mouse_task.leftButton	mouse_task.midButton	mouse_task.rightButton	mouse_task.time	choice	gain	gain_sound.started	gain_sound.stopped	End.started	text_end.started	key_end.started	End.stopped	key_end.keys	key_end.rt	key_end.duration	participant	session	date	expName	psychopyVersion	frameRate	expStart	
								0.04660449999937555	0.05634349999945698	0.05634349999945698	0.04693349999979546	49.1771447000001	[0.6944444444444444]	[-0.41759259259259257]	[1]	[0]	[0]	[49.129615300000296]																																																	15	02	2024-02-08_09h48.33.939	GDT_exp	2023.2.3	119.97845186920937	2024-02-08 09h49.00.607061 +0100	
dice_6.png	6	0	0	0	5	49.25997129999996													49.183567799999764	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	49.25997129999996	0.024033300000155577	2.616117000000486	51.85999989999982	53.41025349999927	53.363111099999514	"[-0.3, -0.2935185185185185]"	"[-0.3648148148148148, -0.2851851851851852]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.832285100000263, 2.5571493999996164]"	4	-100										15	02	2024-02-08_09h48.33.939	GDT_exp	2023.2.3	119.97845186920937	2024-02-08 09h49.00.607061 +0100	
dice_2.png	2	0	1	1	1	53.41025349999927													53.3639862	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	53.41025349999927	0.018634399999427842		54.48519099999976	56.05193919999965	56.01268149999942	"[-0.23425925925925925, -0.2351851851851852, 0.05740740740740741]"	"[-0.3453703703703704, -0.2611111111111111, -0.337037037037037]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.09504120000019611, 1.0356473000001643, 2.360899299999801]"	4	100	1.0546555999999327	2.579965299999458								15	02	2024-02-08_09h48.33.939	GDT_exp	2023.2.3	119.97845186920937	2024-02-08 09h49.00.607061 +0100	
dice_3.png	3	0	2	2	2	56.05193919999965													56.01330109999981	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	56.05193919999965	0.014546800000061921		57.51871099999971	59.06881710000016	59.02944089999983	"[0.062037037037037036, 0.06481481481481481]"	"[-0.34074074074074073, -0.27037037037037037]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.815964299999905, 1.415903199999775]"	4	100	1.4305770999999368	2.9558875000002445								15	02	2024-02-08_09h48.33.939	GDT_exp	2023.2.3	119.97845186920937	2024-02-08 09h49.00.607061 +0100	
dice_4.png	4	0	3	3	3	59.06881710000016													59.030021399999896	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	59.06881710000016	0.014522800000122515		60.67726559999937	62.260714899999584	62.213325599999735	"[-0.12314814814814815, -0.11203703703703703]"	"[-0.24259259259259258, -0.16296296296296298]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.34107719999974506, 1.566157100000055]"	3	200	1.580749100000503	3.080892500000118								15	02	2024-02-08_09h48.33.939	GDT_exp	2023.2.3	119.97845186920937	2024-02-08 09h49.00.607061 +0100	
dice_1.png	1	0	4	4	0	62.260714899999584													62.21389099999942	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	62.260714899999584	0.018031700000392448		64.85256140000001	66.41933149999932	66.37190769999961	"[-0.4287037037037037, -0.20185185185185187]"	"[-0.2518518518518518, -0.24722222222222223]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.787046399999781, 2.5537249999997584]"	3	200	2.5721330000005764	4.088950900000782								15	02	2024-02-08_09h48.33.939	GDT_exp	2023.2.3	119.97845186920937	2024-02-08 09h49.00.607061 +0100	
dice_5.png	5	0	5	5	4	66.41933149999932													66.37249989999964	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	66.41933149999932	0.017734699999891745		68.35284030000003	69.91139369999928	69.86373869999989	"[-0.15092592592592594, -0.14722222222222223]"	"[-0.2462962962962963, -0.16296296296296298]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.6623953999996957, 1.887553399999888]"	3	200	1.9054728999999497	3.4223077000006015								15	02	2024-02-08_09h48.33.939	GDT_exp	2023.2.3	119.97845186920937	2024-02-08 09h49.00.607061 +0100	
dice_2.png	2	1	0	6	1	69.91139369999928													69.8643220999993	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	69.91139369999928	0.017839399999502348	1.2138270999994347	71.1530116999993	72.72824989999935	72.68866660000003	"[-0.07222222222222222, -0.11851851851851852, -0.43703703703703706]"	"[-0.25555555555555554, -0.12129629629629629, -0.2324074074074074]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.37911540000004607, 1.1956529999997656, 2.3462094999995315]"	3	-200										15	02	2024-02-08_09h48.33.939	GDT_exp	2023.2.3	119.97845186920937	2024-02-08 09h49.00.607061 +0100	
dice_4.png	4	1	1	7	3	72.72824989999935													72.68920379999963	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	72.72824989999935	0.014844199999970442	1.3225002999997741	74.09492929999942	75.63665429999946	75.59736029999931	"[-0.43148148148148147, -0.31666666666666665]"	"[-0.25555555555555554, -0.25833333333333336]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.6974237000003995, 1.3058584000000337]"	3	-200										15	02	2024-02-08_09h48.33.939	GDT_exp	2023.2.3	119.97845186920937	2024-02-08 09h49.00.607061 +0100	
dice_6.png	6	1	2	8	5	75.63665429999946													75.59794509999938	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	75.63665429999946	0.01471289999972214		76.85340349999933	78.4120038000001	78.37255969999933	"[-0.11574074074074074, -0.25]"	"[-0.25462962962962965, -0.2722222222222222]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.4156208999993396, 1.1656704999995782]"	3	200	1.1806065000000672	2.70577349999985								15	02	2024-02-08_09h48.33.939	GDT_exp	2023.2.3	119.97845186920937	2024-02-08 09h49.00.607061 +0100	
dice_5.png	5	1	3	9	4	78.4120038000001													78.37309259999984	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	78.4120038000001	0.014733500000147615		80.01210759999958	81.57044640000004	81.53150929999993	"[-0.11851851851851852, -0.26481481481481484]"	"[-0.24074074074074073, -0.2601851851851852]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.7823416000001089, 1.5488783000000694]"	3	200	1.5639980999994805	3.0892813000000388								15	02	2024-02-08_09h48.33.939	GDT_exp	2023.2.3	119.97845186920937	2024-02-08 09h49.00.607061 +0100	
