diceImage	d_number	dice_loop.thisRepN	dice_loop.thisTrialN	dice_loop.thisN	dice_loop.thisIndex	thisRow.t	notes	Start.started	text_start.started	continue_start.started	mouse_start.started	Start.stopped	mouse_start.x	mouse_start.y	mouse_start.leftButton	mouse_start.midButton	mouse_start.rightButton	mouse_start.time	trial.started	box_dice.started	text_dice_header.started	text_gain.started	value_gain.started	text_bank.started	value_bank.started	img_dice_1.started	img_dice_2.started	img_dice_3.started	img_dice_4.started	img_dice_5.started	img_dice_6.started	img_dice_1_2.started	img_dice_3_4.started	img_dice_5_6.started	img_dice_1_2_3.started	img_dice_4_5_6.started	img_dice_1_2_3_4.started	img_dice_2_3_4_5.started	img_dice_3_4_5_6.started	text_value_header.started	text_value_1000.started	text_value_500.started	text_value_200.started	text_value_100.started	mouse_task.started	loss_sound.started	img_dice_throw_trials.started	img_dice_throw_trials.stopped	trial.stopped	mouse_task.x	mouse_task.y	mouse_task.leftButton	mouse_task.midButton	mouse_task.rightButton	mouse_task.time	choice	gain	gain_sound.started	gain_sound.stopped	End.started	text_end.started	key_end.started	End.stopped	key_end.keys	key_end.rt	key_end.duration	participant	session	date	expName	psychopyVersion	frameRate	expStart	
								0.03965420019812882	0.04523160005919635	0.04523160005919635	0.04000129993073642	26.608435600064695	[0.7046296296296296]	[-0.40925925925925927]	[1]	[0]	[0]	[26.56777670001611]																																																	37	01	2024-03-06_09h47.17.597	GDT_exp	2023.2.3	122.40411480453417	2024-03-06 09h47.26.227010 +0100	
dice_4.png	4	0	0	0	3	26.690356200095266													26.62134820013307	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	26.690356200095266	0.030622099991887808	10.826553600141779	37.49061320000328	39.041879900032654	39.009678200120106	"[-0.43333333333333335, -0.14351851851851852]"	"[-0.2574074074074074, -0.1574074074074074]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[9.107554699992761, 10.764145200140774]"	3	-200										37	01	2024-03-06_09h47.17.597	GDT_exp	2023.2.3	122.40411480453417	2024-03-06 09h47.26.227010 +0100	
dice_5.png	5	0	1	1	4	39.041879900032654													39.01048810011707	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	39.041879900032654	0.012105100089684129	1.5822328999638557	40.646713600028306	42.1956561000552	42.16322630015202	"[-0.4564814814814815, -0.1037037037037037]"	"[-0.2518518518518518, -0.16111111111111112]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.8146571000106633, 1.5700131999328732]"	3	-200										37	01	2024-03-06_09h47.17.597	GDT_exp	2023.2.3	122.40411480453417	2024-03-06 09h47.26.227010 +0100	
dice_2.png	2	0	2	2	1	42.1956561000552													42.164179500192404	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	42.1956561000552	0.012111200019717216		44.137045700103045	45.6901636000257	45.662172000156716	"[-0.4185185185185185, -0.0787037037037037]"	"[-0.24259259259259258, -0.13333333333333333]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.3438032001722604, 1.9022425999864936]"	3	200	1.9144612001255155	3.438979099970311								37	01	2024-03-06_09h47.17.597	GDT_exp	2023.2.3	122.40411480453417	2024-03-06 09h47.26.227010 +0100	
dice_6.png	6	0	3	3	5	45.6901636000257													45.66276750015095	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	45.6901636000257	0.00868680002167821	3.2939173001796007	49.016547800041735	50.57823670003563	50.54747089999728	"[-0.4046296296296296, -0.15092592592592594]"	"[-0.2490740740740741, -0.15462962962962962]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.6658348999917507, 3.2849908000789583]"	3	-200										37	01	2024-03-06_09h47.17.597	GDT_exp	2023.2.3	122.40411480453417	2024-03-06 09h47.26.227010 +0100	
dice_1.png	1	0	4	4	0	50.57823670003563													50.54807290015742	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	50.57823670003563	0.010583099909126759		51.82385150017217	53.3882942001801	53.35477980016731	"[-0.4, -0.16203703703703703]"	"[-0.24537037037037038, -0.14537037037037037]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.6588798998855054, 1.206339000025764]"	3	200	1.2169555998407304	2.7443746000062674								37	01	2024-03-06_09h47.17.597	GDT_exp	2023.2.3	122.40411480453417	2024-03-06 09h47.26.227010 +0100	
dice_3.png	3	0	5	5	2	53.3882942001801													53.35534690017812	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	53.3882942001801	0.012701700208708644		57.418713100021705	58.954528799979016	58.923943700036034	"[-0.43703703703703706, -0.16574074074074074]"	"[-0.24722222222222223, -0.16018518518518518]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.8877574999351054, 3.9917448998894542]"	3	200	4.004520500078797	5.512324100127444								37	01	2024-03-06_09h47.17.597	GDT_exp	2023.2.3	122.40411480453417	2024-03-06 09h47.26.227010 +0100	
dice_2.png	2	1	0	6	1	58.954528799979016													58.924675200134516	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	58.954528799979016	0.010532299987971783		64.3297969000414	65.87996360007674	65.8453166000545	"[-0.5638888888888889, -0.125]"	"[-0.3435185185185185, -0.1425925925925926]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[4.496407099999487, 5.337306899949908]"	4	100	5.348039299948141	6.859610399929807								37	01	2024-03-06_09h47.17.597	GDT_exp	2023.2.3	122.40411480453417	2024-03-06 09h47.26.227010 +0100	
dice_4.png	4	1	1	7	3	65.87996360007674													65.8458597001154	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	65.87996360007674	0.010015000123530626		67.54213350010104	69.09023880003951	69.05463739996776	"[-0.6185185185185185, -0.1361111111111111]"	"[-0.337037037037037, -0.16296296296296298]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.8156914999708533, 1.6265908998902887]"	4	100	1.636760300025344	3.1496137001086026								37	01	2024-03-06_09h47.17.597	GDT_exp	2023.2.3	122.40411480453417	2024-03-06 09h47.26.227010 +0100	
dice_5.png	5	1	2	8	4	69.09023880003951													69.05521420016885	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	69.09023880003951	0.01423369999974966		71.92959750001319	73.4720845001284	73.43788020010106	"[-0.1037037037037037, -0.13240740740740742]"	"[-0.24722222222222223, -0.1361111111111111]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.3531661999877542, 2.7989556998945773]"	3	200	2.8132038000039756	4.323451899923384								37	01	2024-03-06_09h47.17.597	GDT_exp	2023.2.3	122.40411480453417	2024-03-06 09h47.26.227010 +0100	
dice_1.png	1	1	3	9	0	73.4720845001284													73.43859330005944	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	73.4720845001284	0.013097200077027082	4.679077300010249	78.17677150014788	79.72876950004138	79.69742460013367	"[-0.09814814814814815, -0.09722222222222222]"	"[-0.24166666666666667, -0.15092592592592594]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[4.164980900008231, 4.66578649985604]"	3	-200										37	01	2024-03-06_09h47.17.597	GDT_exp	2023.2.3	122.40411480453417	2024-03-06 09h47.26.227010 +0100	
dice_3.png	3	1	4	10	2	79.72876950004138													79.6979853999801	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	79.72876950004138	0.011130700120702386	3.0029401001520455	82.7625476999674	84.31226510019042	84.28095600008965	"[-0.10740740740740741, -0.11018518518518519]"	"[-0.2638888888888889, -0.17314814814814813]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.5465729001443833, 2.99158739997074]"	3	-200										37	01	2024-03-06_09h47.17.597	GDT_exp	2023.2.3	122.40411480453417	2024-03-06 09h47.26.227010 +0100	
dice_6.png	6	1	5	11	5	84.31226510019042													84.28153180005029	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	84.31226510019042	0.01109559996984899		85.44200120004825	86.99559530010447	86.96528160013258	"[-0.08888888888888889, -0.09814814814814815]"	"[-0.22407407407407406, -0.17407407407407408]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.5267957001924515, 1.089634400093928]"	3	200	1.1009476999752223	2.626911100000143								37	01	2024-03-06_09h47.17.597	GDT_exp	2023.2.3	122.40411480453417	2024-03-06 09h47.26.227010 +0100	
dice_2.png	2	2	0	12	1	86.99559530010447													86.9658735000994	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	86.99559530010447	0.010436899960041046	4.321237699827179	91.34585140016861	92.88441670010798	92.85447390004992	"[-0.07685185185185185, -0.09351851851851851]"	"[-0.24814814814814815, -0.1537037037037037]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[3.8714932000730187, 4.310670500155538]"	3	-200										37	01	2024-03-06_09h47.17.597	GDT_exp	2023.2.3	122.40411480453417	2024-03-06 09h47.26.227010 +0100	
