image	max_pumps	pump_loop.thisRepN	pump_loop.thisTrialN	pump_loop.thisN	pump_loop.thisIndex	thisRow.t	notes	Welcome.started	text_welcome.started	mouse_welcome.started	continue_welcome.started	Welcome.stopped	mouse_welcome.x	mouse_welcome.y	mouse_welcome.leftButton	mouse_welcome.midButton	mouse_welcome.rightButton	mouse_welcome.time	Demographics.started	text_demographics.started	mouse_demographics.started	text_age_demographics.started	text_age_input.started	text_gender_demographics.started	slider_gender.started	continue_demographics.started	Demographics.stopped	mouse_demographics.x	mouse_demographics.y	mouse_demographics.leftButton	mouse_demographics.midButton	mouse_demographics.rightButton	mouse_demographics.time	text_age_input.text	slider_gender.response	slider_gender.rt	Instructions.started	text_instructions_center.started	text_right_instruction.started	mouse_instructions.started	continue_instructions.started	back_instructions.started	back_instructions.stopped	stim_balloon_instructions.started	stim_balloon_instructions.stopped	stim_balloon_burst_instructions.started	stim_balloon_burst_instructions.stopped	text_balloon_value_instructions.started	text_bank_value_instructions.started	marker_balloon_value.started	marker_balloon_value.stopped	marker_bank_value.started	marker_bank_value.stopped	button_balloon_instructions.started	button_balloon_instructions.stopped	Instructions.stopped	mouse_instructions.x	mouse_instructions.y	mouse_instructions.leftButton	mouse_instructions.midButton	mouse_instructions.rightButton	mouse_instructions.time	button_balloon_instructions.numClicks	button_balloon_instructions.timesOn	button_balloon_instructions.timesOff	Start.started	text_start.started	continue_start.started	mouse_start.started	Start.stopped	mouse_start.x	mouse_start.y	mouse_start.leftButton	mouse_start.midButton	mouse_start.rightButton	mouse_start.time	Test_trials.started	stim_balloon.started	stim_balloon_burst.started	stim_balloon_burst.stopped	text_ballon_value.started	text_bank.started	mouse.started	sound_bang.started	sound_bang.stopped	button_balloon.started	Test_trials.stopped	n_pumps	earnings	popped	mouse.x	mouse.y	mouse.leftButton	mouse.midButton	mouse.rightButton	mouse.time	button_balloon.numClicks	button_balloon.timesOn	button_balloon.timesOff	Feedback.started	text_feedback.started	Feedback.stopped	text_feedback.stopped	End.started	text_end.started	key_end.started	End.stopped	key_end.keys	key_end.rt	key_end.duration	participant	session	date	expName	psychopyVersion	frameRate	expStart	
								0.04806719999760389	0.05991209999774583	0.04839880000145058	0.05991209999774583	4.09399719999783	[0.725]	[-0.3907407407407407]	[1]	[0]	[0]	[3.9451616000005743]																																																																																													18	01	2024-02-08_15h03.56.353	BART_trial	2023.2.3	119.94751096574481	2024-02-08 15h04.28.245380 +0100	
																			4.094064999997499	4.1185525999972015	0.0055591999989701435	4.1185525999972015	4.1185525999972015	4.1185525999972015	4.1185525999972015	4.1185525999972015	9.729902899998706	"[-0.45092592592592595, 0.7351851851851852]"	"[-0.19907407407407407, -0.40185185185185185]"	"[1, 1]"	"[0, 0]"	"[0, 0]"	"[3.8442500999990443, 5.5278819000013755]"																																																																														18	01	2024-02-08_15h03.56.353	BART_trial	2023.2.3	119.94751096574481	2024-02-08 15h04.28.245380 +0100	
																																		23	Weiblich	3.9171745000021474	9.729981799999223	9.752253299997392	9.752253299997392	0.0014163999985612463	9.752253299997392	9.752253299997392	9.752253299997392	9.752253299997392	9.752253299997392	9.752253299997392	9.752253299997392	9.752253299997392	9.752253299997392	9.752253299997392	9.752253299997392	9.752253299997392	9.752253299997392	9.752253299997392	9.752253299997392	64.2069436999991	"[0.7351851851851852, 0.011111111111111112, 0.65, 0.6851851851851852, 0.7425925925925926, 0.7379629629629629, 0.7055555555555556]"	"[-0.40185185185185185, -0.39166666666666666, -0.4101851851851852, -0.39814814814814814, -0.4111111111111111, -0.36666666666666664, -0.36944444444444446]"	"[1, 1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0]"	"[0.10458750000179862, 14.67479430000094, 16.208026899999822, 21.675060100002156, 34.06072630000199, 47.71135200000208, 54.334593499999755]"																																																	18	01	2024-02-08_15h03.56.353	BART_trial	2023.2.3	119.94751096574481	2024-02-08 15h04.28.245380 +0100	
																																																															0			64.20708249999734	64.21440529999745	64.21440529999745	0.000383700000384124	67.46522239999831	[0.7027777777777777]	[-0.3907407407407407]	[1]	[0]	[0]	[3.2573894999986805]																																			18	01	2024-02-08_15h03.56.353	BART_trial	2023.2.3	119.94751096574481	2024-02-08 15h04.28.245380 +0100	
balloon.png	96	0	0	0	3	67.4979895999968																																																																							67.4699238999965	67.4979895999968	67.4979895999968	67.4979895999968	67.4979895999968	67.4979895999968	0.006349900002533104	0.006349900002533104	0.006349900002533104	67.4979895999968	105.7776352999972	97	4.80	True	"[-0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667]"	"[-0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[2.037210300000879, 2.9040373000025284, 3.2372938000007707, 3.6872815000024275, 4.0874170000024606, 4.495788899999752, 5.029129300000932, 6.062636800001201, 6.6125377000025765, 7.679481099999975, 8.44604800000161, 9.329524300002959, 10.021056200002931, 10.84611170000062, 11.979618800000026, 12.446258300002228, 12.921429000001808, 13.371509700002207, 13.888034300001891, 14.479896900000313, 15.38841820000016, 16.221704300001875, 17.004974900002708, 18.404998400001205, 19.15531750000082, 19.630080400002043, 20.096931899999618, 20.338620599999558, 20.730341900001804, 21.088630600002944, 21.463714500001515, 21.763733100000536, 21.996899900001154, 22.23867550000068, 22.446957300002396, 22.638644000002387, 22.82210710000072, 23.005388500001573, 23.188676500001748, 23.355494600000384, 23.538962800001173, 23.713881800002127, 23.905550800001947, 24.08885780000128, 24.272194799999852, 24.472356199999922, 24.97239020000052, 25.43048220000128, 25.789035400001012, 26.130690900001355, 26.455725400002848, 26.73073590000058, 26.948804499999824, 27.30578090000199, 27.580645199999708, 27.897480100000394, 28.280806900002062, 28.589087899999868, 28.83916859999954, 29.02243230000022, 29.2141068000019, 29.40575920000265, 29.614104200001748, 29.815131800001836, 30.005840900001203, 30.1975835000012, 30.3808248000023, 30.580908300002193, 30.764354800001456, 31.0976894000014, 31.331056500002887, 31.53113520000261, 31.731165700002748, 31.947772400002577, 32.13943149999977, 32.34778230000302, 32.56433740000284, 33.30626420000044, 33.65621409999949, 34.097911799999565, 34.32293729999947, 34.514599300000555, 34.71463860000222, 34.90630349999992, 35.098013400001946, 35.2979914000025, 35.55636710000181, 35.764594000000216, 35.947963400001754, 36.15623609999966, 36.381237300000066, 36.60628089999955, 36.82294710000133, 37.1065208, 37.42302380000183, 37.84804770000119, 38.15639139999985]"	97	"[2.0226091999975324, 2.889443099997152, 3.2227016999968328, 3.6726866999997583, 4.0728208999971685, 4.481197400000383, 5.014532099998178, 6.048045799998363, 6.597940499999822, 7.664894099998492, 8.431451599997672, 9.314929699998174, 10.006477099999756, 10.831513599998289, 11.965023499997187, 12.431667499997275, 12.906827499999054, 13.356911699997, 13.873434799999814, 14.465297599999758, 15.373818699998083, 16.20710390000022, 16.99037739999767, 18.390402999997605, 19.14072329999908, 19.615483599998697, 20.082336100000248, 20.324019199997565, 20.71574839999812, 21.074028999999427, 21.449113899998338, 21.749137599999813, 21.9822929999973, 22.22407430000021, 22.432353199998033, 22.624041600000055, 22.807507699999405, 22.99079569999958, 23.17408009999781, 23.340892199998052, 23.524374399999942, 23.699280400000134, 23.890948299998854, 24.074260099998355, 24.25759449999896, 24.457763700000214, 24.957794499998272, 25.415883399997256, 25.77443990000029, 26.116087599999446, 26.441129799997725, 26.71613409999918, 26.934365199998865, 27.291186899998138, 27.5660484, 27.882877299998654, 28.266204199997446, 28.574491899998975, 28.824570499997208, 29.00783070000034, 29.199505900000077, 29.39115639999727, 29.59950519999984, 29.800700399999187, 29.991240999999718, 30.182982099999208, 30.36622669999997, 30.566307799999777, 30.74975379999887, 31.083092199998646, 31.316459300000133, 31.51653459999943, 31.716570099997625, 31.933175299996947, 32.1248291999982, 32.333179799999925, 32.54973649999738, 33.29166729999997, 33.64161299999978, 34.083309999998164, 34.308335499998066, 34.50000009999712, 34.700038799997856, 34.89170290000038, 35.083420099999785, 35.283393499998056, 35.54177109999728, 35.74999769999704, 35.93336199999976, 36.14164349999919, 36.366637099999934, 36.591679499997554, 36.808344599998236, 37.09192569999868, 37.40842630000043, 37.833448899997165, 38.14178979999997]"	"[2.114077599999291, 3.005819699999847, 3.355839500000002, 3.780860599999869, 4.189235799996823, 4.597770799999125, 5.131099099999119, 6.197708199997578, 6.714444599998387, 7.814517599999817, 8.53955379999752, 9.431343899999774, 10.122972799999843, 10.956384599998273, 12.089779300000373, 12.548159599999053, 13.01488099999915, 13.45658519999779, 13.973852099999931, 14.58178929999849, 15.506798099999287, 16.348643599998468, 17.15680659999998, 18.566659099997196, 19.265331099999457, 19.715368899996975, 20.19049520000044, 20.440386999998736, 20.84040829999867, 21.198797999997623, 21.55710729999919, 21.865543799998704, 22.06548219999968, 22.3239216999973, 22.54051629999958, 22.740541600000142, 22.923883399998886, 23.09890119999909, 23.28228019999733, 23.448916499997722, 23.632393299998512, 23.8156007999969, 24.007318699997995, 24.190649699998175, 24.399018599997362, 24.540894300000218, 25.05737389999922, 25.524108099998557, 25.88251279999895, 26.232488800000283, 26.5492514999969, 26.832604600000195, 27.040844199997082, 27.40762619999805, 27.674205499999516, 28.024229700000433, 28.37426389999746, 28.69110079999882, 28.907648899999913, 29.10763269999734, 29.30765469999824, 29.49957689999792, 29.707974599998124, 29.899415099996986, 30.082704799999192, 30.274396400000114, 30.466172299999016, 30.66618169999856, 30.866217299997516, 31.2078279999987, 31.44125069999791, 31.62458549999792, 31.8412193999975, 32.0412225, 32.2495373999991, 32.45791629999803, 32.66622979999738, 33.357943799997884, 33.77464229999896, 34.19969729999866, 34.41637009999977, 34.61637820000033, 34.83314859999882, 35.016512299996975, 35.216412499998114, 35.441429499998776, 35.64976829999796, 35.86650929999814, 36.06663420000041, 36.26656079999884, 36.50816279999708, 36.71649549999711, 36.94988480000029, 37.241587000000436, 37.566697599999316, 37.958400899999106, 38.28329279999889]"	105.78037839999888	105.79231809999692	107.28418269999747									18	01	2024-02-08_15h03.56.353	BART_trial	2023.2.3	119.94751096574481	2024-02-08 15h04.28.245380 +0100	
balloon.png	127	0	1	1	4	107.30075809999835																																																																							107.28437009999834	107.30075809999835	107.30075809999835	107.30075809999835	107.30075809999835	107.30075809999835	0.005365100001654355	0.005365100001654355	0.005365100001654355	107.30075809999835	116.22796019999805	24	1.20	False	"[-0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, 0.12037037037037036]"	"[-0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.38333333333333336, -0.15462962962962962]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[1.4506355000012263, 1.8756877000014356, 2.1020601999989594, 2.2924913999995624, 2.4757475000005797, 2.608903799999098, 2.7840617000001657, 2.96725940000033, 3.167279500001314, 3.3839310000003024, 3.958983700002136, 4.384007200002088, 4.717520300000615, 4.959037900000112, 5.217435300000943, 5.484247000000323, 5.725787700001092, 5.959168800000043, 6.267640900001425, 6.559187700000621, 6.851063400001294, 7.434383399999206, 7.6594170999997, 8.092771999999968, 8.942674800000532]"	24	"[1.4406023999981699, 1.8656583999982104, 2.0921880999994755, 2.2824614999990445, 2.4657162000003154, 2.598870399997395, 2.774032699999225, 2.957227499999135, 3.1572417999996105, 3.3738950999977533, 3.9489533999985724, 4.37397339999734, 4.707484299997304, 4.9490019000004395, 5.207398499998817, 5.47421729999769, 5.715758399997867, 5.9491316999992705, 6.25760850000006, 6.549155499997141, 6.841028499999084, 7.42435089999708, 7.64938439999969, 8.082737599997927]"	"[1.523680799997237, 1.9736851999987266, 2.1820401000004495, 2.365344899997581, 2.507251899998664, 2.657107899998664, 2.8571157999977004, 3.0653853000003437, 3.2738368999998784, 3.4821314999971946, 4.050420899999153, 4.448831699999573, 4.80718429999979, 5.0740007999993395, 5.315558999998757, 5.598932299999433, 5.8239966000001, 6.065703500000382, 6.382284299997991, 6.657315599997673, 6.965823599999567, 7.540733899997576, 7.799054199997045, 8.191022899998643]"	116.228940099998	116.24305519999689	117.73489329999938									18	01	2024-02-08_15h03.56.353	BART_trial	2023.2.3	119.94751096574481	2024-02-08 15h04.28.245380 +0100	
balloon.png	1	0	2	2	0	117.75153639999917																																																																							117.73508629999924	117.75153639999917	117.75153639999917	117.75153639999917	117.75153639999917	117.75153639999917	0.0074658000012277626	0.0074658000012277626	0.0074658000012277626	117.75153639999917	120.60376349999933	2	0.05	True	"[0.13240740740740742, 0.13240740740740742, 0.000925925925925926, 0.000925925925925926]"	"[-0.20277777777777778, -0.20277777777777778, -0.37222222222222223, -0.37222222222222223]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[1.1421617000014521, 1.5338316000015766, 2.2341949000001478, 2.7424945999991905]"	2	"[2.224941399999807, 2.733244899998681]"	"[2.307818099998258, 2.8495588000005228]"	120.60451429999739	120.6100529999967	122.10213669999939	122.12679829999979								18	01	2024-02-08_15h03.56.353	BART_trial	2023.2.3	119.94751096574481	2024-02-08 15h04.28.245380 +0100	
balloon.png	64	0	3	3	2	122.12679829999979																																																																							122.10233239999798	122.12679829999979	122.12679829999979	122.12679829999979	122.12679829999979	122.12679829999979	-0.000933300001634052	-0.000933300001634052	-0.000933300001634052	122.12679829999979	138.62969459999658	30	1.50	False	"[0.025, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.025925925925925925, 0.07314814814814814]"	"[-0.38055555555555554, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.37777777777777777, -0.25]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[1.7253053000022192, 2.650718400000187, 3.0421591000012995, 3.3004199000024528, 3.5586819000018295, 3.967071600000054, 4.225584700001491, 4.57565969999996, 4.817302600000403, 5.075670000001992, 5.392305299999862, 5.70884610000212, 6.15897490000134, 6.708949100000609, 7.259124300002441, 7.609187500002008, 7.92566060000172, 8.26752739999938, 8.750805200001196, 9.15909079999983, 9.459371000000829, 9.959167900000466, 10.334269300001324, 10.759360800002469, 12.244245699999738, 12.75933509999959, 13.45956759999899, 14.30116850000195, 15.034664700000576, 15.476220100001228, 16.526410500002385]"	30	"[1.7130529999994906, 2.6384605999992345, 3.0299057999982324, 3.2881651999996393, 3.5464218000015535, 3.9548170999987633, 4.2133257999994385, 4.56340519999867, 4.805050200000551, 5.063415500000701, 5.380050899999333, 5.696587599999475, 6.146729600000981, 6.696693099998811, 7.246871600000304, 7.596931399999448, 7.913403400001698, 8.255271800000628, 8.738546799999312, 9.146838900000148, 9.447117100000469, 9.946909900001629, 10.32201569999961, 10.747106300001178, 12.232152199998382, 12.747079500000837, 13.447312299998885, 14.288921100000152, 15.022411800000555, 15.463961299999937]"	"[1.8212181999988388, 2.7462278999992122, 3.129583800000546, 3.4212655000010272, 3.6546444999985397, 4.062999599998875, 4.313010400001076, 4.663089300000138, 4.9214218000015535, 5.171534299999621, 5.496419800001604, 5.813118099998974, 6.246573399999761, 6.788185599998542, 7.321560299998964, 7.704931500000384, 8.013250600000902, 8.354994199999055, 8.838366700001643, 9.26339469999948, 9.580065999998624, 10.03018819999852, 10.43847470000037, 10.85514189999958, 12.346909799998684, 12.846960399998352, 13.546980999999505, 14.405378300001757, 15.130658900001436, 15.572333899999649]"	138.63085529999807	138.64466149999862	140.13643189999857									18	01	2024-02-08_15h03.56.353	BART_trial	2023.2.3	119.94751096574481	2024-02-08 15h04.28.245380 +0100	
balloon.png	33	0	4	4	1	140.1530664999991																																																																							140.13660869999876	140.1530664999991	140.1530664999991	140.1530664999991	140.1530664999991	140.1530664999991	0.006967600002099061	0.006967600002099061	0.006967600002099061	140.1530664999991	155.98094039999705	30	1.50	False	"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011111111111111112]"	"[-0.41574074074074074, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.2101851851851852]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.7673773999995319, 1.1590537000010954, 1.6339164000019082, 2.0091649999994843, 2.4672857000005024, 2.734254499999224, 3.02583610000147, 3.3758804999997665, 3.7425713000011456, 4.100835100001859, 4.509118699999817, 4.842499800000951, 5.242537000001903, 5.650912500001141, 6.009387099999003, 6.334380600001168, 6.7511000000013155, 7.4023172999986855, 7.959516800001438, 8.467813999999635, 9.884558300000208, 10.301308499998413, 10.593128500000603, 11.067922900001577, 11.901366900001449, 12.568037799999729, 13.309972099999868, 13.768307599999389, 14.50998360000085, 14.943392900000617, 15.843417000000045]"	30	"[0.7593586999973923, 1.1510322999965865, 1.6258938999999373, 2.0011418999965827, 2.4592635999979393, 2.726230199998099, 3.017813299997215, 3.367861399998219, 3.7345432999973127, 4.092814899999212, 4.501094100000046, 4.834470099998725, 5.234508199999254, 5.642891499999678, 6.001362199996947, 6.3263576999997895, 6.7430743999975675, 7.39435169999706, 7.951489299997775, 8.459801299999526, 9.876541999998153, 10.293286199997965, 10.58510049999677, 11.05989999999656, 11.893340299997362, 12.560013099999196, 13.301943399997981, 13.760285899999872, 14.501957699998457, 14.935364899996785]"	"[0.8340355000000272, 1.250829499997053, 1.7090646999968158, 2.109126199997263, 2.559316699996998, 2.8342964999974356, 3.125951099998929, 3.484215699998458, 3.8509375999965414, 4.184272599999531, 4.592602099997748, 4.9343350999988616, 5.342680599998857, 5.751133299996582, 6.11797949999891, 6.442764699997497, 6.859420799999498, 7.492821099996945, 8.084526899998309, 8.576254299998254, 10.001329099999566, 10.40970229999948, 10.709701799998584, 11.151410399997985, 12.009879999997793, 12.684859499997401, 13.41824909999923, 13.876629499998671, 14.618319099998189, 15.060004099999787]"	155.98208929999964	155.98750719999953	157.47952929999883	157.48761909999666								18	01	2024-02-08_15h03.56.353	BART_trial	2023.2.3	119.94751096574481	2024-02-08 15h04.28.245380 +0100	
																																																																																																								157.47956609999892	157.48761909999666	157.48761909999666	162.43005139999877	space	4.941958100000193	None	18	01	2024-02-08_15h03.56.353	BART_trial	2023.2.3	119.94751096574481	2024-02-08 15h04.28.245380 +0100	
