image	max_pumps	pump_loop.thisRepN	pump_loop.thisTrialN	pump_loop.thisN	pump_loop.thisIndex	thisRow.t	notes	Start.started	text_start.started	continue_start.started	mouse_start.started	Start.stopped	mouse_start.x	mouse_start.y	mouse_start.leftButton	mouse_start.midButton	mouse_start.rightButton	mouse_start.time	trials.started	stim_balloon.started	stim_balloon_burst.started	stim_balloon_burst.stopped	text_ballon_value.started	text_bank.started	mouse.started	sound_bang.started	sound_bang.stopped	button_balloon.started	trials.stopped	n_pumps	earnings	popped	mouse.x	mouse.y	mouse.leftButton	mouse.midButton	mouse.rightButton	mouse.time	button_balloon.numClicks	button_balloon.timesOn	button_balloon.timesOff	Feedback.started	text_feedback.started	Feedback.stopped	text_feedback.stopped	End.started	text_end.started	key_end.started	End.stopped	key_end.keys	key_end.rt	key_end.duration	participant	session	date	expName	psychopyVersion	frameRate	expStart	
								0.040350600000238046	0.046615200000815094	0.046615200000815094	0.04067100000247592	161.28337399999873	[0.712037037037037]	[-0.3675925925925926]	[1]	[0]	[0]	[161.24209350000092]																																			10	02	2024-02-06_16h13.56.817	BART_exp	2023.2.3	119.97024738079782	2024-02-06 16h14.13.914072 +0100	
balloon.png	105	0	0	0	24	161.3576635999998													161.29135039999892	161.3576635999998	161.3576635999998	161.3576635999998	161.3576635999998	161.3576635999998	0.009749500000907574	0.009749500000907574	0.009749500000907574	161.3576635999998	169.2430768000013	16	0.80	False	"[-0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815]"	"[-0.4083333333333333, -0.4083333333333333, -0.4083333333333333, -0.4083333333333333, -0.4083333333333333, -0.4083333333333333, -0.4083333333333333, -0.4083333333333333, -0.4083333333333333, -0.4083333333333333, -0.4083333333333333, -0.4083333333333333, -0.4083333333333333, -0.4083333333333333, -0.4083333333333333, -0.4083333333333333, -0.4083333333333333]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[1.5671086000002106, 1.9754142999991018, 2.3838223999991897, 2.8088251000008313, 3.250629599999229, 3.5671724999992875, 3.910588300001109, 4.383970800001407, 4.758941899999627, 5.0520873999994365, 5.4342691999991075, 5.675823000001401, 5.925942199999554, 6.242511399999785, 6.800736900000629, 7.484300600001006, 7.9507931000007375]"	17	"[1.5117841999999655, 1.9200883000012254, 2.328502700001991, 2.7534997000002477, 3.1953080000021146, 3.5118480999990425, 3.8554306000005454, 4.328649800001585, 4.7036246999996365, 4.99676140000156, 5.378953499999625, 5.620504300000903, 5.870621999998548, 6.18719129999954, 6.745413100001315, 7.428978700001608, 7.895401199999469]"	"[1.603245499998593, 2.0199238999994122, 2.4366307000018423, 2.8533549000021594, 3.311697199998889, 3.5951041000007535, 3.986730600001465, 4.436797099999239, 4.828472400000464, 5.120179400000779, 5.495169400001032, 5.736837899999955, 5.953627200000483, 6.303583199998684, 6.878591100001358, 7.545342599998548, 7.89540549999947]"	169.24435359999916	169.25820050000038	170.75001920000068									10	02	2024-02-06_16h13.56.817	BART_exp	2023.2.3	119.97024738079782	2024-02-06 16h14.13.914072 +0100	
balloon.png	101	0	1	1	23	170.76664080000046													170.75020220000079	170.76664080000046	170.76664080000046	170.76664080000046	170.76664080000046	170.76664080000046	0.007085099998221267	0.007085099998221267	0.007085099998221267	170.76664080000046	176.00196109999888	17	0.85	False	"[0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852]"	"[-0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.533802599999035, 0.75063599999703, 1.0006734999988112, 1.2423223999976472, 1.5172098000002734, 1.78401699999813, 2.05906259999756, 2.459067399999185, 2.7340411999975913, 2.9674258999984886, 3.425836700000218, 3.659200199999759, 3.842497599998751, 4.2175752999974065, 4.4270646999975725, 4.617614999999205, 4.909095299997716, 5.250813999999082]"	18	"[0.5276555999989796, 0.7444873999993433, 0.9945308999995177, 1.2361719999971683, 1.5110608999966644, 1.777865499996551, 2.052918099998351, 2.452921399999468, 2.727894399999059, 2.9612767999969947, 3.4196962999994867, 3.6530568999987736, 3.8363460000000487, 4.211433399999805, 4.42108929999813, 4.611475099998643, 4.90294769999673, 5.2445962999991025]"	"[0.6191644999998971, 0.8774989999983518, 1.110847999996622, 1.3775594999970053, 1.669233799999347, 1.919298799999524, 2.1942649999982677, 2.577617499999178, 2.835981099997298, 3.061003899998468, 3.5360194999993837, 3.7611605999991298, 3.944473799998377, 4.336111099997652, 4.52786019999985, 4.719459999996616, 5.011114499997348, 5.244600599999103]"	176.00295919999917	176.00866419999875	177.50065520000135	177.5171573000007								10	02	2024-02-06_16h13.56.817	BART_exp	2023.2.3	119.97024738079782	2024-02-06 16h14.13.914072 +0100	
balloon.png	5	0	2	2	1	177.5171573000007													177.5008412999996	177.5171573000007	177.5171573000007	177.5171573000007	177.5171573000007	177.5171573000007	-0.0008985000022221357	-0.0008985000022221357	-0.0008985000022221357	177.5171573000007	179.01919970000017	6	0.25	True	"[0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852]"	"[-0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924]"	"[1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0]"	"[0.32528280000042287, 0.5087706000012986, 0.7253259999997681, 0.9419935000005353, 1.167200200001389, 1.3921990000017104]"	6	"[0.319522900001175, 0.5030069000022195, 0.7195673000023817, 0.9362274000013713, 1.1614403000021412, 1.3864313000012771]"	"[0.4276863000013691, 0.6111135999999533, 0.8277244999990216, 1.0528329000007943, 1.2694513000024017, 1.5028076999988116]"	179.01993909999874	179.03387790000124	180.52571190000162									10	02	2024-02-06_16h13.56.817	BART_exp	2023.2.3	119.97024738079782	2024-02-06 16h14.13.914072 +0100	
balloon.png	40	0	3	3	9	180.54234650000217													180.52588359999936	180.54234650000217	180.54234650000217	180.54234650000217	180.54234650000217	180.54234650000217	0.007192799999756971	0.007192799999756971	0.007192799999756971	180.54234650000217	184.64413810000042	5	0.25	False	"[0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852]"	"[-0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924]"	"[1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 1]"	"[0.62568139999712, 1.158959299998969, 1.9925169999987702, 2.8257699999994657, 3.5591762000003655, 4.117354300000443]"	6	"[0.6152915000020585, 1.1485666000007768, 1.9821279999996477, 2.8153820000006817, 3.5487902000022586, 4.106901099999959]"	"[0.7816887000008137, 1.2983013000011852, 2.140122299999348, 2.9567313000006834, 3.706812500000524, 4.10690539999996]"	184.64482150000185	184.65092070000173	186.14291349999985	186.16769560000103								10	02	2024-02-06_16h13.56.817	BART_exp	2023.2.3	119.97024738079782	2024-02-06 16h14.13.914072 +0100	
balloon.png	36	0	4	4	8	186.16769560000103													186.1430915000019	186.16769560000103	186.16769560000103	186.16769560000103	186.16769560000103	186.16769560000103	-0.00045930000123917125	-0.00045930000123917125	-0.00045930000123917125	186.16769560000103	193.45316029999958	21	1.05	False	"[0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852]"	"[-0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.4752870999982406, 0.7505141000001458, 1.042119099998672, 1.3255094999985886, 1.633836799999699, 1.9170192999990832, 2.2172100999996474, 2.4754022999986773, 2.7422146999997494, 3.0005789999995613, 3.2424357999989297, 3.7171626999988803, 4.009134600000834, 4.234016400001565, 4.458909199998743, 4.700587100000121, 4.925556400001369, 5.333928100000776, 5.68396120000034, 6.117314700000861, 6.792515100001765, 7.309151000001293]"	22	"[0.46180010000171023, 0.7370244000012462, 1.0286372000009578, 1.3120181000012963, 1.620344800001476, 1.90352840000196, 2.203719600001932, 2.461911800000962, 2.7287170000017795, 2.9870819999996456, 3.228939700002229, 3.70366869999998, 3.9956535000019358, 4.220520400001988, 4.445415500002127, 4.687093800002913, 4.912063700001454, 5.320431600001029, 5.670465000002878, 6.103817600000184, 6.779024400002527, 7.29559060000247]"	"[0.6116278000008606, 0.8783084000024246, 1.1616587999997137, 1.4200175000005402, 1.7700723000016296, 2.028380300002027, 2.3284041000006255, 2.5784695000002102, 2.8618012000006274, 3.1117966000019806, 3.5368538000002445, 3.83695760000046, 4.095497300000716, 4.320208700002695, 4.553587100002915, 4.7703321000008145, 5.020285300000978, 5.47031600000264, 5.770316500002082, 6.228673400000844, 6.903727200002322, 7.295594800001709]"	193.45416449999902	193.45987669999886	194.95182940000086	194.96829530000105								10	02	2024-02-06_16h13.56.817	BART_exp	2023.2.3	119.97024738079782	2024-02-06 16h14.13.914072 +0100	
balloon.png	71	0	5	5	16	194.96829530000105													194.95200960000147	194.96829530000105	194.96829530000105	194.96829530000105	194.96829530000105	194.96829530000105	-0.0009046000013768207	-0.0009046000013768207	-0.0009046000013768207	194.96829530000105	206.06222740000158	33	1.65	False	"[0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852]"	"[-0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.35045549999995274, 0.6088075000006938, 0.8586775000003399, 1.2753755999983696, 1.492079299998295, 1.7005035999973188, 1.900438499997108, 2.258767799998168, 2.5672630999979447, 2.9922960000003513, 3.350670399999217, 3.6338619999987714, 3.9673685999987356, 4.184039299998403, 4.417435299998033, 4.667260300000635, 4.9007142999980715, 5.192601599999762, 5.7006449999971665, 6.075713799997175, 6.38420319999932, 6.734255100000155, 7.160660199999256, 7.467444300000352, 7.734451500000432, 8.009166699997877, 8.250832399997307, 8.659187299999758, 8.984382799997547, 9.26756629999727, 9.484237399999984, 9.75114190000022, 10.584484599999996, 11.10933759999898]"	34	"[0.34563530000014, 0.6039870999993582, 0.853847999998834, 1.2705453999988094, 1.487255299998651, 1.6956785000002128, 1.8956288000008499, 2.253937400000723, 2.562437600001431, 2.9874717999991844, 3.345845299998473, 3.629031299999042, 3.962538299998414, 4.179209199999605, 4.412604699999065, 4.662433900000906, 4.895884300000034, 5.187781600001472, 5.695815099999891, 6.070886199999222, 6.379374299998744, 6.729430300001695, 7.156003399999463, 7.462621200000285, 7.729623999999603, 8.004338999999163, 8.246005799999693, 8.654357499999605, 8.97956129999875, 9.262741099999403, 9.479408499999408, 9.746323100000154, 10.579654400000436, 11.104442500000005]"	"[0.4786521999994875, 0.7120226000006369, 0.9620278000002145, 1.3538071000002674, 1.578740299999481, 1.7870770000008633, 2.0120897999986482, 2.387163600000349, 2.670505999998568, 3.0871492000005674, 3.4623183000003337, 3.737351600000693, 4.095614800000476, 4.295646099999431, 4.528966500001843, 4.745615600000747, 5.004039100000227, 5.329008100001374, 5.812338700001419, 6.17903170000136, 6.520730600001116, 6.8791177999992215, 7.27077410000129, 7.5874777999997605, 7.8708769000004395, 8.112547600001562, 8.354192899998452, 8.787551500001427, 9.120913400001882, 9.37098319999859, 9.579269500001828, 9.904357700001128, 10.687720599999011, 11.104446699999244]"	206.06337030000213	206.06910000000062	207.56106290000025	207.57749609999883								10	02	2024-02-06_16h13.56.817	BART_exp	2023.2.3	119.97024738079782	2024-02-06 16h14.13.914072 +0100	
balloon.png	49	0	6	6	11	207.57749609999883													207.56124629999977	207.57749609999883	207.57749609999883	207.57749609999883	207.57749609999883	207.57749609999883	-0.0008773999979894143	-0.0008773999979894143	-0.0008773999979894143	207.57749609999883	217.87995800000135	41	2.05	False	"[0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852]"	"[-0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.3004158000003372, 0.5420740000008664, 0.7671934999998484, 1.041961099999753, 1.2921166000014637, 1.5588220000026922, 1.7838770000016666, 2.0170474000005925, 2.258703900002729, 2.658738000001904, 2.975581599999714, 3.275435400002607, 3.4839238000022306, 3.6756124000021373, 3.8755118000008224, 4.092156000002433, 4.293716600001062, 4.517362000002322, 4.759050300002855, 5.0007009000000835, 5.225613300000987, 5.467265200000838, 5.692421800002194, 5.91745230000015, 6.1425276000009035, 6.367592300000979, 6.692503400001442, 6.93419189999986, 7.184236900000542, 7.484120700002677, 7.717587300001469, 7.925924000002851, 8.14261439999973, 8.334277500001917, 8.567648100000952, 8.767650500001764, 8.975984300002892, 9.167677700002969, 9.417548000001261, 9.659343200000876, 9.892891999999847, 10.317783400001645]"	41	"[0.29525509999803035, 0.5369124999997439, 0.7620324999988952, 1.0367974000000686, 1.2869548999988183, 1.5536548999989463, 1.7787121000001207, 2.0118844999997236, 2.2535439999992377, 2.6535765000007814, 2.970418699998845, 3.262037500000588, 3.47876339999857, 3.6704554999996617, 3.8703451000001223, 4.288723699999537, 4.512202999998408, 4.7538850999990245, 4.995535300000483, 5.220450099997834, 5.462102599998616, 5.687258399997518, 5.912293199999112, 6.137362499997835, 6.362432899997657, 6.687336899998627, 6.929024599998229, 7.179081999998743, 7.478958699997747, 7.712423900000431, 7.920758500000375, 8.137449300000299, 8.32911619999868, 8.562486499999068, 8.762486799998442, 8.970823299998301, 9.162510800000746, 9.4123854999998, 9.654182099999161, 9.887733299998217, 10.312555900000007]"	"[0.411640800000896, 0.6450082999981532, 0.8783633999992162, 1.153325200000836, 1.4616863000010198, 1.6533481999977084, 1.8783911999998963, 2.1034297999976843, 2.3784207999997307, 2.786798400000407, 3.1368288999983633, 3.378504399999656, 3.5618243999997503, 3.786819999997533, 4.186883599999419, 4.395219899997755, 4.628566999999748, 4.870253999997658, 5.0952944999989995, 5.328755899998214, 5.5452872999994725, 5.787022699998488, 6.011975400000665, 6.237041899999895, 6.462050699999963, 6.75369850000061, 7.037050899998576, 7.245417999998608, 7.620472700000391, 7.820440699997562, 8.028786200000468, 8.262186899999506, 8.437298699998792, 8.637214499998663, 8.862317899998743, 9.070585599998594, 9.29559159999917, 9.528875600000902, 9.77897590000066, 10.003924500000721, 10.312560099999246]"	217.88139460000093	217.88653590000104	219.3785042999989	219.3866369999996								10	02	2024-02-06_16h13.56.817	BART_exp	2023.2.3	119.97024738079782	2024-02-06 16h14.13.914072 +0100	
balloon.png	10	0	7	7	2	219.3866369999996													219.37868220000018	219.3866369999996	219.3866369999996	219.3866369999996	219.3866369999996	219.3866369999996	0.0053030000017315615	0.0053030000017315615	0.0053030000017315615	219.3866369999996	221.95534150000094	11	0.50	True	"[0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852]"	"[-0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0.3087872999967658, 0.5254628000002413, 0.7422855999975582, 0.9753619999974035, 1.192029799996817, 1.425365299997793, 1.6087122999997518, 1.8087132000000565, 2.008731899997656, 2.2087646999971184, 2.4922682999967947]"	11	"[0.30692139999882784, 0.5235949999987497, 0.7404220999997051, 0.9734912999992957, 1.190166299998964, 1.4234971999976551, 1.606852799999615, 1.8068523999972967, 2.0068673999994644, 2.206894899998588, 2.490404000000126]"	"[0.423299499998393, 0.6399659999988216, 0.8483292999990226, 1.073370199999772, 1.2816762999973434, 1.4983584999972663, 1.706683599997632, 1.8983800999994855, 2.0734220999984245, 2.273417899999913, 2.5650998999990406]"	221.95612809999875	221.96185270000205	223.45381949999864	223.47024629999942								10	02	2024-02-06_16h13.56.817	BART_exp	2023.2.3	119.97024738079782	2024-02-06 16h14.13.914072 +0100	
balloon.png	97	0	8	8	22	223.47024629999942													223.45399290000205	223.47024629999942	223.47024629999942	223.47024629999942	223.47024629999942	223.47024629999942	-0.0008575000028940849	-0.0008575000028940849	-0.0008575000028940849	223.47024629999942	226.0221132000006	7	0.35	False	"[0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852]"	"[-0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924, -0.38425925925925924]"	"[1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 1]"	"[0.45043929999883403, 0.7002948999979708, 0.9169695999989926, 1.1588000999981887, 1.375573199999053, 1.7921696999983396, 2.1420561999984784, 2.567212499998277]"	8	"[0.44777560000147787, 0.6976290000020526, 0.9143011000014667, 1.1561379000013403, 1.372914800002036, 1.7895045000004757, 2.139393100002053, 2.564480700002605]"	"[0.5641888000027393, 0.7891460000028019, 1.014169000001857, 1.2475389000028372, 1.480878300000768, 1.8975456000007398, 2.206017200001952, 2.564484700000321]"	226.02284230000078	226.0287645999997	227.52071010000145	227.53719410000122								10	02	2024-02-06_16h13.56.817	BART_exp	2023.2.3	119.97024738079782	2024-02-06 16h14.13.914072 +0100	
