image	max_pumps	pump_loop.thisRepN	pump_loop.thisTrialN	pump_loop.thisN	pump_loop.thisIndex	thisRow.t	notes	Start.started	text_start.started	continue_start.started	mouse_start.started	Start.stopped	mouse_start.x	mouse_start.y	mouse_start.leftButton	mouse_start.midButton	mouse_start.rightButton	mouse_start.time	trials.started	stim_balloon.started	stim_balloon_burst.started	stim_balloon_burst.stopped	text_ballon_value.started	text_bank.started	mouse.started	sound_bang.started	sound_bang.stopped	button_balloon.started	trials.stopped	n_pumps	earnings	popped	mouse.x	mouse.y	mouse.leftButton	mouse.midButton	mouse.rightButton	mouse.time	button_balloon.numClicks	button_balloon.timesOn	button_balloon.timesOff	Feedback.started	text_feedback.started	text_feedback.stopped	Feedback.stopped	End.started	text_end.started	key_end.started	End.stopped	key_end.keys	key_end.rt	key_end.duration	participant	session	date	expName	psychopyVersion	frameRate	expStart	
								0.0013015000149607658	0.0062559000216424465	0.0062559000216424465	0.001667700009420514	264.4704674000386	[0.6842592592592592]	[-0.4046296296296296]	[1]	[0]	[0]	[264.4680957000237]																																			35	01	2024-02-28_11h05.26.418	BART_exp	2023.2.3	None	2024-02-28 11h05.43.648309 +0100	
balloon.png	118	0	0	0	27	264.5537168000592													264.4966575000435	264.5537168000592	264.5537168000592	264.5537168000592	264.5537168000592	264.5537168000592	0.028068699990399182	0.028068699990399182	0.028068699990399182	264.5537168000592	278.1889779000776	20	1.00	False	"[0.08148148148148149, 0.05555555555555555, 0.05555555555555555, 0.04722222222222222, 0.044444444444444446, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04351851851851852, 0.04537037037037037]"	"[-0.3824074074074074, -0.39537037037037037, -0.39537037037037037, -0.38796296296296295, -0.38796296296296295, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[1.7736082000192255, 2.6737741000251845, 3.2903648000210524, 4.24065559997689, 4.7405490999808535, 5.215697500039823, 5.649091999977827, 6.090755100012757, 6.565614799968898, 7.032531199976802, 7.507492300006561, 7.99125640001148, 8.475009999936447, 8.932426100014709, 9.59918350004591, 10.18696490000002, 10.824456300004385, 11.357607900048606, 12.107718299957924, 12.691032500006258, 13.69124960002955]"	21	"[1.7223559999838471, 2.6225181999616325, 3.2391049000434577, 4.189418700058013, 4.689299699966796, 5.164446900016628, 5.597842699964531, 6.039502799976617, 6.514358000014909, 6.981289400020614, 7.456234900048003, 7.940019499976188, 8.423784699989483, 8.8811744999839, 9.547930600005202, 10.135712999966927, 10.773212000029162, 11.306345300050452, 12.056474399985746, 12.639772700029425, 13.639929000055417]"	"[1.8891424000030383, 2.7556363999610767, 3.380665900069289, 4.390598100028001, 4.8474741000682116, 5.322693399968557, 5.764203600003384, 6.180914200027473, 6.656094599980861, 7.1143550999695435, 7.589525499963202, 8.073204000014812, 8.547728599980474, 8.990157900028862, 9.664442399982363, 10.260824700002559, 10.906244899961166, 11.422971699968912, 12.189627500018105, 12.748077800031751, 13.639933799975552]"	278.1905096000992	278.20107890001964	279.7025558000896	279.6877117000986								35	01	2024-02-28_11h05.26.418	BART_exp	2023.2.3	None	2024-02-28 11h05.43.648309 +0100	
balloon.png	18	0	1	1	4	279.7025558000896													279.68792729999404	279.7025558000896	279.7025558000896	279.7025558000896	279.7025558000896	279.7025558000896	-0.0009217000333592296	-0.0009217000333592296	-0.0009217000333592296	279.7025558000896	288.84835650003515	19	0.90	True	"[0.008333333333333333, 0.008333333333333333, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186, 0.010185185185185186]"	"[-0.38981481481481484, -0.38981481481481484, -0.3907407407407407, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.39166666666666666, -0.3925925925925926, -0.3925925925925926, -0.39351851851851855]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0.8834868998965248, 1.2753329999977723, 1.6833187999436632, 2.1089712999528274, 2.525834499974735, 2.950139799970202, 3.375796499894932, 3.9419982999097556, 4.375297299935482, 4.850420499918982, 5.283584699966013, 5.716979899909347, 6.150307999923825, 6.683681599912234, 7.183714899932966, 7.717147499904968, 8.18420089990832, 8.600828099995852, 9.03424049995374]"	18	"[0.874201099970378, 1.2660780999576673, 1.6740337000228465, 2.099687200039625, 2.5165953000541776, 2.940850400016643, 3.36660499998834, 3.9329637000337243, 4.366009199991822, 4.841138100018725, 5.274297900032252, 5.707702200044878, 6.141020799987018, 6.674402100034058, 7.70786510000471, 8.17495679995045, 8.591563099995255, 9.02497799997218]"	"[0.9905519000021741, 1.3739587999880314, 1.774015299975872, 2.182270499994047, 2.607347800047137, 3.0499240000499412, 3.4574705000268295, 4.057419699965976, 4.5075024999678135, 4.974903600057587, 5.39922280004248, 5.8243036000058055, 6.265930199995637, 7.307698499993421, 7.817569399951026, 8.291182399960235, 8.716118699987419, 9.141276699956506]"	288.8494992000051	288.85629400005564	290.36296080006287	290.3467487000162								35	01	2024-02-28_11h05.26.418	BART_exp	2023.2.3	None	2024-02-28 11h05.43.648309 +0100	
balloon.png	66	0	2	2	15	290.36296080006287													290.3469636000227	290.36296080006287	290.36296080006287	290.36296080006287	290.36296080006287	290.36296080006287	-0.0007872000569477677	-0.0007872000569477677	-0.0007872000569477677	290.36296080006287	301.7737448000116	20	1.00	False	"[-0.025925925925925925, -0.026851851851851852, -0.027777777777777776, -0.027777777777777776, -0.027777777777777776, -0.028703703703703703, -0.03148148148148148, -0.03148148148148148, -0.03148148148148148, -0.03148148148148148, -0.03148148148148148, -0.03148148148148148, -0.03148148148148148, -0.03148148148148148, -0.03148148148148148, -0.03148148148148148, -0.03148148148148148, -0.03148148148148148, -0.03148148148148148, -0.03148148148148148, -0.03148148148148148]"	"[-0.3685185185185185, -0.36944444444444446, -0.37037037037037035, -0.375, -0.375, -0.37592592592592594, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.7926040999591351, 1.2422929999884218, 1.6335799000225961, 2.1167784000281245, 2.516968199983239, 2.9503597000148147, 3.3420315999537706, 3.7170292999362573, 4.091812900034711, 4.542064299923368, 5.000450599938631, 5.4586455000098795, 6.450541700003669, 7.342299200012349, 7.950874699978158, 8.384184499969706, 9.118521600030363, 9.634658099967055, 10.268045999924652, 10.834205199964345, 11.425705699948594]"	21	"[0.782093400019221, 1.231806000112556, 1.6230641000438482, 2.1062250999966636, 2.5064426000462845, 2.9398108000168577, 3.331482700072229, 3.706479200045578, 4.081269700080156, 4.5315106000052765, 4.989899400039576, 5.448091300087981, 6.439995500026271, 7.33174360007979, 7.940338400076143, 8.373663200065494, 9.108175600063987, 9.624108000076376, 10.257560400059447, 10.823945000069216, 11.415090400027111]"	"[0.9059735001064837, 1.3393790000118315, 1.7314301000442356, 2.2227491000667214, 2.6061718000564724, 3.064481900073588, 3.4477992000756785, 3.8145029000006616, 4.1645563000347465, 4.647853100090288, 5.089665300096385, 5.564616900053807, 6.548044000053778, 7.448148300056346, 8.031568100093864, 8.456706600030884, 9.207160200108774, 9.698265700018965, 10.357333700056188, 10.898312600096688, 11.415095600066707]"	301.7747456000652	301.78037590009626	303.27508570009377	303.26587900007144								35	01	2024-02-28_11h05.26.418	BART_exp	2023.2.3	None	2024-02-28 11h05.43.648309 +0100	
balloon.png	84	0	3	3	19	303.27508570009377													303.26615969999693	303.27508570009377	303.27508570009377	303.27508570009377	303.27508570009377	303.27508570009377	0.00041550002060830593	0.00041550002060830593	0.00041550002060830593	303.27508570009377	311.8831035000039	20	1.00	False	"[-0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.06944444444444445]"	"[-0.36574074074074076, -0.36574074074074076, -0.36574074074074076, -0.36574074074074076, -0.36574074074074076, -0.36574074074074076, -0.36574074074074076, -0.36574074074074076, -0.36574074074074076, -0.36574074074074076, -0.36574074074074076, -0.36574074074074076, -0.36574074074074076, -0.36574074074074076, -0.36574074074074076, -0.36574074074074076, -0.36666666666666664, -0.36666666666666664, -0.36666666666666664, -0.36666666666666664, -0.36666666666666664]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.8565594999818131, 1.1898795999586582, 1.4897426000097767, 1.7982635999796912, 2.098074599984102, 2.339856099919416, 2.640413500019349, 2.898099399986677, 3.1816620000172406, 3.456854399992153, 4.106741399969906, 4.456945899990387, 4.714939699973911, 5.39852039993275, 5.841007799957879, 6.141056500026025, 6.465027899947017, 6.7652825999539346, 7.240647599915974, 7.598660900024697, 8.615433499915525]"	21	"[0.8530705999583006, 1.1864002000074834, 1.486249199951999, 1.794771199929528, 2.094577700016089, 2.336361199966632, 2.6369225999806076, 2.894608399947174, 3.1781722999876365, 3.453381499974057, 4.1032516999403015, 4.453475399990566, 4.711441899999045, 5.39502719999291, 5.837555899983272, 6.1376047999365255, 6.461528099956922, 6.761789000011049, 7.23754729994107, 7.595171399996616, 8.611879399977624]"	"[0.9610368999419734, 1.3027518999297172, 1.5777831999585032, 1.9111529999645427, 2.2029328999342397, 2.4363324999576434, 2.7112731999950483, 2.986331899999641, 3.294570800033398, 3.536473699961789, 4.203161100042053, 4.53669420001097, 4.8032259999308735, 5.50374750001356, 5.944757899967954, 6.244769899989478, 6.561446800013073, 6.8281161999329925, 7.336702900007367, 7.711496699950658, 8.611884700017981]"	311.8841665000655	311.8893658000743	313.38351950002834	313.37496470008045								35	01	2024-02-28_11h05.26.418	BART_exp	2023.2.3	None	2024-02-28 11h05.43.648309 +0100	
balloon.png	1	0	4	4	0	313.38351950002834													313.3752396000782	313.38351950002834	313.38351950002834	313.38351950002834	313.38351950002834	313.38351950002834	-0.000574899953790009	-0.000574899953790009	-0.000574899953790009	313.38351950002834	314.4337865000125	2	0.05	True	"[-0.06111111111111111, -0.06111111111111111]"	"[-0.3675925925925926, -0.3675925925925926]"	"[1, 1]"	"[0, 0]"	"[0, 0]"	"[0.6901554999640211, 0.9566380999749526]"	2	"[0.6869672000175342, 0.9534399999538437]"	"[0.7949991000350565, 1.0449491000035778]"	314.43441330001224	314.43952930008527	315.9317478000885	315.9235280000139								35	01	2024-02-28_11h05.26.418	BART_exp	2023.2.3	None	2024-02-28 11h05.43.648309 +0100	
balloon.png	40	0	5	5	9	315.9317478000885													315.92373700009193	315.9317478000885	315.9317478000885	315.9317478000885	315.9317478000885	315.9317478000885	0.005263499915599823			315.9317478000885	334.1597565000411	41	2.00	True	"[-0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222, -0.07222222222222222]"	"[-0.3861111111111111, -0.3861111111111111, -0.3861111111111111, -0.3861111111111111, -0.3861111111111111, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852, -0.3851851851851852]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0.7919857000233606, 1.075349000049755, 1.4083629000233486, 1.7002295000711456, 2.025863300077617, 2.3262725000968203, 2.659239700064063, 2.9670319000724703, 3.266987400013022, 3.5668270000023767, 3.892078400007449, 4.342121500056237, 4.684048700029962, 5.033797200070694, 5.44201100000646, 5.833708000020124, 6.267024100059643, 6.675597100052983, 7.058743000030518, 7.5007301000878215, 8.917547000106424, 9.434124500025064, 9.909166200086474, 10.317854900029488, 10.784627999993972, 11.259135100059211, 11.692597200046293, 12.059122300008312, 12.459147100104019, 12.875843200017698, 13.317748000030406, 13.742612400092185, 14.18430210009683, 14.61816420010291, 14.984284300007857, 15.392660800018348, 15.893009000108577, 16.284616200020537, 17.226323600043543, 17.718087500077672, 18.118035400053486]"	41	"[0.7896345000481233, 1.0730062000220641, 1.4059889999916777, 1.6978647999931127, 2.0234977999934927, 2.3239894000580534, 2.6569618000648916, 2.9646828999975696, 3.2646162000019103, 3.5644572000019252, 3.8899026000872254, 4.339764600037597, 4.681684200069867, 5.031426100060344, 5.4396513000829145, 5.831338400021195, 6.264661299996078, 6.673242300050333, 7.056374100036919, 7.498392499983311, 8.915194700006396, 9.431752200005576, 9.906794900074601, 10.31548950006254, 10.782266000052914, 11.256766900070943, 11.690234699985012, 12.056747900089249, 12.456780000007711, 12.865630400017835, 13.315383900073357, 13.740240200073458, 14.181931400089525, 14.615785400033928, 14.981913700001314, 15.390295500052162, 15.890655299997889, 16.282240999978967, 17.22395930008497, 17.71572900004685, 18.1156710999785]"	"[0.889397400082089, 1.1977284000022337, 1.506333400029689, 1.7975991000421345, 2.13096380000934, 2.4400142000522465, 2.764348000055179, 3.0643550000386313, 3.3643407999770716, 3.656200800091028, 3.9977456000633538, 4.456072799977846, 4.785633200081065, 5.139453400042839, 5.547870900016278, 5.9395777999889106, 6.373055100091733, 6.789616600028239, 7.156266000005417, 7.614752600085922, 9.073119100066833, 9.531639800057746, 10.023153600050136, 10.4066570000723, 10.898846100084484, 11.356635699979961, 11.80674520006869, 12.173305200063623, 12.548540899995714, 12.97337260004133, 13.448340900009498, 13.864988000015728, 14.290296500083059, 14.723495700047351, 15.090271000051871, 15.506908499985002, 16.00699380005244, 16.407046400010586, 17.357182400068268, 17.83206899999641, 18.223872400005348]"	334.161329900031	334.1660068000201	335.6587904000189	335.6504227000987								35	01	2024-02-28_11h05.26.418	BART_exp	2023.2.3	None	2024-02-28 11h05.43.648309 +0100	
balloon.png	75	0	6	6	17	335.6587904000189													335.650635200087	335.6587904000189	335.6587904000189	335.6587904000189	335.6587904000189	335.6587904000189	0.004686999949626625			335.6587904000189	345.5518296000082	20	1.00	False	"[-0.0712962962962963, -0.0712962962962963, -0.0712962962962963, -0.0712962962962963, -0.0712962962962963, -0.0712962962962963, -0.0712962962962963, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07314814814814814, -0.07407407407407407, -0.07407407407407407, -0.07407407407407407, -0.07407407407407407, -0.07407407407407407, -0.07407407407407407]"	"[-0.4074074074074074, -0.4074074074074074, -0.4074074074074074, -0.4074074074074074, -0.4074074074074074, -0.4074074074074074, -0.4074074074074074, -0.4074074074074074, -0.4074074074074074, -0.4074074074074074, -0.4074074074074074, -0.4074074074074074, -0.4074074074074074, -0.4074074074074074, -0.4074074074074074, -0.4083333333333333, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.8347462000092492, 1.2499578000279143, 1.60008589993231, 2.024533199961297, 2.441276300000027, 2.874588400009088, 3.307960300007835, 3.824637599987909, 4.216517299995758, 4.699735600035638, 5.083104399964213, 5.458236200036481, 5.899842199985869, 6.31667590001598, 6.741883800015785, 7.158608800033107, 7.891814499977045, 8.325144700007513, 8.842237700009719, 9.32675340003334, 9.90009829995688]"	21	"[0.832265599980019, 1.2477590999333188, 1.5979557000100613, 2.0220566999632865, 2.438803600030951, 2.872109099989757, 3.3055081999627873, 3.822166100027971, 4.214042300009169, 4.697261399938725, 5.080621900036931, 5.45577040000353, 5.89736509998329, 6.314203399932012, 6.739453400019556, 7.1561561999842525, 7.889345900039189, 8.32268079998903, 8.839767299941741, 9.324323900043964, 9.897563199978322]"	"[0.9646945999702439, 1.3218989999732003, 1.6970727000152692, 2.1136182999471202, 2.521999499993399, 2.947088500019163, 3.3554753999924287, 3.9303910000016913, 4.3387951999902725, 4.805495899985544, 5.163833600003272, 5.522254399955273, 5.972300700028427, 6.397233200026676, 6.855792399961501, 7.255850699963048, 7.9973475999431685, 8.414143100031652, 8.939760099980049, 9.414131499943323, 9.897568200016394]"	345.55293560004793	345.558403300005	347.0528958000941	347.04459990002215								35	01	2024-02-28_11h05.26.418	BART_exp	2023.2.3	None	2024-02-28 11h05.43.648309 +0100	
balloon.png	97	0	7	7	22	347.0528958000941													347.0451878000749	347.0528958000941	347.0528958000941	347.0528958000941	347.0528958000941	347.0528958000941	3.2100011594593525e-05	3.2100011594593525e-05	3.2100011594593525e-05	347.0528958000941	352.58611750009004	20	1.00	False	"[-0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.046296296296296294]"	"[-0.3768518518518518, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.3787037037037037, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.855659699998796, 1.1987276000436395, 1.4722827000077814, 1.6972897000377998, 1.922565000015311, 2.105924000032246, 2.2890382000477985, 2.455751599976793, 2.6390603999607265, 2.805774200009182, 2.9893329000333324, 3.1809140000259504, 3.3661143999779597, 3.5642688999651, 3.7895109000382945, 4.006226800032891, 4.2227040999569, 4.430864099995233, 4.64752060000319, 4.872697800048627, 5.539645100012422]"	21	"[0.8533795999828726, 1.196568900020793, 1.4697678999509662, 1.6947756999870762, 1.9200757999205962, 2.1034271999960765, 2.2865285000298172, 2.453243999974802, 2.6365456000203267, 2.8032585999462754, 2.9868351999903098, 3.1784106999402866, 3.3637630000011995, 3.5617622999707237, 3.787036299938336, 4.003731300006621, 4.220199399976991, 4.428358000004664, 4.645011499989778, 4.870211599976756, 5.537083999952301]"	"[0.944606399978511, 1.2946659999433905, 1.5446659999433905, 1.7780483999522403, 2.003116499981843, 2.2031148999230936, 2.3780975999543443, 2.5447563999332488, 2.713408699957654, 2.9114865999436006, 3.0781135000288486, 3.2781702999491245, 3.4699545999756083, 3.678185799974017, 3.9115489999530837, 4.103418799932115, 4.3200449999421835, 4.494891499984078, 4.7449058999773115, 4.928264699992724, 5.537089199991897]"	352.5871890000999	352.59222420002334	354.08406970009673	354.0761753000552								35	01	2024-02-28_11h05.26.418	BART_exp	2023.2.3	None	2024-02-28 11h05.43.648309 +0100	
balloon.png	110	0	8	8	25	354.08406970009673													354.07638960005715	354.08406970009673	354.08406970009673	354.08406970009673	354.08406970009673	354.08406970009673	0.005122200003825128	0.005122200003825128	0.005122200003825128	354.08406970009673	359.74457130010705	21	1.05	False	"[-0.03518518518518519, -0.03518518518518519, -0.03518518518518519, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.03425925925925926, -0.032407407407407406, -0.032407407407407406]"	"[-0.37962962962962965, -0.37962962962962965, -0.38055555555555554, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.37962962962962965, -0.3851851851851852, -0.3851851851851852]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.9501234000781551, 1.1335748999845237, 1.3255043000681326, 1.508780000032857, 1.6918742000125349, 1.866721700062044, 2.0417473000707105, 2.2083550000097603, 2.391706900089048, 2.5752378000179306, 2.7667661000741646, 2.942082600085996, 3.1253701000241563, 3.300331600010395, 3.475309700006619, 3.683921999996528, 3.8668569000437856, 4.050219500088133, 4.317116999998689, 4.725447100005113, 5.050313699990511, 5.66708310006652]"	22	"[0.9478208000073209, 1.1312771000666544, 1.323581200093031, 1.5067496000556275, 1.6897409000666812, 1.864422700018622, 2.0394612000091, 2.2060531000606716, 2.3893984000897035, 2.5729303000262007, 2.7644590000854805, 2.939794100006111, 3.1230653000529855, 3.298031800077297, 3.4730246000690386, 3.681673200102523, 3.864547200035304, 4.047924000071362, 4.314825200010091, 4.723139700014144, 5.0480226000072435, 5.664717000094242]"	"[1.0562123000854626, 1.239418400102295, 1.4143647000892088, 1.5976197000127286, 1.772547300090082, 1.955938300001435, 2.122628000099212, 2.305948100052774, 2.48104380001314, 2.6643653000937775, 2.83935470005963, 3.022681900067255, 3.214451500098221, 3.4061349000548944, 3.5811390000162646, 3.7811486000427976, 3.9728341000154614, 4.131434100097977, 4.447970400098711, 4.84785440005362, 5.147896400070749, 5.664721900015138]"	359.7456119999988	359.7509891000809	361.25114270008635	361.2349699001061								35	01	2024-02-28_11h05.26.418	BART_exp	2023.2.3	None	2024-02-28 11h05.43.648309 +0100	
