"image"	"max_pumps"	"pump_loop.thisRepN"	"pump_loop.thisTrialN"	"pump_loop.thisN"	"pump_loop.thisIndex"	"thisRow.t"	"notes"	"Start.started"	"text_start.started"	"continue_start.started"	"mouse_start.started"	"Start.stopped"	"mouse_start.x"	"mouse_start.y"	"mouse_start.leftButton"	"mouse_start.midButton"	"mouse_start.rightButton"	"mouse_start.time"	"trials.started"	"stim_balloon.started"	"stim_balloon_burst.started"	"stim_balloon_burst.stopped"	"text_ballon_value.started"	"text_bank.started"	"mouse.started"	"sound_bang.started"	"sound_bang.stopped"	"button_balloon.started"	"trials.stopped"	"n_pumps"	"earnings"	"popped"	"mouse.x"	"mouse.y"	"mouse.leftButton"	"mouse.midButton"	"mouse.rightButton"	"mouse.time"	"button_balloon.numClicks"	"button_balloon.timesOn"	"button_balloon.timesOff"	"Feedback.started"	"text_feedback.started"	"text_feedback.stopped"	"Feedback.stopped"	"End.started"	"text_end.started"	"key_end.started"	"End.stopped"	"key_end.keys"	"key_end.rt"	"key_end.duration"	"participant"	"session"	"date"	"expName"	"psychopyVersion"	"frameRate"	"expStart"	"...61"
NA	NA	NA	NA	NA	NA	NA	NA	0.0371101999189705	0.0416375999338925	0.0416375999338925	0.0374363999580964	24.653436099994	"[0.6666666666666666]"	"[-0.38981481481481484]"	"[1]"	"[0]"	"[0]"	"[24.61536509997677]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36	"01"	"2024-02-28_15h04.35.147"	"BART_exp"	"2023.2.3"	119.830224472819	"2024-02-28 15h04.46.430424 +0100"	NA
"balloon.png"	31	0	0	0	7	24.7133392000105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.6608529000077	24.7133392000105	24.7133392000105	24.7133392000105	24.7133392000105	24.7133392000105	0.00906990002840757	0.00906990002840757	0.00906990002840757	24.7133392000105	29.2308325999184	18	0.9	FALSE	"[0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814, 0.07314814814814814]"	"[-0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037, -0.39537037037037037]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[1.1260563000105321, 1.3345421999692917, 1.5011775000020862, 1.692792399902828, 1.8760080999927595, 2.0511044999584556, 2.225939199910499, 2.4092933000065386, 2.586619899957441, 2.7926640999503434, 2.976160499965772, 3.1761965999612585, 3.376234099967405, 3.534764699987136, 3.7181655999738723, 3.9096371999476105, 4.101620899979025, 4.335336299962364, 4.568827499984764]"	19	"[1.0794926000526175, 1.2879710000706837, 1.454622899997048, 1.6462231000186875, 1.8294254000065848, 2.0045313000446185, 2.1793567000422627, 2.3627083000028506, 2.5400645000627264, 2.7460857999976724, 2.9295821000123397, 3.129618400009349, 3.329656000016257, 3.4882042000535876, 3.6716059000464156, 3.8630660000490025, 4.055084999999963, 4.2887726000044495, 4.522225599968806]"	"[1.1958581000799313, 1.3793047000654042, 1.5625678000506014, 1.754369999980554, 1.9292828000616282, 2.0959154000738636, 2.2792987000430003, 2.4711661000037566, 2.645957799977623, 2.8545197000494227, 3.0545310999732465, 3.2545077999820933, 3.4293789999792352, 3.604516200022772, 3.788001500070095, 3.9793654000386596, 4.212739399983548, 4.396086600027047, 4.52223070000764]"	29.232415299979	29.242362299934	30.7420915999683	30.7308000000194	NA	NA	NA	NA	NA	NA	NA	36	"01"	"2024-02-28_15h04.35.147"	"BART_exp"	"2023.2.3"	119.830224472819	"2024-02-28 15h04.46.430424 +0100"	NA
"balloon.png"	88	0	1	1	20	30.7420915999683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.7310883000027	30.7420915999683	30.7420915999683	30.7420915999683	30.7420915999683	30.7420915999683	0.00058140000328421	0.00058140000328421	0.00058140000328421	30.7420915999683	34.8720021999907	21	1.05	FALSE	"[0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852, 0.06851851851851852]"	"[-0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.24765789997763932, 0.42266139993444085, 0.5974395999219269, 0.7725244999164715, 0.9391598999500275, 1.147497299942188, 1.3224906999384984, 1.5225925999693573, 1.6893624999793246, 1.8727517999941483, 2.0310714999213815, 2.2143534999340773, 2.407924299943261, 2.5893032999010757, 2.797590299975127, 2.997660900000483, 3.180994199938141, 3.347644899971783, 3.5144891999661922, 3.689624599996023, 3.8729892999399453, 4.139624899951741]"	22	"[0.2421256999950856, 0.4169915000675246, 0.5917283000890166, 0.7668165999930352, 0.9334559000562876, 1.141789700021036, 1.316782800015062, 1.5168839000398293, 1.6836511000292376, 1.8670461000874639, 2.02536670002155, 2.2086460000136867, 2.4022502000443637, 2.5835952000925317, 2.7918918000068516, 2.991949600051157, 3.1752833999926224, 3.3419332000194117, 3.508773200097494, 3.683917000074871, 3.8672873000614345, 4.133854400017299]"	"[0.33330170006956905, 0.5166580000659451, 0.6833398001035675, 0.8416304000420496, 1.008291400037706, 1.2083382999990135, 1.4333846000954509, 1.6167474000249058, 1.800067700096406, 1.9667245000600815, 2.1250634000170976, 2.3334900999907404, 2.50839430000633, 2.691752800019458, 2.900158900069073, 3.066886999993585, 3.2501619000686333, 3.425158700090833, 3.6169620000291616, 3.79184920003172, 3.983675600029528, 4.13385860004928]"	34.8730393999722	34.8782647999469	36.3702487000264	36.3622273999499	NA	NA	NA	NA	NA	NA	NA	36	"01"	"2024-02-28_15h04.35.147"	"BART_exp"	"2023.2.3"	119.830224472819	"2024-02-28 15h04.46.430424 +0100"	NA
"balloon.png"	123	0	2	2	28	36.3702487000264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.3624555999413	36.3702487000264	36.3702487000264	36.3702487000264	36.3702487000264	36.3702487000264	0.00536810001358389	0.00536810001358389	0.00536810001358389	36.3702487000264	44.0723019000143	38	1.9	FALSE	"[0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481]"	"[-0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.3888888888888889, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.22536979999858886, 0.3920001999940723, 0.5835061999969184, 0.7753788999980316, 0.9834089999785647, 1.1419695999938995, 1.308813799987547, 1.4923099000006914, 1.6667547000106424, 1.9001485999906436, 2.109171099960804, 2.275771899963729, 2.4501325000310317, 2.675860399962403, 2.8668840000173077, 3.083488899981603, 3.266926600015722, 3.458864299929701, 3.6420810000272468, 3.8504698999458924, 4.025391399976797, 4.208808499970473, 4.411620500031859, 4.567189799970947, 4.750286599970423, 4.97549219999928, 5.341983699938282, 5.575525199994445, 5.733721100026742, 5.884153499966487, 6.042241799994372, 6.192217299947515, 6.292051299940795, 6.442283499985933, 6.68380050000269, 6.892151299980469, 7.092140699969605, 7.2507435999577865, 7.708833399927244]"	39	"[0.22315149998757988, 0.38977030001115054, 0.5812513999408111, 0.7731524999253452, 0.9811497000046074, 1.1397179999621585, 1.3065598999382928, 1.490053299930878, 1.6645136999431998, 1.8978903000243008, 2.1069579999893904, 2.2735785000259057, 2.4478824000107124, 2.673686599940993, 2.8646355000091717, 3.0812349999323487, 3.2646690999390557, 3.456737299915403, 3.6399387000128627, 3.848221999942325, 4.023139799945056, 4.206561099970713, 4.409390699933283, 4.564946800004691, 4.748030300019309, 4.973241199972108, 5.3397305000107735, 5.57329369999934, 5.731469799997285, 5.881897800019942, 6.039989699958824, 6.189959099981934, 6.289796099998057, 6.440036299987696, 6.68154689995572, 6.889903599978425, 7.089897600002587, 7.248501900001429, 7.70651489996817]"	"[0.3227762000169605, 0.5228209999622777, 0.6810347000136971, 0.889698899933137, 1.0643422999419272, 1.2143464999971911, 1.3899212999967858, 1.564363699988462, 1.8234488000161946, 2.0402613999322057, 2.1901266999775544, 2.3644436999456957, 2.5811778999632224, 2.7900741000194103, 2.97334669996053, 3.1644923000130802, 3.3731267999392003, 3.5729506999487057, 3.7479447999503464, 3.939510399941355, 4.131243599927984, 4.322848299983889, 4.497943399939686, 4.672888699918985, 4.856278399936855, 5.114613299956545, 5.481354899937287, 5.664756899932399, 5.831430400023237, 5.9814233999932185, 6.1397018999559805, 6.248067499953322, 6.36483540001791, 6.5564775000093505, 6.823144700028934, 7.006450199987739, 7.189802099950612, 7.306462400010787, 7.706518999999389]"	44.0736558999633	44.0806579999626	45.5825819999445	45.571269899956	NA	NA	NA	NA	NA	NA	NA	36	"01"	"2024-02-28_15h04.35.147"	"BART_exp"	"2023.2.3"	119.830224472819	"2024-02-28 15h04.46.430424 +0100"	NA
"balloon.png"	40	0	3	3	9	45.5825819999445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.5714850999648	45.5825819999445	45.5825819999445	45.5825819999445	45.5825819999445	45.5825819999445	-0.00069000001531094	-0.00069000001531094	-0.00069000001531094	45.5825819999445	53.2067257999443	35	1.75	FALSE	"[0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888]"	"[-0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484, -0.38981481481481484]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.2665960000595078, 0.43350899999495596, 0.6167977000586689, 0.8001391000580043, 0.9756309000076726, 1.1590938000008464, 1.3425987000809982, 1.5590466000139713, 1.7594459000974894, 1.9761599000776187, 2.1763193000806496, 2.3835923000006005, 2.575965700089, 2.7760159000754356, 2.9755635000765324, 3.175578400027007, 3.366955800098367, 3.583648700034246, 3.766996500082314, 3.958625000086613, 4.133545099990442, 4.333529700059444, 4.558687800075859, 4.716892100055702, 4.900363399996422, 5.0918667000951245, 5.283570800093003, 5.47520230000373, 5.6585894000018016, 5.866963900043629, 6.058611800079234, 6.525323000038043, 6.875352300005034, 7.050666600000113, 7.250701500102878, 7.63407350005582]"	35	"[0.26065199996810406, 0.4275781000033021, 0.6108531999634579, 0.7942161000100896, 0.9697089999681339, 1.1531746999826282, 1.3366834999760613, 1.7535566999576986, 1.9702513000229374, 2.1704114000312984, 2.3776500000385568, 2.5700932999607176, 2.770132099976763, 2.97009049996268, 3.16995340003632, 3.3610328000504524, 3.5777080999687314, 3.7610612999415025, 3.9526937999762595, 4.12761640001554, 4.327582799945958, 4.552758499979973, 4.710945999948308, 4.894419500022195, 5.085923800012097, 5.277627400006168, 5.469262099941261, 5.652641799999401, 5.861032100045122, 6.052669500000775, 6.519380999961868, 6.8694130999501795, 7.044740100041963, 7.244788800016977, 7.628079999936745]"	"[0.3606116999872029, 0.5357012000167742, 0.710603000014089, 0.8772423999616876, 1.0772114000283182, 1.2695370999863371, 1.660584699944593, 1.8863080999581143, 2.086418899940327, 2.2940189000219107, 2.47732740000356, 2.6773557999404147, 2.885854799998924, 3.077365900040604, 3.2773740999400616, 3.4773915000259876, 3.6774231999879703, 3.860782100004144, 4.027443200000562, 4.2524446999887004, 4.487645199988037, 4.644157200003974, 4.819132499978878, 4.994189899996854, 5.16917020000983, 5.377517699962482, 5.577575900009833, 5.777578299981542, 5.9943037000484765, 6.210977999959141, 6.627666500047781, 6.9526320999721065, 7.144448000006378, 7.3615679000504315, 7.628087599994615]"	53.2080624999944	53.2130613999907	54.7047397999559	54.6968231999781	NA	NA	NA	NA	NA	NA	NA	36	"01"	"2024-02-28_15h04.35.147"	"BART_exp"	"2023.2.3"	119.830224472819	"2024-02-28 15h04.46.430424 +0100"	NA
"balloon.png"	14	0	4	4	3	54.7047397999559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.6970395999961	54.7047397999559	54.7047397999559	54.7047397999559	54.7047397999559	54.7047397999559	0.0049202999798581	0.0049202999798581	0.0049202999798581	54.7047397999559	57.5751644999254	15	0.7	TRUE	"[0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888]"	"[-0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0.23352499993052334, 0.4085028999252245, 0.591911599971354, 0.77531729999464, 0.9500439999392256, 1.2427428999217227, 1.4595023000147194, 1.6761078999843448, 1.8426685999147594, 2.0095759999239817, 2.1834281999617815, 2.366770699969493, 2.550102800014429, 2.7086570999817923, 2.808580999961123]"	15	"[0.23121480003464967, 0.40618869999889284, 0.5896115000359714, 0.773004800081253, 0.9477265001041815, 1.2404444999992847, 1.457432100083679, 1.6738298001000658, 1.8404018000001088, 2.0073412000201643, 2.181120700086467, 2.3644482000963762, 2.5477853000629693, 2.7066772000398487, 2.806464600027539]"	"[0.3309137000469491, 0.5142231000354514, 0.6743291000602767, 0.8643316000234336, 1.0398344000568613, 1.3400833000196144, 1.564415100030601, 1.7809536000713706, 1.9400571000296623, 2.0976642000023276, 2.2476413000840694, 2.447702500037849, 2.6231037999968976, 2.7643752000294626, 2.864407900022343]"	57.5763214000035	57.5836895999964	59.0810059999349	59.0720753999194	NA	NA	NA	NA	NA	NA	NA	36	"01"	"2024-02-28_15h04.35.147"	"BART_exp"	"2023.2.3"	119.830224472819	"2024-02-28 15h04.46.430424 +0100"	NA
"balloon.png"	79	0	5	5	18	59.0810059999349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.072291099932	59.0810059999349	59.0810059999349	59.0810059999349	59.0810059999349	59.0810059999349	0.00476040004286915	NA	NA	59.0810059999349	63.8155769999139	22	1.1	FALSE	"[0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888]"	"[-0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.30855570000130683, 0.48354819999076426, 0.6836098999483511, 0.8502213000319898, 0.9751150000374764, 1.075306799961254, 1.2099913000129163, 1.533467200002633, 1.7668077000416815, 1.9847590000135824, 2.166857699980028, 2.3419288999866694, 2.5501599999843165, 2.7335603999672458, 2.91705200006254, 3.1420554999494925, 3.3335974999936298, 3.53356580005493, 3.68386270001065, 3.875652299961075, 4.158814299968071, 4.283849900006317, 4.742204300011508]"	23	"[0.3053365999367088, 0.4803257999010384, 0.6803961999248713, 0.8470023999689147, 0.9718902999302372, 1.0720858999993652, 1.206773899961263, 1.530242099892348, 1.763580899918452, 1.9817239999538288, 2.1636316999793053, 2.3387232999084517, 2.546941199922003, 2.7303380999946967, 2.9138365999097005, 3.138835599995218, 3.3303713999921456, 3.5303405999438837, 3.6806503999978304, 3.8724524999270216, 4.155607099994086, 4.280647299950942, 4.738925899961032]"	"[0.42176109994761646, 0.6133412999333814, 0.7550732999807224, 0.8967444999143481, 1.005130699952133, 1.1634016999742016, 1.3467959999106824, 1.6135235999245197, 1.88017989997752, 2.0885787999723107, 2.2553116999333724, 2.446878199931234, 2.6387220999458805, 2.8053409999702126, 2.972084399894811, 3.222105999942869, 3.4387625999515876, 3.622125399997458, 3.7815589999081567, 3.9888269999064505, 4.2234827999491245, 4.338877999922261, 4.738930199993774]"	63.8166708999779	63.8219165999908	65.3137442999287	65.3059016999323	NA	NA	NA	NA	NA	NA	NA	36	"01"	"2024-02-28_15h04.35.147"	"BART_exp"	"2023.2.3"	119.830224472819	"2024-02-28 15h04.46.430424 +0100"	NA
"balloon.png"	27	0	6	6	6	65.3137442999287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65.3061127000256	65.3137442999287	65.3137442999287	65.3137442999287	65.3137442999287	65.3137442999287	0.00544950005132705	0.00544950005132705	0.00544950005132705	65.3137442999287	68.20732149994	13	0.65	FALSE	"[0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888, 0.06388888888888888]"	"[-0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407, -0.3907407407407407]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.216775199980475, 0.3928713999921456, 0.5666655999375507, 0.7421344999456778, 0.9167073999997228, 1.1666994999395683, 1.3667359999381006, 1.5500843999907374, 1.766756199998781, 1.9750439999625087, 2.1919181999983266, 2.3583976000081748, 2.5168363999109715, 2.900161199970171]"	14	"[0.21453460003249347, 0.39066539995837957, 0.5644115000031888, 0.740064200013876, 0.9144424999831244, 1.164435200043954, 1.364491100073792, 1.5478236000053585, 1.7645080999936908, 1.9728032000130042, 2.189679400064051, 2.356133099994622, 2.5145744000328705, 2.897840499994345]"	"[0.3142859999788925, 0.489969199988991, 0.6643023999640718, 0.8065792999695987, 1.0563161000609398, 1.2896435000002384, 1.472824600059539, 1.622682600049302, 1.8977806000038981, 2.0726958999875933, 2.2977804000256583, 2.456077600014396, 2.681131900055334, 2.8978446000255644]"	68.2081783999456	68.2138849999756	69.7058434999781	69.6978895999491	NA	NA	NA	NA	NA	NA	NA	36	"01"	"2024-02-28_15h04.35.147"	"BART_exp"	"2023.2.3"	119.830224472819	"2024-02-28 15h04.46.430424 +0100"	NA
