"image"	"max_pumps"	"pump_loop.thisRepN"	"pump_loop.thisTrialN"	"pump_loop.thisN"	"pump_loop.thisIndex"	"thisRow.t"	"notes"	"Start.started"	"text_start.started"	"continue_start.started"	"mouse_start.started"	"Start.stopped"	"mouse_start.x"	"mouse_start.y"	"mouse_start.leftButton"	"mouse_start.midButton"	"mouse_start.rightButton"	"mouse_start.time"	"trials.started"	"stim_balloon.started"	"stim_balloon_burst.started"	"stim_balloon_burst.stopped"	"text_ballon_value.started"	"text_bank.started"	"mouse.started"	"sound_bang.started"	"sound_bang.stopped"	"button_balloon.started"	"trials.stopped"	"n_pumps"	"earnings"	"popped"	"mouse.x"	"mouse.y"	"mouse.leftButton"	"mouse.midButton"	"mouse.rightButton"	"mouse.time"	"button_balloon.numClicks"	"button_balloon.timesOn"	"button_balloon.timesOff"	"Feedback.started"	"text_feedback.started"	"text_feedback.stopped"	"Feedback.stopped"	"End.started"	"text_end.started"	"key_end.started"	"End.stopped"	"key_end.keys"	"key_end.rt"	"key_end.duration"	"participant"	"session"	"date"	"expName"	"psychopyVersion"	"frameRate"	"expStart"	"...61"
NA	NA	NA	NA	NA	NA	NA	NA	0.00118459999976039	0.00546820000090519	0.00546820000090519	0.00145990000055462	24.0464380000012	"[0.7157407407407408]"	"[-0.40370370370370373]"	"[1]"	"[0]"	"[0]"	"[24.044304299999567]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31	"01"	"2024-02-21_11h05.29.558"	"BART_exp"	"2023.2.3"	122.439484284005	"2024-02-21 11h05.49.137243 +0100"	NA
"balloon.png"	10	0	0	0	2	24.1139920000005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.0581198	24.1139920000005	24.1139920000005	24.1139920000005	24.1139920000005	24.1139920000005	0.0132469000000128	0.0132469000000128	0.0132469000000128	24.1139920000005	28.0728182000003	11	0.5	TRUE	"[0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147]"	"[-0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[1.580263299998478, 1.8635355999995227, 2.1302430999985518, 2.346996799999033, 2.5469760999985738, 2.7384790999985853, 2.9634626999995817, 3.180615100000068, 3.388511399998606, 3.6738397999997687, 3.9050683999994362]"	11	"[1.5303519999997661, 1.8136276999994152, 2.080348800000138, 2.297087199998714, 2.4970908999985113, 2.6885521999993216, 2.913536000000022, 3.130698199998733, 3.338583099999596, 3.6239124999992782, 3.8551385999999184]"	"[1.6633640999989439, 1.9467676999993273, 2.1975633000001835, 2.413418999998612, 2.6216102999987925, 2.813521000000037, 3.0302912999995897, 3.247047899998506, 3.4637411999992764, 3.7305343999996694, 3.957254399998419]"	28.0741383000004	28.0820111000012	29.5833667000006	29.5734969000005	NA	NA	NA	NA	NA	NA	NA	31	"01"	"2024-02-21_11h05.29.558"	"BART_exp"	"2023.2.3"	122.439484284005	"2024-02-21 11h05.49.137243 +0100"	NA
"balloon.png"	118	0	1	1	27	29.5833667000006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.5738627999999	29.5833667000006	29.5833667000006	29.5833667000006	29.5833667000006	29.5833667000006	0.00140030000147817	0.00140030000147817	0.00140030000147817	29.5833667000006	33.189803700001	12	0.6	FALSE	"[0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147]"	"[-0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.5809578999997029, 0.8062078000002657, 1.056241799999043, 1.2561187999999675, 1.4396300999997038, 1.6478585999993811, 1.8564129000005778, 2.0896499999998923, 2.322884699999122, 2.5228353000002244, 2.7143593999990117, 2.9060774999998102, 3.6147204999997484]"	13	"[0.5767980999989959, 0.8020425999984582, 1.052057099999729, 1.2519415999995545, 1.4354803999995056, 1.6436715999989246, 1.852257999998983, 2.0854721999985486, 2.3187000999987504, 2.5186406999982864, 2.7101677999999083, 2.901900899998509, 3.610472699998354]"	"[0.6599713999985397, 0.9266239999997197, 1.1600105999987136, 1.359937399998671, 1.5517591999996512, 1.7600170999994589, 1.9684613999997964, 2.2185215999998036, 2.426697899998544, 2.618518099998255, 2.826744999998482, 3.0351572999989003, 3.610477799998989]"	33.190734400001	33.1992270999999	34.7032810000001	34.6884255000004	NA	NA	NA	NA	NA	NA	NA	31	"01"	"2024-02-21_11h05.29.558"	"BART_exp"	"2023.2.3"	122.439484284005	"2024-02-21 11h05.49.137243 +0100"	NA
"balloon.png"	23	0	2	2	5	34.7032810000001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.6886401000011	34.7032810000001	34.7032810000001	34.7032810000001	34.7032810000001	34.7032810000001	-0.00066700000024866	-0.00066700000024866	-0.00066700000024866	34.7032810000001	40.1482574000001	14	0.7	FALSE	"[0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147]"	"[-0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.6333513999998104, 1.0084834999997838, 1.3254792999996425, 1.550206399999297, 1.7423742999999376, 1.9169423999992432, 2.116888000000472, 2.6500851000000694, 2.841924899999867, 3.025353200000609, 3.8251811000009184, 3.9918455999995786, 4.1504234000003635, 4.883861000000252, 5.458568699999887]"	15	"[0.6239906999999221, 0.999120700000276, 1.316118099999585, 1.5408358000004228, 1.7330177999992884, 1.907581699999355, 2.1075079000002006, 2.640709199999037, 2.832583800000066, 3.016023899999709, 3.815840400000525, 3.98248969999986, 4.1410477999997966, 4.874495500000194, 5.449124799999481]"	"[0.7572206000004371, 1.1072021999989374, 1.4158711999989464, 1.6072423000005074, 1.8160671000005095, 2.0159454999993613, 2.216225799998938, 2.7239564999999857, 2.8991609000004246, 3.0995297999998, 3.874053300000014, 4.063111800000115, 4.25746959999924, 4.990889900000184, 5.449129599999651]"	40.1492205000013	40.1555793000007	41.6467234000011	41.6388739000013	NA	NA	NA	NA	NA	NA	NA	31	"01"	"2024-02-21_11h05.29.558"	"BART_exp"	"2023.2.3"	122.439484284005	"2024-02-21 11h05.49.137243 +0100"	NA
"balloon.png"	97	0	3	3	22	41.6467234000011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.6391081000002	41.6467234000011	41.6467234000011	41.6467234000011	41.6467234000011	41.6467234000011	0.00580899999840767	0.00580899999840767	0.00580899999840767	41.6467234000011	49.3574855999996	31	1.55	FALSE	"[0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147]"	"[-0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.5418470999993588, 0.7503123999995296, 0.9670029000008071, 1.1919011999998474, 1.4170369999992545, 1.6251680999994278, 1.8335162999992463, 2.0335424000004423, 2.2335345999999845, 2.433585500000845, 2.650237100000595, 2.8418053000004875, 3.058606200000213, 3.2670987999990757, 3.475192399999287, 3.7008122999995976, 3.9344774000001053, 4.158876299999974, 4.375471400000606, 4.591988800000763, 4.825283099999069, 5.0419136000000435, 5.24195250000048, 5.433745300000737, 5.617175900000802, 5.833699900000283, 6.017026400000759, 6.250456199999462, 6.4836914999996225, 6.733930200000032, 6.9423477000000275, 7.717310300000463]"	32	"[0.5395661000002292, 0.7480223000002297, 0.9647206999998161, 1.1897093999996287, 1.4147564000013517, 1.622869000000719, 1.8312213999997766, 2.031256600001143, 2.2312425000000076, 2.431326400001126, 2.6479546999999, 2.8395094999996218, 3.056310800000574, 3.2648002000005363, 3.4729132000011305, 3.6985340999999607, 3.9322345000000496, 4.156593100000464, 4.37318790000063, 4.589687700001377, 4.822987499999726, 5.039617000000362, 5.239682200000971, 5.43150500000047, 5.61494169999969, 5.831444999999803, 6.014770400000998, 6.248200600000928, 6.481412600000112, 6.731638799999928, 6.940054900000177, 7.714947800001028]"	"[0.614321300001393, 0.8559771000000183, 1.0644357000001037, 1.305970100000195, 1.5144655000003695, 1.7144535000006726, 1.9144844000002195, 2.12272750000011, 2.331213999999818, 2.5394037000005483, 2.747884200000044, 2.9479470000005676, 3.1479935000006662, 3.364733000000342, 3.6061320999997406, 3.83163980000063, 4.056149100000766, 4.272875700000441, 4.489615300000878, 4.714727100001255, 4.9479635000006965, 5.156280600000173, 5.372931200001403, 5.556259599999976, 5.731295100000352, 5.9312882000012905, 6.123008700000355, 6.373027400000865, 6.58992279999984, 6.831300900001224, 7.031313000001319, 7.714952500000436]"	49.359077000001	49.3650429000009	50.8563512000001	50.8478402000001	NA	NA	NA	NA	NA	NA	NA	31	"01"	"2024-02-21_11h05.29.558"	"BART_exp"	"2023.2.3"	122.439484284005	"2024-02-21 11h05.49.137243 +0100"	NA
"balloon.png"	44	0	4	4	10	50.8563512000001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.8480548000007	50.8563512000001	50.8563512000001	50.8563512000001	50.8563512000001	50.8563512000001	0.00488489999952435	0.00488489999952435	0.00488489999952435	50.8563512000001	58.0746476000004	25	1.25	FALSE	"[0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147]"	"[-0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.8750144999994518, 1.1001302000004216, 1.3003647999994428, 1.5085760000001756, 1.7252566000006482, 1.9419102000010753, 2.175254400000995, 2.4251977000003535, 2.6417992999995477, 2.850336100000277, 3.05849119999948, 3.291820000000371, 3.4839253000009194, 3.6957399000002624, 3.9253628000005847, 4.167562700000417, 4.391893300000447, 4.625249599999734, 4.8671821000007185, 5.092171700000108, 5.367208199999368, 6.00031780000063, 6.2337023000000045, 6.450326899999709, 6.625506000000314, 7.225465999999869]"	26	"[0.872743800000535, 1.0978635999999824, 1.298121899999387, 1.5063184000009642, 1.7229979999992793, 1.9396464000001288, 2.1729880000002595, 2.422948699999324, 2.6395286999995733, 2.8480665999995836, 3.05621980000069, 3.2819237999992765, 3.481658200000311, 3.693467099999907, 3.923090399999637, 4.1653366000009555, 4.389620800000557, 4.622980800000732, 4.8649387000004936, 5.089903199999753, 5.365049199999703, 5.998064800000066, 6.2314373000008345, 6.448077499999272, 6.6232402000005095, 7.223132499999338]"	"[0.9810947999994823, 1.1893318000002182, 1.4060991000005743, 1.6311691999999312, 1.8393730999996478, 2.056076299999404, 2.3060506000001624, 2.531236299999364, 2.7312808000006044, 2.9480841999993572, 3.1561316000006627, 3.3828439000008075, 3.587259100000665, 3.80618560000039, 4.048416999999972, 4.266267299999527, 4.522906800000783, 4.756281800000579, 5.022911600000953, 5.2395744000004925, 5.53132320000077, 6.12302869999985, 6.347948700000416, 6.547955500000171, 6.758471200000713, 7.223137299999507]"	58.0757852000006	58.0815141000003	59.5730555999999	59.5650569999998	NA	NA	NA	NA	NA	NA	NA	31	"01"	"2024-02-21_11h05.29.558"	"BART_exp"	"2023.2.3"	122.439484284005	"2024-02-21 11h05.49.137243 +0100"	NA
"balloon.png"	49	0	5	5	11	59.5730555999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.5652815000012	59.5730555999999	59.5730555999999	59.5730555999999	59.5730555999999	59.5730555999999	0.00543230000039329	0.00543230000039329	0.00543230000039329	59.5730555999999	65.4500638999998	12	0.6	FALSE	"[0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147]"	"[-0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.46680879999985336, 0.7669707999993989, 1.000319099999615, 1.1920596999989357, 1.3921291000006022, 1.6170438999997714, 1.8503135999999358, 2.0668282999995427, 2.350201199998992, 3.1169174000006024, 4.025939499999367, 5.042541299999357, 5.883741999999984]"	13	"[0.46459929999946326, 0.7649963999992906, 0.9981197999986762, 1.1898725999999442, 1.3899407999997493, 1.6148332999982813, 1.8481102999994619, 2.064613399999871, 2.3479814999991504, 3.1147048999991966, 4.023743799998556, 5.0404749999997875, 5.881458899999416]"	"[0.5644613999993453, 0.8894837999996525, 1.0977725999982795, 1.289569799999299, 1.4977947999996104, 1.7243773999998666, 1.9563052999983483, 2.1896844999992027, 2.5062939999988885, 3.239842899998621, 4.156724299999041, 5.164729399999487, 5.88146339999912]"	65.4508951000007	65.4566128000006	66.9510264	66.9423382000004	NA	NA	NA	NA	NA	NA	NA	31	"01"	"2024-02-21_11h05.29.558"	"BART_exp"	"2023.2.3"	122.439484284005	"2024-02-21 11h05.49.137243 +0100"	NA
"balloon.png"	88	0	6	6	20	66.9510264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.9426586000009	66.9510264	66.9510264	66.9510264	66.9510264	66.9510264	0.00020519999998214	0.00020519999998214	0.00020519999998214	66.9510264	75.9843926000012	30	1.5	FALSE	"[0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147]"	"[-0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[0.37293249999856926, 0.6645032999986142, 0.8895665000000008, 1.1143529999990278, 1.322887999998784, 1.5398957999987033, 1.7729244999991352, 1.989729899998565, 2.2064315999996325, 2.414736599999742, 2.6481127999995806, 2.8731354999999894, 3.1312529999995604, 3.3733787999990454, 3.6828814999989845, 4.1900439000000915, 4.656674899999416, 4.856750099999772, 5.040170799999032, 5.207018699999026, 6.073008699999264, 6.2482694999998785, 6.423644299999069, 6.598219199999221, 7.206825399998706, 7.423631399999067, 7.631807599998865, 7.8317601999988256, 8.023535099999208, 8.231792499998846, 9.04013649999979]"	31	"[0.370214999999007, 0.6617838999991363, 0.8868347999996331, 1.1116270999991684, 1.3201650999999401, 1.5371629999990546, 1.7701890999996976, 1.9870121000003564, 2.2037201000002824, 2.4120053999995434, 2.645405799999935, 2.870412500000384, 3.1285212000002502, 3.3706772000005003, 3.680155399999421, 4.187349499999982, 4.6539438999989216, 4.854026499999236, 5.037458200000401, 5.204299999999421, 6.070280500000081, 6.245537999999215, 6.4209723999993, 6.595490199999404, 7.204234599999836, 7.421095699999569, 7.629086599999937, 7.829028699999981, 8.020851699999184, 8.229059799999959, 9.037346799999796]"	"[0.5365829999991547, 0.7615544000000227, 0.9948447000006126, 1.2200761000003695, 1.4282822000004671, 1.653335099999822, 1.8866830000006303, 2.1116579999998066, 2.320120299998962, 2.528393299999152, 2.753446900000199, 2.9783814000002167, 3.2464553999998316, 3.5285150999989128, 3.828445400000419, 4.3035485000000335, 4.778527999998914, 4.961926300000414, 5.137290000000576, 5.313710700000229, 6.161954100000003, 6.353968199999144, 6.520771800000148, 6.7039103000006435, 7.320415099999082, 7.5536902000003465, 7.745473699998911, 7.936966699999175, 8.12877429999935, 8.353582100000494, 9.037351400000261]"	75.9861013999998	75.9909650000009	77.4909367	77.4746167000012	NA	NA	NA	NA	NA	NA	NA	31	"01"	"2024-02-21_11h05.29.558"	"BART_exp"	"2023.2.3"	122.439484284005	"2024-02-21 11h05.49.137243 +0100"	NA
"balloon.png"	1	0	7	7	0	77.4909367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.4748501000013	77.4909367	77.4909367	77.4909367	77.4909367	77.4909367	0.0049395000005461	0.0049395000005461	0.0049395000005461	77.4909367	78.3932031000004	2	0.05	TRUE	"[0.023148148148148147, 0.023148148148148147]"	"[-0.3962962962962963, -0.3962962962962963]"	"[1, 1]"	"[0, 0]"	"[0, 0]"	"[0.5416890999986208, 0.8083372000000963]"	2	"[0.5393693000005442, 0.8060255999989749]"	"[0.6559328999992431, 0.9060061000000132]"	78.3938496999999	78.3991642000001	79.8913958000012	79.8831148000008	NA	NA	NA	NA	NA	NA	NA	31	"01"	"2024-02-21_11h05.29.558"	"BART_exp"	"2023.2.3"	122.439484284005	"2024-02-21 11h05.49.137243 +0100"	NA
"balloon.png"	40	0	8	8	9	79.8913958000012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.8833265000012	79.8913958000012	79.8913958000012	79.8913958000012	79.8913958000012	79.8913958000012	0.00542510000013862	NA	NA	79.8913958000012	86.7685526000005	22	1.1	FALSE	"[0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147, 0.023148148148148147]"	"[-0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963, -0.3962962962962963]"	"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"	"[1.3167908000013995, 1.5501421000008122, 1.8095711000005394, 2.017042900000888, 2.2540296000006492, 2.4753287000003183, 2.6837218000000576, 2.90017650000118, 3.1169289000008575, 3.3252982000012707, 3.533604500000365, 3.73365990000093, 3.9337463000010757, 4.117009900000994, 4.317079000000376, 4.500406100001783, 5.158671300001515, 5.450668700001188, 5.634164100001726, 5.817374100000961, 5.984090500000093, 6.183912500000588, 6.884096100000534]"	23	"[1.3144358999998076, 1.547786900000574, 1.8072689000000537, 2.0146989000004396, 2.2516745000011724, 2.473012899999958, 2.6813686000004964, 2.8978237000010267, 3.114571900001465, 3.3229802000005293, 3.5312511000011, 3.731307199999719, 3.931396100000711, 4.114659599999868, 4.314754799999719, 4.498059900000953, 5.156328099999882, 5.448319099999935, 5.631831200000306, 5.8150471999997535, 5.981759500000408, 6.181562400000985, 6.881689699999697]"	"[1.4232423000012204, 1.6066380000011122, 1.8898803000010957, 2.131094700000176, 2.3477504000002227, 2.5729227000010724, 2.789556600000651, 3.0062367000009544, 3.2228832000000693, 3.4394797000004473, 3.6479305000011664, 3.839534200000344, 4.0394481000003, 4.222827800000232, 4.414609299999938, 4.606230299999879, 5.2561869000001025, 5.5480583000007755, 5.731453300000794, 5.914755499999956, 6.1062773000012385, 6.289684299999863, 6.881694800000332]"	86.7697656	86.7747802000013	88.2671566999998	88.2587385999996	NA	NA	NA	NA	NA	NA	NA	31	"01"	"2024-02-21_11h05.29.558"	"BART_exp"	"2023.2.3"	122.439484284005	"2024-02-21 11h05.49.137243 +0100"	NA
