diceImage	d_number	dice_loop.thisRepN	dice_loop.thisTrialN	dice_loop.thisN	dice_loop.thisIndex	thisRow.t	notes	Start.started	text_start.started	continue_start.started	mouse_start.started	Start.stopped	mouse_start.x	mouse_start.y	mouse_start.leftButton	mouse_start.midButton	mouse_start.rightButton	mouse_start.time	trial.started	box_dice.started	text_dice_header.started	text_gain.started	value_gain.started	text_bank.started	value_bank.started	img_dice_1.started	img_dice_2.started	img_dice_3.started	img_dice_4.started	img_dice_5.started	img_dice_6.started	img_dice_1_2.started	img_dice_3_4.started	img_dice_5_6.started	img_dice_1_2_3.started	img_dice_4_5_6.started	img_dice_1_2_3_4.started	img_dice_2_3_4_5.started	img_dice_3_4_5_6.started	text_value_header.started	text_value_1000.started	text_value_500.started	text_value_200.started	text_value_100.started	mouse_task.started	loss_sound.started	img_dice_throw_trials.started	img_dice_throw_trials.stopped	trial.stopped	mouse_task.x	mouse_task.y	mouse_task.leftButton	mouse_task.midButton	mouse_task.rightButton	mouse_task.time	choice	gain	gain_sound.started	gain_sound.stopped	End.started	text_end.started	key_end.started	End.stopped	key_end.keys	key_end.rt	key_end.duration	participant	session	date	expName	psychopyVersion	frameRate	expStart	
								0.03743819985538721	0.044833299703896046	0.044833299703896046	0.0377895999699831	22.697067399974912	[0.7222222222222222]	[-0.39444444444444443]	[1]	[0]	[0]	[22.658693899866194]																																																	05	01	2024-01-31_15h42.23.403	GDT_exp	2023.2.3	119.97801974767762	2024-01-31 15h42.32.649071 +0100	
dice_1.png	1	0	0	0	0	22.779779999982566													22.701963999774307	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	22.779779999982566	0.023029500152915716	3.0078660999424756	25.771672199945897	27.346805199980736	27.299252999946475	"[-0.1259259259259259, 0.09814814814814815]"	"[-0.25, -0.24259259259259258]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.1287140999920666, 2.953926400281489]"	3	-200										05	01	2024-01-31_15h42.23.403	GDT_exp	2023.2.3	119.97801974767762	2024-01-31 15h42.32.649071 +0100	
dice_4.png	4	0	1	1	3	27.346805199980736													27.30004150001332	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	27.346805199980736	0.017581799998879433		28.405181699898094	29.963621099945158	29.924196899868548	"[-0.07407407407407407, 0.04259259259259259]"	"[-0.24351851851851852, -0.2388888888888889]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.3876397996209562, 1.021039499901235]"	3	200	1.0386711000464857	2.56373029993847								05	01	2024-01-31_15h42.23.403	GDT_exp	2023.2.3	119.97801974767762	2024-01-31 15h42.32.649071 +0100	
dice_5.png	5	0	2	2	4	29.963621099945158													29.92486559972167	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	29.963621099945158	0.01491260016337037	2.655754200182855	32.64711799984798	34.19721919996664	34.14958989992738	"[-0.587037037037037, -0.5333333333333333]"	"[-0.16574074074074074, -0.14351851851851852]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.9154549003578722, 2.6405342002399266]"	2	-500										05	01	2024-01-31_15h42.23.403	GDT_exp	2023.2.3	119.97801974767762	2024-01-31 15h42.32.649071 +0100	
dice_2.png	2	0	3	3	1	34.19721919996664													34.15014689974487	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	34.19721919996664	0.018142300192266703		35.75567309977487	37.33076199982315	37.28666829969734	"[-0.287962962962963, -0.28703703703703703]"	"[-0.3416666666666667, -0.25833333333333336]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.9373920001089573, 1.5206083999946713]"	4	100	1.538979799952358	3.0390428001992404								05	01	2024-01-31_15h42.23.403	GDT_exp	2023.2.3	119.97801974767762	2024-01-31 15h42.32.649071 +0100	
dice_6.png	6	0	4	4	5	37.33076199982315													37.28718680003658	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	37.33076199982315	0.01790049998089671		39.09767990000546	40.63933390006423	40.59999469993636	"[-0.06111111111111111, 0.027777777777777776]"	"[-0.24074074074074073, -0.23148148148148148]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.0923323002643883, 1.7173494999296963]"	3	200	1.7354947999119759	3.2439760002307594								05	01	2024-01-31_15h42.23.403	GDT_exp	2023.2.3	119.97801974767762	2024-01-31 15h42.32.649071 +0100	
dice_3.png	3	0	5	5	2	40.63933390006423													40.60057189967483	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	40.63933390006423	0.014788900036364794		42.431123999878764	43.989546000026166	43.950242899823934	"[-0.4148148148148148, -0.30833333333333335]"	"[-0.2564814814814815, -0.23796296296296296]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.1156831998378038, 1.7407782999798656]"	3	200	1.7557393996976316	3.2808232000097632								05	01	2024-01-31_15h42.23.403	GDT_exp	2023.2.3	119.97801974767762	2024-01-31 15h42.32.649071 +0100	
dice_6.png	6	1	0	6	5	43.989546000026166													43.95083640003577	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	43.989546000026166	0.014644599985331297	2.805733900051564	46.823193199932575	48.373208899982274	48.33366859983653	"[-0.38981481481481484, -0.32685185185185184]"	"[-0.25277777777777777, -0.23703703703703705]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.341171800158918, 2.7908323002047837]"	3	-200										05	01	2024-01-31_15h42.23.403	GDT_exp	2023.2.3	119.97801974767762	2024-01-31 15h42.32.649071 +0100	
dice_4.png	4	1	1	7	3	48.373208899982274													48.334272199776024	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	48.373208899982274	0.014892399776726961	1.0308265998028219	49.4399882000871	50.99002499971539	50.95075949979946	"[-0.38333333333333336, -0.3]"	"[-0.24444444444444444, -0.2361111111111111]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.4321786998771131, 1.0157813001424074]"	3	-200										05	01	2024-01-31_15h42.23.403	GDT_exp	2023.2.3	119.97801974767762	2024-01-31 15h42.32.649071 +0100	
dice_2.png	2	1	2	8	1	50.99002499971539													50.95131999999285	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	50.99002499971539	0.014433200005441904	1.5556107996962965	52.58179510012269	54.14871530001983	54.109360800124705	"[0.05555555555555555, 0.05462962962962963]"	"[-0.3398148148148148, -0.25833333333333336]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[1.015892299823463, 1.5409435997717083]"	4	-100										05	01	2024-01-31_15h42.23.403	GDT_exp	2023.2.3	119.97801974767762	2024-01-31 15h42.32.649071 +0100	
