"diceImage"	"d_number"	"dice_loop.thisRepN"	"dice_loop.thisTrialN"	"dice_loop.thisN"	"dice_loop.thisIndex"	"thisRow.t"	"notes"	"Start.started"	"text_start.started"	"continue_start.started"	"mouse_start.started"	"Start.stopped"	"mouse_start.x"	"mouse_start.y"	"mouse_start.leftButton"	"mouse_start.midButton"	"mouse_start.rightButton"	"mouse_start.time"	"trial.started"	"box_dice.started"	"text_dice_header.started"	"text_gain.started"	"value_gain.started"	"text_bank.started"	"value_bank.started"	"img_dice_1.started"	"img_dice_2.started"	"img_dice_3.started"	"img_dice_4.started"	"img_dice_5.started"	"img_dice_6.started"	"img_dice_1_2.started"	"img_dice_3_4.started"	"img_dice_5_6.started"	"img_dice_1_2_3.started"	"img_dice_4_5_6.started"	"img_dice_1_2_3_4.started"	"img_dice_2_3_4_5.started"	"img_dice_3_4_5_6.started"	"text_value_header.started"	"text_value_1000.started"	"text_value_500.started"	"text_value_200.started"	"text_value_100.started"	"mouse_task.started"	"loss_sound.started"	"img_dice_throw_trials.started"	"img_dice_throw_trials.stopped"	"trial.stopped"	"mouse_task.x"	"mouse_task.y"	"mouse_task.leftButton"	"mouse_task.midButton"	"mouse_task.rightButton"	"mouse_task.time"	"choice"	"gain"	"gain_sound.started"	"gain_sound.stopped"	"End.started"	"text_end.started"	"key_end.started"	"End.stopped"	"key_end.keys"	"key_end.rt"	"key_end.duration"	"participant"	"session"	"date"	"expName"	"psychopyVersion"	"frameRate"	"expStart"	"...75"
NA	NA	NA	NA	NA	NA	NA	NA	0.0399487999966368	0.0528366999933496	0.0528366999933496	0.04028030000336	20.1632435999927	"[0.6842592592592592]"	"[-0.38981481481481484]"	"[1]"	"[0]"	"[0]"	"[20.12236120000307]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h49.50.487"	"GDT_exp"	"2023.2.3"	120.035050243043	"2024-02-19 15h49.59.720289 +0100"	NA
"dice_3.png"	3	0	0	0	2	20.2459480999969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1681358999922	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	20.2459480999969	0.0225812999997288	4.29964919999475	24.5295767999924	26.0880305000028	26.0407122000033	"[-0.1388888888888889, -0.5601851851851852]"	"[-0.2564814814814815, 0.275]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[3.5040211000014096, 4.245749599998817]"	3	-200	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h49.50.487"	"GDT_exp"	"2023.2.3"	120.035050243043	"2024-02-19 15h49.59.720289 +0100"	NA
"dice_5.png"	5	0	1	1	4	26.0880305000028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.0415896999912	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	26.0880305000028	0.0178679000091506	NA	31.4883754999901	33.0553049000009	33.0100406999991	"[-0.29074074074074074, -0.425]"	"[-0.33611111111111114, 0.18796296296296297]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[4.095738899995922, 5.362748299987288]"	4	100	5.38028640000266	6.90542850000202	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h49.50.487"	"GDT_exp"	"2023.2.3"	120.035050243043	"2024-02-19 15h49.59.720289 +0100"	NA
"dice_4.png"	4	0	2	2	3	33.0553049000009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.0106475999928	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	33.0553049000009	0.0186289999983273	3.61156659999688	36.6971114999906	38.2555539000023	38.2081676999951	"[-0.3888888888888889, -0.19166666666666668]"	"[-0.22685185185185186, 0.23055555555555557]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.7425670999946306, 3.5925362999987556]"	3	-200	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h49.50.487"	"GDT_exp"	"2023.2.3"	120.035050243043	"2024-02-19 15h49.59.720289 +0100"	NA
"dice_2.png"	2	0	3	3	1	38.2555539000023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.2087608000002	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	38.2555539000023	0.0183696000021882	5.41392940000514	43.6975729999976	45.2477958999953	45.199909899995	"[-0.08703703703703704, -0.2564814814814815]"	"[-0.2611111111111111, 0.09166666666666666]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[4.387163799998234, 5.395481200001086]"	3	-200	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h49.50.487"	"GDT_exp"	"2023.2.3"	120.035050243043	"2024-02-19 15h49.59.720289 +0100"	NA
"dice_1.png"	1	0	4	4	0	45.2477958999953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.2004878000007	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	45.2477958999953	0.0174920999997994	3.66422590000729	48.9395569999906	50.4979937000026	50.4506124999898	"[-0.24444444444444444, -0.41944444444444445]"	"[-0.35833333333333334, 0.13518518518518519]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.1963871999905678, 3.646499299997231]"	4	-100	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h49.50.487"	"GDT_exp"	"2023.2.3"	120.035050243043	"2024-02-19 15h49.59.720289 +0100"	NA
"dice_6.png"	6	0	5	5	5	50.4979937000026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.4511494000035	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	50.4979937000026	0.0178449999948498	NA	54.9066517000028	56.4734039000032	56.4258929999924	"[0.08703703703703704, -0.32407407407407407]"	"[-0.3277777777777778, 0.10925925925925926]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[3.295789700001478, 4.370876600005431]"	4	100	4.38895720000437	5.91410569999425	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h49.50.487"	"GDT_exp"	"2023.2.3"	120.035050243043	"2024-02-19 15h49.59.720289 +0100"	NA
"dice_5.png"	5	1	0	6	4	56.4734039000032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.4264687999967	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	56.4734039000032	0.0150706999993417	NA	61.007048200001	62.5572710999986	62.5096293999959	"[0.03796296296296296, -0.1527777777777778]"	"[-0.34444444444444444, 0.17407407407407408]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[3.481956399991759, 4.498704700003145]"	4	100	4.51409550000972	6.01422650000313	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h49.50.487"	"GDT_exp"	"2023.2.3"	120.035050243043	"2024-02-19 15h49.59.720289 +0100"	NA
"dice_4.png"	4	1	1	7	3	62.5572710999986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62.5102110000007	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	62.5572710999986	0.018902199997683	3.03896380000515	65.6240243999928	67.1657953999966	67.126646299992	"[-0.4361111111111111, 0.06018518518518518]"	"[-0.2361111111111111, 0.10648148148148148]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.1697510999947554, 3.0198854000045685]"	3	-200	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h49.50.487"	"GDT_exp"	"2023.2.3"	120.035050243043	"2024-02-19 15h49.59.720289 +0100"	NA
"dice_6.png"	6	1	2	8	5	67.1657953999966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.127270099998	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	67.1657953999966	0.0146300000051269	4.28897760000837	71.4994242999965	73.0495253999979	73.0019537999906	"[-0.2657407407407407, -0.020370370370370372]"	"[-0.3435185185185185, 0.06111111111111111]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[3.173499199998332, 4.273558400003822]"	4	-100	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	"01"	"2024-02-19_15h49.50.487"	"GDT_exp"	"2023.2.3"	120.035050243043	"2024-02-19 15h49.59.720289 +0100"	NA
