"diceImage"	"d_number"	"dice_loop.thisRepN"	"dice_loop.thisTrialN"	"dice_loop.thisN"	"dice_loop.thisIndex"	"thisRow.t"	"notes"	"Start.started"	"text_start.started"	"continue_start.started"	"mouse_start.started"	"Start.stopped"	"mouse_start.x"	"mouse_start.y"	"mouse_start.leftButton"	"mouse_start.midButton"	"mouse_start.rightButton"	"mouse_start.time"	"trial.started"	"box_dice.started"	"text_dice_header.started"	"text_gain.started"	"value_gain.started"	"text_bank.started"	"value_bank.started"	"img_dice_1.started"	"img_dice_2.started"	"img_dice_3.started"	"img_dice_4.started"	"img_dice_5.started"	"img_dice_6.started"	"img_dice_1_2.started"	"img_dice_3_4.started"	"img_dice_5_6.started"	"img_dice_1_2_3.started"	"img_dice_4_5_6.started"	"img_dice_1_2_3_4.started"	"img_dice_2_3_4_5.started"	"img_dice_3_4_5_6.started"	"text_value_header.started"	"text_value_1000.started"	"text_value_500.started"	"text_value_200.started"	"text_value_100.started"	"mouse_task.started"	"loss_sound.started"	"img_dice_throw_trials.started"	"img_dice_throw_trials.stopped"	"trial.stopped"	"mouse_task.x"	"mouse_task.y"	"mouse_task.leftButton"	"mouse_task.midButton"	"mouse_task.rightButton"	"mouse_task.time"	"choice"	"gain"	"gain_sound.started"	"gain_sound.stopped"	"End.started"	"text_end.started"	"key_end.started"	"End.stopped"	"key_end.keys"	"key_end.rt"	"key_end.duration"	"participant"	"session"	"date"	"expName"	"psychopyVersion"	"frameRate"	"expStart"	"...75"
NA	NA	NA	NA	NA	NA	NA	NA	0.0373296000034316	0.0447540000022855	0.0447540000022855	0.0376544000027934	52.9239592000085	"[0.7361111111111112]"	"[-0.35555555555555557]"	"[1]"	"[0]"	"[0]"	"[52.88572250001016]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	"02"	"2024-02-07_09h52.19.822"	"GDT_exp"	"2023.2.3"	119.939742268444	"2024-02-07 09h52.40.950898 +0100"	NA
"dice_2.png"	2	0	0	0	1	53.0067120000022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.9289071000094	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	53.0067120000022	0.0229381999961333	4.57466820000263	57.5653241000109	59.1322743000055	59.0849480000034	"[-0.0787037037037037, -0.06296296296296296, -0.07037037037037037]"	"[-0.24259259259259258, -0.16666666666666666, -0.23981481481481481]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[3.753198499995051, 4.519864999994752, 5.3615285999985645]"	3	-200	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	"02"	"2024-02-07_09h52.19.822"	"GDT_exp"	"2023.2.3"	119.939742268444	"2024-02-07 09h52.40.950898 +0100"	NA
"dice_5.png"	5	0	1	1	4	59.1322743000055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.085768600009	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	59.1322743000055	0.0208000999991782	NA	60.240504500005	61.7989751999994	61.7599235000089	"[-0.07962962962962963, -0.0712962962962963]"	"[-0.2638888888888889, -0.1]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.3578345999994781, 1.0663241000002017]"	3	200	1.088268099993	2.6133611999976	NA	NA	NA	NA	NA	NA	NA	11	"02"	"2024-02-07_09h52.19.822"	"GDT_exp"	"2023.2.3"	119.939742268444	"2024-02-07 09h52.40.950898 +0100"	NA
"dice_3.png"	3	0	2	2	2	61.7989751999994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61.7604552999983	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	61.7989751999994	0.014488100001472	NA	64.7991699999984	66.3409576000122	66.3019768000086	"[-0.21666666666666667, -0.1388888888888889]"	"[-0.14166666666666666, -0.14351851851851852]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.3075109999917913, 2.9491959999868413]"	2	500	2.96392609999748	4.48056880000513	NA	NA	NA	NA	NA	NA	NA	11	"02"	"2024-02-07_09h52.19.822"	"GDT_exp"	"2023.2.3"	119.939742268444	"2024-02-07 09h52.40.950898 +0100"	NA
"dice_4.png"	4	0	3	3	3	66.3409576000122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.3025480000069	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	66.3409576000122	0.0176784000068437	NA	67.7326919000043	69.2994652000052	69.2524841000122	"[-0.2351851851851852, -0.25277777777777777]"	"[-0.36944444444444446, -0.2564814814814815]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.3291345000034198, 1.3458661000040593]"	4	100	1.36363600000914	2.88047940000251	NA	NA	NA	NA	NA	NA	NA	11	"02"	"2024-02-07_09h52.19.822"	"GDT_exp"	"2023.2.3"	119.939742268444	"2024-02-07 09h52.40.950898 +0100"	NA
"dice_6.png"	6	0	4	4	5	69.2994652000052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.2530554000114	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	69.2994652000052	0.0184441000019433	NA	73.2330688000075	74.7998877000064	74.7607151999982	"[0.08703703703703704, -0.058333333333333334, -0.09722222222222222]"	"[-0.16203703703703703, -0.2638888888888889, -0.1814814814814815]"	"[1, 1, 0]"	"[0, 0, 0]"	"[0, 0, 1]"	"[1.660983399997349, 3.3194711999967694, 3.894404899998335]"	3	200	3.91348619999189	5.41362809999555	NA	NA	NA	NA	NA	NA	NA	11	"02"	"2024-02-07_09h52.19.822"	"GDT_exp"	"2023.2.3"	119.939742268444	"2024-02-07 09h52.40.950898 +0100"	NA
"dice_1.png"	1	0	5	5	0	74.7998877000064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	74.7612880000088	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	74.7998877000064	0.0145622999989428	NA	77.3502394000097	78.9001474000106	78.860755200003	"[-0.4324074074074074, -0.42314814814814816]"	"[-0.2462962962962963, -0.17037037037037037]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[2.0657084999984363, 2.499221399993985]"	3	200	2.5138689000014	4.03067530000408	NA	NA	NA	NA	NA	NA	NA	11	"02"	"2024-02-07_09h52.19.822"	"GDT_exp"	"2023.2.3"	119.939742268444	"2024-02-07 09h52.40.950898 +0100"	NA
"dice_1.png"	1	1	0	6	0	78.9001474000106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78.8613144999981	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	78.9001474000106	0.0173816999886185	2.05575020000106	81.000280600012	82.5837132000015	82.5362466000079	"[-0.2518518518518518, -0.25925925925925924, -0.2601851851851852]"	"[-0.3537037037037037, -0.30462962962962964, -0.3388888888888889]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[1.5298002000054112, 2.038147500003106, 2.88014180000755]"	4	-100	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	"02"	"2024-02-07_09h52.19.822"	"GDT_exp"	"2023.2.3"	119.939742268444	"2024-02-07 09h52.40.950898 +0100"	NA
"dice_5.png"	5	1	1	7	4	82.5837132000015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82.5367805999995	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	82.5837132000015	0.0175570999999763	NA	83.9671373000019	85.5339266000083	85.4947270000121	"[-0.2712962962962963, -0.2962962962962963]"	"[-0.3814814814814815, -0.23055555555555557]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.36263260000851005, 1.3378203000029316]"	4	100	1.35551179999311	2.86399650000385	NA	NA	NA	NA	NA	NA	NA	11	"02"	"2024-02-07_09h52.19.822"	"GDT_exp"	"2023.2.3"	119.939742268444	"2024-02-07 09h52.40.950898 +0100"	NA
"dice_3.png"	3	1	2	8	2	85.5339266000083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85.4952936000045	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	85.5339266000083	0.0145112000027439	3.09731580001244	88.6592589000065	90.2092573000118	90.1702428999997	"[-0.2675925925925926, 0.10833333333333334, -0.14074074074074075, -0.23148148148148148]"	"[-0.15648148148148147, -0.17407407407407408, -0.15555555555555556, -0.1675925925925926]"	"[1, 1, 0, 1]"	"[0, 0, 0, 0]"	"[0, 0, 1, 0]"	"[1.399049899991951, 2.6074553999933414, 3.082411099996534, 4.299441199997091]"	2	-500	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	"02"	"2024-02-07_09h52.19.822"	"GDT_exp"	"2023.2.3"	119.939742268444	"2024-02-07 09h52.40.950898 +0100"	NA
