"diceImage"	"d_number"	"dice_loop.thisRepN"	"dice_loop.thisTrialN"	"dice_loop.thisN"	"dice_loop.thisIndex"	"thisRow.t"	"notes"	"Start.started"	"text_start.started"	"continue_start.started"	"mouse_start.started"	"Start.stopped"	"mouse_start.x"	"mouse_start.y"	"mouse_start.leftButton"	"mouse_start.midButton"	"mouse_start.rightButton"	"mouse_start.time"	"trial.started"	"box_dice.started"	"text_dice_header.started"	"text_gain.started"	"value_gain.started"	"text_bank.started"	"value_bank.started"	"img_dice_1.started"	"img_dice_2.started"	"img_dice_3.started"	"img_dice_4.started"	"img_dice_5.started"	"img_dice_6.started"	"img_dice_1_2.started"	"img_dice_3_4.started"	"img_dice_5_6.started"	"img_dice_1_2_3.started"	"img_dice_4_5_6.started"	"img_dice_1_2_3_4.started"	"img_dice_2_3_4_5.started"	"img_dice_3_4_5_6.started"	"text_value_header.started"	"text_value_1000.started"	"text_value_500.started"	"text_value_200.started"	"text_value_100.started"	"mouse_task.started"	"gain_sound.started"	"img_dice_throw_trials.started"	"gain_sound.stopped"	"img_dice_throw_trials.stopped"	"trial.stopped"	"mouse_task.x"	"mouse_task.y"	"mouse_task.leftButton"	"mouse_task.midButton"	"mouse_task.rightButton"	"mouse_task.time"	"choice"	"gain"	"loss_sound.started"	"End.started"	"text_end.started"	"key_end.started"	"End.stopped"	"key_end.keys"	"key_end.rt"	"key_end.duration"	"participant"	"session"	"date"	"expName"	"psychopyVersion"	"frameRate"	"expStart"	"...75"
NA	NA	NA	NA	NA	NA	NA	NA	0.00118449999717995	0.00829470000462606	0.00829470000462606	0.00151089997962117	36.7702458000276	"[0.7157407407407408]"	"[-0.38425925925925924]"	"[1]"	"[0]"	"[0]"	"[36.76805710000917]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33	"03"	"2024-02-27_09h48.06.974"	"GDT_exp"	"2023.2.3"	122.357685751472	"2024-02-27 09h48.18.571060 +0100"	NA
"dice_2.png"	2	0	0	0	1	36.8455959000275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.7757472000085	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	36.8455959000275	0.0232841999968514	9.60724979999941	46.4350964999758	11.1194963000016	47.9732611000072	47.9423383999965	"[-0.16666666666666666, -0.16666666666666666]"	"[-0.325, -0.325]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[9.290426200022921, 9.552079200046137]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	33	"03"	"2024-02-27_09h48.06.974"	"GDT_exp"	"2023.2.3"	122.357685751472	"2024-02-27 09h48.18.571060 +0100"	NA
"dice_3.png"	3	0	1	1	2	47.9732611000072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.9432610999793	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	47.9732611000072	0.0103175999829546	0.477627000014763	48.4807539000176	1.99566640000558	50.0266472999938	49.9914302999969	"[-0.16666666666666666, -0.16666666666666666]"	"[-0.325, -0.325]"	"[1, 0]"	"[0, 0]"	"[0, 1]"	"[0.24369350000051782, 0.4672073000110686]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	33	"03"	"2024-02-27_09h48.06.974"	"GDT_exp"	"2023.2.3"	122.357685751472	"2024-02-27 09h48.18.571060 +0100"	NA
"dice_6.png"	6	0	2	2	5	50.0266472999938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.9920657000039	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	50.0266472999938	0.0136157000088133	NA	50.8190221000114	NA	52.3637477000011	52.3287732999888	"[-0.29907407407407405, -0.29907407407407405, -0.29907407407407405]"	"[-0.13055555555555556, -0.13055555555555556, -0.13055555555555556]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.26067930000135675, 0.7488022000179626, 2.1884547999943607]"	2	-500	0.762439899961464	NA	NA	NA	NA	NA	NA	NA	33	"03"	"2024-02-27_09h48.06.974"	"GDT_exp"	"2023.2.3"	122.357685751472	"2024-02-27 09h48.18.571060 +0100"	NA
"dice_4.png"	4	0	3	3	3	52.3637477000011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.3293374999776	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	52.3637477000011	0.0129364000167698	0.827515700017102	53.2116804000107	2.34844829997746	54.7581573000061	54.7301225999836	"[-0.2222222222222222, -0.1574074074074074]"	"[-0.14166666666666666, -0.05]"	"[0, 1]"	"[0, 0]"	"[1, 0]"	"[0.8145615999819711, 2.168429200013634]"	2	500	NA	NA	NA	NA	NA	NA	NA	NA	33	"03"	"2024-02-27_09h48.06.974"	"GDT_exp"	"2023.2.3"	122.357685751472	"2024-02-27 09h48.18.571060 +0100"	NA
"dice_5.png"	5	0	4	4	4	54.7581573000061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.7307004000177	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	54.7581573000061	0.00805600004969164	NA	55.2906233000103	NA	56.8392512000282	56.8073095	"[-0.1574074074074074, -0.1574074074074074, -0.3111111111111111]"	"[-0.05, -0.05, -0.008333333333333333]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.2764898000168614, 0.4912086999975145, 1.0764710999792442]"	1	-1000	0.499412600009236	NA	NA	NA	NA	NA	NA	NA	33	"03"	"2024-02-27_09h48.06.974"	"GDT_exp"	"2023.2.3"	122.357685751472	"2024-02-27 09h48.18.571060 +0100"	NA
"dice_1.png"	1	0	5	5	0	56.8392512000282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.8079179999768	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	56.8392512000282	0.0106960999546572	NA	57.3361876999843	NA	58.8826151000103	58.8511483999901	"[-0.022222222222222223, -0.022222222222222223, 0.10277777777777777, 0.10277777777777777]"	"[-0.2675925925925926, -0.2675925925925926, -0.1814814814814815, -0.1638888888888889]"	"[1, 0, 1, 1]"	"[0, 0, 0, 0]"	"[0, 1, 0, 0]"	"[0.08596519997809082, 0.4617376999813132, 1.1696116999955848, 1.9318813999998383]"	3	-200	0.472616399987601	NA	NA	NA	NA	NA	NA	NA	33	"03"	"2024-02-27_09h48.06.974"	"GDT_exp"	"2023.2.3"	122.357685751472	"2024-02-27 09h48.18.571060 +0100"	NA
"dice_6.png"	6	1	0	6	5	58.8826151000103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58.851885400014	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	58.8826151000103	0.0104855000390671	0.306829900015146	59.2151683000266	1.81233620003331	60.7569240999874	60.7223017999786	"[0.10277777777777777]"	"[-0.1638888888888889]"	"[0]"	"[0]"	"[1]"	"[0.29615509998984635]"	2	500	NA	NA	NA	NA	NA	NA	NA	NA	33	"03"	"2024-02-27_09h48.06.974"	"GDT_exp"	"2023.2.3"	122.357685751472	"2024-02-27 09h48.18.571060 +0100"	NA
"dice_2.png"	2	1	1	7	1	60.7569240999874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60.7228319999995	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	60.7569240999874	0.0132343000150286	0.549457400047686	61.3291172999889	2.06887830002233	62.8868679000298	62.8516070999904	"[-0.5916666666666667, -0.5916666666666667, -0.35462962962962963]"	"[-0.3398148148148148, -0.3398148148148148, -0.34814814814814815]"	"[1, 0, 1]"	"[0, 0, 0]"	"[0, 1, 0]"	"[0.23442240001168102, 0.5360686999629252, 1.742456600011792]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	33	"03"	"2024-02-27_09h48.06.974"	"GDT_exp"	"2023.2.3"	122.357685751472	"2024-02-27 09h48.18.571060 +0100"	NA
"dice_3.png"	3	1	2	8	2	62.8868679000298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62.8522162000299	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	62.8868679000298	0.0136293999967165	1.24267400003737	64.1579440999776	2.76226710004266	65.7238027999992	65.6954922000295	"[-0.3537037037037037, -0.3287037037037037, -0.3277777777777778, 0.08796296296296297]"	"[-0.34814814814814815, -0.35, -0.35, -0.3611111111111111]"	"[0, 1, 0, 1]"	"[0, 0, 0, 0]"	"[1, 0, 1, 0]"	"[0.2752531999722123, 0.781521899974905, 1.228860999981407, 2.6582138999947347]"	4	100	NA	NA	NA	NA	NA	NA	NA	NA	33	"03"	"2024-02-27_09h48.06.974"	"GDT_exp"	"2023.2.3"	122.357685751472	"2024-02-27 09h48.18.571060 +0100"	NA
